sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2022-23,2021-22,16,23,5,false,1436,1231,22,3,62.43478260869565,53.52173913043478,,,,,,,1169,50.82608695652174,1063,46.21739130434783,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2023-24,2022-23,16,23,5,false,1498,1143,22,1,65.1304347826087,49.69565217391305,,,,,,,1135,49.34782608695652,1008,43.82608695652174,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2024-25,2023-24,16,23,5,false,1367,1353,20,1,59.43478260869565,58.82608695652174,,,,,,,1353,58.82608695652174,1160,50.43478260869565,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2025-26,2024-25,16,23,5,false,1325,1239,23,3,57.608695652173914,53.869565217391305,,,,,,,1240,53.91304347826087,1078,46.869565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2022-23,2021-22,1,38,5,false,2178,1829,43,6,57.31578947368421,48.13157894736842,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2023-24,2022-23,1,38,5,false,2179,1792,47,10,57.3421052631579,47.1578947368421,,,,,,,1771,46.60526315789474,1561,41.078947368421055,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2024-25,2023-24,1,38,5,false,2304,1828,43,8,60.63157894736842,48.10526315789474,,,,,,,1819,47.86842105263158,1637,43.078947368421055,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2025-26,2024-25,1,38,5,false,2181,1529,41,5,57.39473684210526,40.23684210526316,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2022-23,2021-22,16,23,5,false,1356,1110,30,8,58.95652173913044,48.26086956521739,,,,,,,1067,46.391304347826086,957,41.608695652173914,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2023-24,2022-23,16,23,5,false,1344,1160,30,8,58.43478260869565,50.43478260869565,,,,,,,1174,51.04347826086956,1033,44.91304347826087,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2024-25,2023-24,16,23,5,false,1387,1326,19,0,60.30434782608695,57.65217391304348,,,,,,,1326,57.65217391304348,1133,49.26086956521739,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 1,11,false,2025-26,2024-25,16,23,5,false,1312,1275,26,6,57.04347826086956,55.43478260869565,,,,,,,1260,54.78260869565217,1104,48,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2022-23,2021-22,1,38,5,false,2124,1843,36,3,55.89473684210526,48.5,,,,,,,1846,48.578947368421055,1583,41.6578947368421,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2023-24,2022-23,1,38,5,false,2360,1809,36,1,62.10526315789474,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2024-25,2023-24,1,38,5,false,2380,1851,34,1,62.63157894736842,48.71052631578947,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2025-26,2024-25,1,38,5,false,2191,1526,26,0,57.6578947368421,40.1578947368421,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2022-23,2021-22,16,23,5,false,1356,1293,18,0,58.95652173913044,56.21739130434783,,,,,,,1247,54.21739130434783,1140,49.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2023-24,2022-23,16,23,5,false,1298,1077,22,2,56.43478260869565,46.82608695652174,,,,,,,1063,46.21739130434783,936,40.69565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2024-25,2023-24,16,23,5,false,1419,1324,20,0,61.69565217391305,57.56521739130435,,,,,,,1324,57.56521739130435,1131,49.17391304347826,0,0,0,0,-,none
reach2#1,1786651296-646925,minutes_half_life = 20,12,false,2025-26,2024-25,16,23,5,false,1363,1246,18,0,59.26086956521739,54.17391304347826,,,,,,,1238,53.82608695652174,1076,46.78260869565217,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2022-23,2021-22,1,38,5,false,2052,1842,38,2,54,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2023-24,2022-23,1,38,5,false,2233,1809,37,1,58.76315789473684,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2024-25,2023-24,1,38,5,false,2218,1847,35,2,58.36842105263158,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2025-26,2024-25,1,38,5,false,2134,1514,36,2,56.1578947368421,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2022-23,2021-22,16,23,5,false,1352,1106,23,2,58.78260869565217,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2023-24,2022-23,16,23,5,false,1450,1077,22,1,63.04347826086956,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2024-25,2023-24,16,23,5,false,1401,1336,23,2,60.91304347826087,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,weekly_xi off,13,false,2025-26,2024-25,16,23,5,false,1339,1288,23,3,58.21739130434783,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2022-23,2021-22,1,38,5,false,2058,1842,38,2,54.1578947368421,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2023-24,2022-23,1,38,5,false,2254,1809,37,1,59.31578947368421,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
