sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2020-21,2019-20,26,13,5,false,717,638,21,0,55.15384615384615,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,35,8,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2021-22,2020-21,26,13,5,false,680,636,24,3,52.30769230769231,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,36,16,28,3,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2022-23,2021-22,26,13,5,false,912,812,11,0,70.15384615384616,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,29,28,34,18,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2023-24,2022-23,26,13,5,false,799,620,17,0,61.46153846153846,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2024-25,2023-24,26,13,5,false,731,710,15,0,56.23076923076923,54.61538461538461,,,,,,,710,54.61538461538461,637,49,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2025-26,2024-25,26,13,5,false,773,761,16,0,59.46153846153846,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,33,12,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2020-21,2019-20,1,38,5,false,2163,1711,45,3,56.921052631578945,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,26,22,19,8,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2021-22,2020-21,1,38,5,false,2233,1942,50,6,58.76315789473684,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,36,31,26,6,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2022-23,2021-22,1,38,5,false,2113,1842,45,2,55.60526315789474,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,29,19,34,18,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2023-24,2022-23,1,38,5,false,2327,1809,48,1,61.23684210526316,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2024-25,2023-24,1,38,5,false,2276,1847,42,2,59.89473684210526,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,33,25,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2025-26,2024-25,1,38,5,false,2145,1514,44,2,56.44736842105263,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,33,10,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2020-21,2019-20,6,33,5,false,1842,1634,42,5,55.81818181818182,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,26,19,19,8,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2021-22,2020-21,6,33,5,false,1865,1513,44,5,56.515151515151516,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,36,22,26,6,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2022-23,2021-22,6,33,5,false,1767,1563,41,5,53.54545454545455,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,29,10,34,18,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2023-24,2022-23,6,33,5,false,2087,1662,39,2,63.24242424242424,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2024-25,2023-24,6,33,5,false,1986,1762,40,3,60.18181818181818,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,33,14,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2025-26,2024-25,6,33,5,false,1863,1742,37,1,56.45454545454545,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,33,1,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2020-21,2019-20,11,28,5,false,1597,1389,35,2,57.035714285714285,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,26,23,19,8,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2021-22,2020-21,11,28,5,false,1554,1604,39,3,55.5,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,36,14,26,6,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2022-23,2021-22,11,28,5,false,1556,1548,31,5,55.57142857142857,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,29,13,34,18,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2023-24,2022-23,11,28,5,false,1754,1424,34,0,62.642857142857146,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2024-25,2023-24,11,28,5,false,1822,1704,30,0,65.07142857142857,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,33,29,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2025-26,2024-25,11,28,5,false,1516,1489,28,0,54.142857142857146,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,33,5,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2020-21,2019-20,16,23,5,false,1356,1189,28,2,58.95652173913044,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,26,16,19,8,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2021-22,2020-21,16,23,5,false,1301,1260,34,3,56.56521739130435,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,36,14,26,6,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2022-23,2021-22,16,23,5,false,1378,1106,22,2,59.91304347826087,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,29,19,34,18,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2023-24,2022-23,16,23,5,false,1471,1077,29,1,63.95652173913044,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2024-25,2023-24,16,23,5,false,1414,1336,31,1,61.47826086956522,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,33,17,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2025-26,2024-25,16,23,5,false,1338,1288,29,2,58.17391304347826,56,,,,,,,1289,56.04347826086956,1127,49,33,9,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2020-21,2019-20,21,18,5,false,1077,942,22,1,59.833333333333336,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,26,16,35,19,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2021-22,2020-21,21,18,5,false,1054,944,27,2,58.55555555555556,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,36,22,26,6,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2022-23,2021-22,21,18,5,false,1166,1181,17,1,64.77777777777777,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,29,33,34,18,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2023-24,2022-23,21,18,5,false,1213,909,24,1,67.38888888888889,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2024-25,2023-24,21,18,5,false,1089,1047,23,0,60.5,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,33,22,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2025-26,2024-25,21,18,5,false,1052,950,23,1,58.44444444444444,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,33,9,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2020-21,2019-20,26,13,5,false,707,638,21,1,54.38461538461539,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,35,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2021-22,2020-21,26,13,5,false,727,636,23,3,55.92307692307692,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,36,23,28,3,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2022-23,2021-22,26,13,5,false,912,812,11,0,70.15384615384616,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,29,28,34,18,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2023-24,2022-23,26,13,5,false,804,620,17,0,61.84615384615385,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2024-25,2023-24,26,13,5,false,751,710,15,0,57.76923076923077,54.61538461538461,,,,,,,710,54.61538461538461,637,49,33,16,0,0,-,none
CHIPSEQ2#1,1786633231-564171,transfers only,2,false,2025-26,2024-25,26,13,5,false,716,761,17,0,55.07692307692308,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,33,0,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2020-21,2019-20,1,38,5,false,2148,1711,44,4,56.526315789473685,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,26,21,19,8,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2021-22,2020-21,1,38,5,false,2159,1942,51,6,56.81578947368421,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,36,11,26,6,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2022-23,2021-22,1,38,5,false,2109,1842,40,2,55.5,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,29,33,34,18,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2023-24,2022-23,1,38,5,false,2315,1809,45,1,60.921052631578945,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2024-25,2023-24,1,38,5,false,2267,1847,43,2,59.6578947368421,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,33,20,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2025-26,2024-25,1,38,5,false,2229,1514,45,2,58.6578947368421,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,33,27,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2020-21,2019-20,6,33,5,false,1833,1634,42,4,55.54545454545455,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,26,26,19,8,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2021-22,2020-21,6,33,5,false,1792,1513,44,5,54.303030303030305,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,36,14,26,6,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2022-23,2021-22,6,33,5,false,1783,1563,42,5,54.03030303030303,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,29,33,34,18,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2023-24,2022-23,6,33,5,false,2062,1662,38,2,62.484848484848484,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2024-25,2023-24,6,33,5,false,1977,1762,39,3,59.90909090909091,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,33,16,0,0,-,none
