match_id,match_date,team,minute,xg,shot_type,outcome
3754150,2015-11-28,Sunderland,48,0.067085,Free Kick,Blocked
3754150,2015-11-28,Stoke City,50,0.009533,Free Kick,Off T
3754150,2015-11-28,Sunderland,52,0.053172,Open Play,Off T
3754150,2015-11-28,Sunderland,54,0.093706,Open Play,Saved
3754150,2015-11-28,Sunderland,55,0.037047,Open Play,Blocked
3754150,2015-11-28,Sunderland,55,0.327784,Open Play,Saved
3754150,2015-11-28,Stoke City,58,0.089273,Open Play,Saved
3754150,2015-11-28,Stoke City,59,0.016276,Open Play,Saved
3754150,2015-11-28,Sunderland,63,0.093190,Open Play,Blocked
3754150,2015-11-28,Sunderland,64,0.030413,Open Play,Off T
3754150,2015-11-28,Sunderland,69,0.099234,Open Play,Off T
3754150,2015-11-28,Sunderland,74,0.010583,Open Play,Off T
3754150,2015-11-28,Sunderland,81,0.026955,Open Play,Goal
3754150,2015-11-28,Sunderland,83,0.074993,Open Play,Goal
3754150,2015-11-28,Sunderland,87,0.066405,Open Play,Off T
3754150,2015-11-28,Sunderland,90,0.033816,Open Play,Off T
3754150,2015-11-28,Stoke City,91,0.107614,Open Play,Blocked
3754151,2016-03-05,Swansea City,5,0.030958,Open Play,Wayward
3754151,2016-03-05,Norwich City,5,0.021626,Open Play,Saved
3754151,2016-03-05,Swansea City,23,0.066573,Open Play,Off T
3754151,2016-03-05,Norwich City,43,0.048445,Open Play,Saved
3754151,2016-03-05,Swansea City,47,0.038584,Open Play,Off T
3754151,2016-03-05,Swansea City,57,0.033409,Open Play,Blocked
3754151,2016-03-05,Swansea City,57,0.114077,Open Play,Off T
3754151,2016-03-05,Swansea City,59,0.011187,Open Play,Off T
3754151,2016-03-05,Swansea City,60,0.091034,Open Play,Goal
3754151,2016-03-05,Swansea City,66,0.018006,Open Play,Saved
3754151,2016-03-05,Swansea City,67,0.050488,Open Play,Blocked
3754151,2016-03-05,Norwich City,80,0.059787,Open Play,Off T
3754151,2016-03-05,Swansea City,83,0.024623,Free Kick,Saved
3754151,2016-03-05,Norwich City,87,0.206098,Open Play,Blocked
3754151,2016-03-05,Norwich City,87,0.077213,Open Play,Blocked
3754151,2016-03-05,Norwich City,87,0.087992,Open Play,Off T
3754151,2016-03-05,Norwich City,88,0.137155,Open Play,Saved
3754151,2016-03-05,Norwich City,90,0.058908,Open Play,Off T
3754152,2016-04-10,Leicester City,1,0.040837,Open Play,Off T
3754152,2016-04-10,Leicester City,2,0.014819,Open Play,Saved
3754152,2016-04-10,Leicester City,5,0.016068,Open Play,Blocked
3754152,2016-04-10,Leicester City,11,0.050064,Open Play,Off T
3754152,2016-04-10,Leicester City,14,0.209852,Open Play,Off T
3754152,2016-04-10,Sunderland,14,0.012124,Open Play,Off T
3754152,2016-04-10,Leicester City,26,0.020693,Open Play,Off T
3754152,2016-04-10,Sunderland,34,0.032997,Open Play,Off T
3754152,2016-04-10,Sunderland,37,0.007365,Open Play,Blocked
3754152,2016-04-10,Leicester City,43,0.087743,Open Play,Wayward
3754152,2016-04-10,Leicester City,44,0.066976,Open Play,Blocked
3754152,2016-04-10,Sunderland,46,0.040678,Open Play,Saved
3754152,2016-04-10,Sunderland,46,0.037361,Open Play,Blocked
3754152,2016-04-10,Sunderland,46,0.047827,Open Play,Off T
3754152,2016-04-10,Sunderland,49,0.017704,Open Play,Off T
3754152,2016-04-10,Sunderland,50,0.029499,Open Play,Blocked
3754152,2016-04-10,Sunderland,50,0.055720,Open Play,Off T
3754152,2016-04-10,Leicester City,51,0.072665,Open Play,Off T
3754152,2016-04-10,Sunderland,57,0.026706,Open Play,Blocked
3754152,2016-04-10,Leicester City,58,0.050440,Open Play,Saved Off Target
3754152,2016-04-10,Sunderland,63,0.029027,Open Play,Off T
3754152,2016-04-10,Leicester City,65,0.214135,Open Play,Goal
3754152,2016-04-10,Leicester City,76,0.048480,Open Play,Saved
3754152,2016-04-10,Sunderland,77,0.051514,Open Play,Blocked
3754152,2016-04-10,Sunderland,79,0.043740,Open Play,Off T
3754152,2016-04-10,Sunderland,81,0.027654,Open Play,Wayward
3754152,2016-04-10,Sunderland,81,0.323660,Open Play,Off T
3754152,2016-04-10,Leicester City,82,0.313449,Open Play,Saved
3754152,2016-04-10,Leicester City,89,0.398067,Open Play,Saved
3754152,2016-04-10,Leicester City,92,0.408464,Open Play,Saved
3754152,2016-04-10,Leicester City,94,0.995122,Open Play,Goal
3754153,2015-12-19,Crystal Palace,6,0.070968,Open Play,Off T
3754153,2015-12-19,Stoke City,10,0.056060,Open Play,Off T
3754153,2015-12-19,Stoke City,12,0.012059,Open Play,Off T
3754153,2015-12-19,Stoke City,24,0.046682,Open Play,Blocked
3754153,2015-12-19,Stoke City,24,0.005598,Open Play,Blocked
3754153,2015-12-19,Stoke City,24,0.042258,Open Play,Saved
3754153,2015-12-19,Stoke City,25,0.071126,Open Play,Off T
3754153,2015-12-19,Stoke City,31,0.034170,Open Play,Off T
3754153,2015-12-19,Stoke City,37,0.079622,Open Play,Post
3754153,2015-12-19,Crystal Palace,39,0.006233,Open Play,Off T
3754153,2015-12-19,Crystal Palace,45,0.783500,Penalty,Goal
3754153,2015-12-19,Crystal Palace,45,0.024112,Open Play,Off T
3754153,2015-12-19,Stoke City,48,0.028780,Open Play,Off T
3754153,2015-12-19,Stoke City,49,0.048598,Open Play,Saved
3754153,2015-12-19,Stoke City,49,0.015802,Open Play,Blocked
3754153,2015-12-19,Stoke City,55,0.024669,Free Kick,Off T
3754153,2015-12-19,Crystal Palace,56,0.375305,Open Play,Off T
3754153,2015-12-19,Crystal Palace,57,0.083279,Open Play,Off T
3754153,2015-12-19,Stoke City,59,0.023065,Open Play,Blocked
3754153,2015-12-19,Stoke City,59,0.044860,Open Play,Blocked
3754153,2015-12-19,Crystal Palace,63,0.101525,Open Play,Blocked
3754153,2015-12-19,Crystal Palace,65,0.033700,Open Play,Off T
3754153,2015-12-19,Stoke City,66,0.055245,Open Play,Blocked
3754153,2015-12-19,Stoke City,73,0.443256,Open Play,Saved
3754153,2015-12-19,Stoke City,74,0.075613,Open Play,Blocked
3754153,2015-12-19,Stoke City,75,0.783500,Penalty,Goal
3754153,2015-12-19,Stoke City,77,0.023297,Open Play,Blocked
3754153,2015-12-19,Stoke City,79,0.243734,Open Play,Saved Off Target
3754153,2015-12-19,Stoke City,83,0.035104,Free Kick,Off T
3754153,2015-12-19,Stoke City,85,0.031394,Open Play,Blocked
3754153,2015-12-19,Stoke City,86,0.154360,Open Play,Off T
3754153,2015-12-19,Crystal Palace,87,0.355575,Open Play,Saved
3754153,2015-12-19,Crystal Palace,87,0.084859,Open Play,Blocked
3754153,2015-12-19,Crystal Palace,87,0.034188,Open Play,Goal
3754153,2015-12-19,Stoke City,93,0.060457,Open Play,Blocked
3754153,2015-12-19,Stoke City,93,0.066793,Open Play,Blocked
3754154,2016-04-23,Liverpool,1,0.053044,Open Play,Goal
3754154,2016-04-23,Liverpool,15,0.063549,Open Play,Blocked
3754154,2016-04-23,Liverpool,17,0.022960,Open Play,Off T
3754154,2016-04-23,Liverpool,29,0.040993,Open Play,Goal
3754154,2016-04-23,Newcastle United,32,0.030722,Open Play,Off T
3754154,2016-04-23,Newcastle United,45,0.045149,Open Play,Off T
3754154,2016-04-23,Newcastle United,47,0.108959,Open Play,Goal
3754154,2016-04-23,Newcastle United,51,0.100498,Open Play,Off T
3754154,2016-04-23,Newcastle United,53,0.041261,Open Play,Saved
3754154,2016-04-23,Liverpool,54,0.043896,Open Play,Blocked
3754154,2016-04-23,Liverpool,56,0.026188,Open Play,Blocked
3754154,2016-04-23,Liverpool,57,0.015215,Open Play,Blocked
3754154,2016-04-23,Liverpool,58,0.206402,Open Play,Saved
3754154,2016-04-23,Newcastle United,65,0.068355,Open Play,Goal
3754154,2016-04-23,Liverpool,78,0.026488,Open Play,Blocked
3754154,2016-04-23,Liverpool,79,0.040035,Open Play,Off T
3754154,2016-04-23,Liverpool,80,0.067613,Open Play,Saved
3754154,2016-04-23,Liverpool,84,0.024352,Open Play,Wayward
3754154,2016-04-23,Liverpool,86,0.086951,Open Play,Blocked
3754155,2016-04-16,West Bromwich Albion,12,0.029425,Open Play,Off T
3754155,2016-04-16,Watford,16,0.025806,Open Play,Off T
3754155,2016-04-16,West Bromwich Albion,23,0.008170,Free Kick,Saved
3754155,2016-04-16,West Bromwich Albion,23,0.007147,Open Play,Off T
3754155,2016-04-16,Watford,24,0.019321,Open Play,Saved
3754155,2016-04-16,Watford,26,0.020580,Open Play,Blocked
3754155,2016-04-16,Watford,26,0.042341,Open Play,Goal
3754155,2016-04-16,West Bromwich Albion,30,0.137919,Open Play,Off T
3754155,2016-04-16,West Bromwich Albion,33,0.076779,Free Kick,Blocked
3754155,2016-04-16,Watford,33,0.026877,Open Play,Off T
3754155,2016-04-16,West Bromwich Albion,39,0.106885,Open Play,Off T
3754155,2016-04-16,West Bromwich Albion,40,0.033215,Open Play,Blocked
3754155,2016-04-16,West Bromwich Albion,41,0.027345,Open Play,Blocked
3754155,2016-04-16,West Bromwich Albion,43,0.092760,Open Play,Blocked
3754155,2016-04-16,West Bromwich Albion,49,0.076396,Open Play,Off T
3754155,2016-04-16,West Bromwich Albion,51,0.129096,Open Play,Saved
3754155,2016-04-16,Watford,56,0.113259,Open Play,Saved
3754155,2016-04-16,Watford,57,0.030020,Open Play,Blocked
3754155,2016-04-16,West Bromwich Albion,63,0.044360,Open Play,Blocked
3754155,2016-04-16,West Bromwich Albion,66,0.783500,Penalty,Saved
3754155,2016-04-16,West Bromwich Albion,66,0.072409,Open Play,Off T
3754155,2016-04-16,Watford,71,0.047464,Open Play,Saved
3754155,2016-04-16,West Bromwich Albion,74,0.009613,Open Play,Off T
3754155,2016-04-16,Watford,76,0.047723,Open Play,Off T
3754155,2016-04-16,West Bromwich Albion,86,0.783500,Penalty,Saved
3754155,2016-04-16,Watford,86,0.023270,Open Play,Blocked
3754155,2016-04-16,Watford,89,0.071638,Open Play,Off T
3754155,2016-04-16,West Bromwich Albion,93,0.037755,Open Play,Off T
3754156,2015-11-07,Leicester City,3,0.038251,Open Play,Off T
3754156,2015-11-07,Watford,9,0.031364,Open Play,Saved
3754156,2015-11-07,Leicester City,14,0.047358,Open Play,Saved Off Target
3754156,2015-11-07,Watford,19,0.071069,Open Play,Post
3754156,2015-11-07,Watford,19,0.056099,Open Play,Saved
3754156,2015-11-07,Watford,24,0.006013,Open Play,Off T
3754156,2015-11-07,Leicester City,26,0.032412,Open Play,Saved
3754156,2015-11-07,Leicester City,37,0.124525,Open Play,Saved
3754156,2015-11-07,Watford,43,0.035939,Open Play,Blocked
3754156,2015-11-07,Leicester City,45,0.087511,Open Play,Wayward
3754156,2015-11-07,Leicester City,47,0.082815,Open Play,Saved
3754156,2015-11-07,Leicester City,51,0.063953,Open Play,Goal
3754156,2015-11-07,Watford,58,0.026722,Open Play,Off T
3754156,2015-11-07,Leicester City,60,0.194760,Open Play,Blocked
3754156,2015-11-07,Leicester City,61,0.125894,Open Play,Off T
3754156,2015-11-07,Leicester City,64,0.783500,Penalty,Goal
3754156,2015-11-07,Watford,74,0.783500,Penalty,Goal
3754156,2015-11-07,Leicester City,76,0.152870,Open Play,Saved
3754156,2015-11-07,Leicester City,77,0.109776,Open Play,Off T
3754156,2015-11-07,Watford,80,0.065190,Open Play,Saved
3754156,2015-11-07,Leicester City,82,0.019532,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,2,0.055064,Open Play,Off T
3754157,2015-11-28,AFC Bournemouth,6,0.049586,Open Play,Saved
3754157,2015-11-28,AFC Bournemouth,12,0.059482,Open Play,Saved
3754157,2015-11-28,Everton,21,0.053830,Open Play,Saved
3754157,2015-11-28,Everton,22,0.126882,Open Play,Saved
3754157,2015-11-28,Everton,23,0.026786,Open Play,Blocked
3754157,2015-11-28,Everton,23,0.070671,Open Play,Saved
3754157,2015-11-28,Everton,24,0.089535,Open Play,Goal
3754157,2015-11-28,Everton,35,0.114235,Open Play,Goal
3754157,2015-11-28,AFC Bournemouth,38,0.134341,Open Play,Saved
3754157,2015-11-28,AFC Bournemouth,41,0.028122,Open Play,Off T
3754157,2015-11-28,AFC Bournemouth,48,0.135176,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,49,0.036651,Open Play,Saved
3754157,2015-11-28,Everton,50,0.016157,Open Play,Wayward
3754157,2015-11-28,Everton,50,0.022540,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,54,0.077988,Open Play,Saved
3754157,2015-11-28,AFC Bournemouth,57,0.035584,Open Play,Saved
3754157,2015-11-28,AFC Bournemouth,59,0.046698,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,65,0.057667,Open Play,Blocked
3754157,2015-11-28,Everton,65,0.034992,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,68,0.086198,Open Play,Saved
3754157,2015-11-28,AFC Bournemouth,69,0.042606,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,79,0.018572,Open Play,Goal
3754157,2015-11-28,AFC Bournemouth,84,0.038547,Open Play,Off T
3754157,2015-11-28,AFC Bournemouth,86,0.126195,Open Play,Goal
3754157,2015-11-28,Everton,87,0.029970,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,91,0.080077,Open Play,Blocked
3754157,2015-11-28,AFC Bournemouth,91,0.162136,Open Play,Off T
3754157,2015-11-28,Everton,94,0.117323,Open Play,Goal
3754157,2015-11-28,AFC Bournemouth,97,0.157680,Open Play,Goal
3754158,2016-05-07,West Ham United,1,0.009132,Open Play,Saved
3754158,2016-05-07,West Ham United,2,0.121290,Open Play,Saved
3754158,2016-05-07,West Ham United,9,0.045539,Open Play,Off T
3754158,2016-05-07,West Ham United,18,0.057956,Free Kick,Off T
3754158,2016-05-07,West Ham United,21,0.036536,Free Kick,Blocked
3754158,2016-05-07,Swansea City,24,0.653367,Open Play,Goal
3754158,2016-05-07,West Ham United,28,0.140093,Open Play,Off T
3754158,2016-05-07,Swansea City,29,0.055366,Open Play,Saved
3754158,2016-05-07,Swansea City,30,0.513046,Open Play,Goal
3754158,2016-05-07,Swansea City,33,0.026308,Open Play,Off T
3754158,2016-05-07,Swansea City,34,0.183461,Open Play,Blocked
3754158,2016-05-07,West Ham United,35,0.030550,Open Play,Blocked
3754158,2016-05-07,West Ham United,35,0.024395,Open Play,Blocked
3754158,2016-05-07,West Ham United,36,0.075427,Open Play,Off T
3754158,2016-05-07,Swansea City,43,0.074463,Open Play,Off T
3754158,2016-05-07,West Ham United,44,0.025761,Open Play,Saved
3754158,2016-05-07,West Ham United,46,0.156807,Open Play,Wayward
3754158,2016-05-07,West Ham United,46,0.492161,Open Play,Off T
3754158,2016-05-07,Swansea City,47,0.060104,Open Play,Wayward
3754158,2016-05-07,Swansea City,50,0.131637,Open Play,Goal
3754158,2016-05-07,West Ham United,52,0.050751,Open Play,Saved
3754158,2016-05-07,West Ham United,53,0.094196,Open Play,Saved
3754158,2016-05-07,West Ham United,54,0.030834,Open Play,Off T
3754158,2016-05-07,Swansea City,59,0.055918,Open Play,Blocked
3754158,2016-05-07,West Ham United,63,0.084545,Open Play,Wayward
3754158,2016-05-07,West Ham United,64,0.010231,Open Play,Blocked
3754158,2016-05-07,West Ham United,65,0.053953,Open Play,Blocked
3754158,2016-05-07,West Ham United,66,0.026907,Open Play,Blocked
3754158,2016-05-07,West Ham United,67,0.350594,Open Play,Saved
3754158,2016-05-07,West Ham United,67,0.644243,Open Play,Saved
3754158,2016-05-07,West Ham United,68,0.027366,Open Play,Blocked
3754158,2016-05-07,Swansea City,70,0.077709,Open Play,Blocked
3754158,2016-05-07,Swansea City,70,0.087990,Open Play,Blocked
3754158,2016-05-07,West Ham United,72,0.104112,Open Play,Off T
3754158,2016-05-07,Swansea City,75,0.037999,Open Play,Off T
3754158,2016-05-07,West Ham United,76,0.032903,Open Play,Blocked
3754158,2016-05-07,West Ham United,78,0.088087,Open Play,Blocked
3754158,2016-05-07,Swansea City,90,0.041746,Open Play,Saved
3754158,2016-05-07,West Ham United,91,0.025069,Open Play,Blocked
3754158,2016-05-07,Swansea City,92,0.764510,Open Play,Goal
3754159,2016-05-17,Manchester United,11,0.016322,Open Play,Wayward
3754159,2016-05-17,AFC Bournemouth,21,0.040147,Open Play,Blocked
3754159,2016-05-17,AFC Bournemouth,36,0.153464,Open Play,Blocked
3754159,2016-05-17,Manchester United,42,0.494800,Open Play,Goal
3754159,2016-05-17,Manchester United,45,0.047370,Open Play,Blocked
3754159,2016-05-17,AFC Bournemouth,46,0.103985,Open Play,Blocked
3754159,2016-05-17,AFC Bournemouth,47,0.054029,Open Play,Blocked
3754159,2016-05-17,AFC Bournemouth,47,0.056378,Open Play,Off T
3754159,2016-05-17,Manchester United,53,0.022490,Open Play,Blocked
3754159,2016-05-17,Manchester United,58,0.120257,Open Play,Blocked
3754159,2016-05-17,Manchester United,58,0.080705,Open Play,Blocked
3754159,2016-05-17,Manchester United,58,0.007024,Open Play,Saved
3754159,2016-05-17,Manchester United,60,0.050140,Open Play,Off T
3754159,2016-05-17,Manchester United,61,0.078886,Open Play,Saved
3754159,2016-05-17,Manchester United,73,0.068198,Open Play,Goal
3754159,2016-05-17,AFC Bournemouth,85,0.083267,Open Play,Off T
3754159,2016-05-17,Manchester United,86,0.529061,Open Play,Goal
3754159,2016-05-17,Manchester United,89,0.032848,Open Play,Off T
3754159,2016-05-17,AFC Bournemouth,92,0.160180,Open Play,Wayward
3754160,2015-12-05,Sunderland,3,0.135901,Open Play,Saved
3754160,2015-12-05,Arsenal,6,0.039837,Open Play,Off T
3754160,2015-12-05,Sunderland,8,0.152816,Open Play,Off T
3754160,2015-12-05,Sunderland,22,0.020015,Open Play,Off T
3754160,2015-12-05,Arsenal,28,0.025886,Open Play,Blocked
3754160,2015-12-05,Sunderland,30,0.055045,Open Play,Off T
3754160,2015-12-05,Arsenal,32,0.145898,Open Play,Goal
3754160,2015-12-05,Arsenal,46,0.242431,Open Play,Off T
3754160,2015-12-05,Sunderland,47,0.018659,Open Play,Wayward
3754160,2015-12-05,Arsenal,51,0.029070,Open Play,Blocked
3754160,2015-12-05,Arsenal,56,0.012476,Open Play,Blocked
3754160,2015-12-05,Sunderland,56,0.019865,Open Play,Saved
3754160,2015-12-05,Sunderland,57,0.228599,Open Play,Saved
3754160,2015-12-05,Arsenal,60,0.024719,Open Play,Off T
3754160,2015-12-05,Arsenal,62,0.119850,Open Play,Goal
3754160,2015-12-05,Arsenal,64,0.030139,Open Play,Wayward
3754160,2015-12-05,Arsenal,64,0.045087,Open Play,Blocked
3754160,2015-12-05,Arsenal,65,0.071439,Open Play,Blocked
3754160,2015-12-05,Arsenal,70,0.159897,Open Play,Saved
3754160,2015-12-05,Sunderland,71,0.022495,Open Play,Off T
3754160,2015-12-05,Sunderland,74,0.090277,Open Play,Saved
3754160,2015-12-05,Sunderland,88,0.131512,Open Play,Off T
3754160,2015-12-05,Arsenal,90,0.215183,Open Play,Saved
3754160,2015-12-05,Arsenal,92,0.041664,Open Play,Saved
3754160,2015-12-05,Arsenal,92,0.144437,Open Play,Blocked
3754160,2015-12-05,Arsenal,92,0.494511,Open Play,Goal
3754161,2016-01-18,Watford,0,0.067488,Open Play,Blocked
3754161,2016-01-18,Swansea City,4,0.117726,Open Play,Off T
3754161,2016-01-18,Watford,20,0.072696,Open Play,Blocked
3754161,2016-01-18,Swansea City,25,0.035111,Open Play,Saved
3754161,2016-01-18,Swansea City,26,0.080109,Open Play,Goal
3754161,2016-01-18,Swansea City,28,0.008776,Open Play,Blocked
3754161,2016-01-18,Swansea City,29,0.013199,Open Play,Blocked
3754161,2016-01-18,Swansea City,36,0.044609,Open Play,Off T
3754161,2016-01-18,Watford,40,0.049847,Open Play,Off T
3754161,2016-01-18,Swansea City,41,0.024597,Open Play,Blocked
3754161,2016-01-18,Watford,44,0.025454,Open Play,Saved
3754161,2016-01-18,Watford,46,0.009227,Open Play,Off T
3754161,2016-01-18,Watford,50,0.026709,Open Play,Off T
3754161,2016-01-18,Watford,51,0.084041,Open Play,Off T
3754161,2016-01-18,Swansea City,59,0.042509,Open Play,Off T
3754161,2016-01-18,Watford,65,0.136866,Open Play,Off T
3754161,2016-01-18,Swansea City,69,0.011183,Open Play,Blocked
3754161,2016-01-18,Watford,79,0.011056,Free Kick,Blocked
3754161,2016-01-18,Watford,83,0.017852,Open Play,Saved
3754161,2016-01-18,Watford,87,0.048702,Open Play,Off T
3754161,2016-01-18,Swansea City,90,0.112075,Open Play,Post
3754161,2016-01-18,Watford,92,0.038214,Open Play,Off T
3754162,2015-12-12,AFC Bournemouth,1,0.000180,Corner,Goal
3754162,2015-12-12,Manchester United,4,0.383913,Open Play,Saved
3754162,2015-12-12,Manchester United,4,0.066469,Open Play,Saved
3754162,2015-12-12,Manchester United,5,0.083019,Open Play,Off T
3754162,2015-12-12,AFC Bournemouth,13,0.037855,Free Kick,Off T
3754162,2015-12-12,Manchester United,17,0.165605,Open Play,Off T
3754162,2015-12-12,Manchester United,23,0.130404,Open Play,Saved
3754162,2015-12-12,Manchester United,23,0.311306,Open Play,Goal
3754162,2015-12-12,AFC Bournemouth,27,0.032666,Open Play,Saved
3754162,2015-12-12,AFC Bournemouth,32,0.093927,Open Play,Off T
3754162,2015-12-12,AFC Bournemouth,41,0.049157,Open Play,Saved
3754162,2015-12-12,AFC Bournemouth,46,0.036073,Open Play,Off T
3754162,2015-12-12,AFC Bournemouth,53,0.014184,Open Play,Saved
3754162,2015-12-12,AFC Bournemouth,53,0.134529,Open Play,Goal
3754162,2015-12-12,Manchester United,55,0.076481,Open Play,Saved
3754162,2015-12-12,Manchester United,59,0.057882,Open Play,Blocked
3754162,2015-12-12,Manchester United,60,0.142786,Open Play,Blocked
3754162,2015-12-12,AFC Bournemouth,70,0.554920,Open Play,Off T
3754162,2015-12-12,AFC Bournemouth,72,0.124187,Open Play,Off T
3754162,2015-12-12,Manchester United,73,0.064970,Open Play,Blocked
3754162,2015-12-12,Manchester United,76,0.040948,Open Play,Off T
3754162,2015-12-12,AFC Bournemouth,79,0.054197,Open Play,Off T
3754163,2016-01-24,Everton,3,0.071618,Open Play,Post
3754163,2016-01-24,Everton,14,0.021894,Open Play,Saved
3754163,2016-01-24,Swansea City,16,0.783500,Penalty,Goal
3754163,2016-01-24,Everton,18,0.026579,Free Kick,Blocked
3754163,2016-01-24,Swansea City,24,0.038040,Open Play,Off T
3754163,2016-01-24,Everton,25,0.064351,Open Play,Blocked
3754163,2016-01-24,Everton,25,0.048317,Open Play,Blocked
3754163,2016-01-24,Everton,28,0.053939,Open Play,Off T
3754163,2016-01-24,Swansea City,31,0.064874,Open Play,Blocked
3754163,2016-01-24,Swansea City,33,0.041805,Open Play,Goal
3754163,2016-01-24,Everton,34,0.091380,Open Play,Off T
3754163,2016-01-24,Everton,36,0.038027,Open Play,Blocked
3754163,2016-01-24,Swansea City,48,0.196171,Open Play,Saved
3754163,2016-01-24,Everton,53,0.023608,Open Play,Off T
3754163,2016-01-24,Swansea City,58,0.099680,Open Play,Saved
3754163,2016-01-24,Everton,59,0.024608,Open Play,Blocked
3754163,2016-01-24,Everton,60,0.061867,Open Play,Off T
3754163,2016-01-24,Swansea City,64,0.033164,Open Play,Saved
3754163,2016-01-24,Everton,72,0.127561,Open Play,Wayward
3754163,2016-01-24,Everton,77,0.018174,Open Play,Blocked
3754163,2016-01-24,Everton,84,0.028229,Open Play,Blocked
3754163,2016-01-24,Everton,85,0.090503,Open Play,Saved
3754163,2016-01-24,Everton,87,0.090668,Open Play,Off T
3754163,2016-01-24,Everton,90,0.052406,Open Play,Off T
3754163,2016-01-24,Everton,94,0.044308,Open Play,Wayward
3754163,2016-01-24,Everton,94,0.576859,Open Play,Off T
3754164,2016-03-05,Southampton,11,0.005467,Free Kick,Off T
3754164,2016-03-05,Southampton,14,0.093422,Open Play,Off T
3754164,2016-03-05,Sunderland,21,0.027695,Open Play,Blocked
3754164,2016-03-05,Southampton,25,0.058368,Open Play,Saved
3754164,2016-03-05,Sunderland,31,0.063066,Open Play,Off T
3754164,2016-03-05,Southampton,35,0.127214,Open Play,Saved
3754164,2016-03-05,Sunderland,38,0.111148,Open Play,Off T
3754164,2016-03-05,Southampton,38,0.449141,Open Play,Saved
3754164,2016-03-05,Southampton,40,0.098327,Open Play,Blocked
3754164,2016-03-05,Sunderland,50,0.015998,Open Play,Blocked
3754164,2016-03-05,Sunderland,51,0.027427,Open Play,Off T
3754164,2016-03-05,Sunderland,57,0.013413,Open Play,Saved
3754164,2016-03-05,Southampton,57,0.045273,Open Play,Off T
3754164,2016-03-05,Sunderland,59,0.025387,Open Play,Blocked
3754164,2016-03-05,Southampton,66,0.062971,Open Play,Blocked
3754164,2016-03-05,Southampton,68,0.159649,Open Play,Blocked
3754164,2016-03-05,Southampton,68,0.036281,Open Play,Blocked
3754164,2016-03-05,Southampton,77,0.052373,Open Play,Blocked
3754164,2016-03-05,Sunderland,80,0.086353,Free Kick,Saved
3754164,2016-03-05,Sunderland,81,0.026143,Open Play,Blocked
3754164,2016-03-05,Sunderland,82,0.090115,Open Play,Off T
3754164,2016-03-05,Sunderland,84,0.300875,Open Play,Goal
3754164,2016-03-05,Southampton,87,0.092693,Open Play,Blocked
3754164,2016-03-05,Southampton,87,0.082700,Open Play,Blocked
3754164,2016-03-05,Southampton,88,0.082147,Open Play,Saved
3754164,2016-03-05,Southampton,92,0.021231,Open Play,Blocked
3754164,2016-03-05,Southampton,92,0.112865,Open Play,Goal
3754165,2016-05-01,Manchester United,2,0.019676,Open Play,Blocked
3754165,2016-05-01,Manchester United,4,0.041173,Open Play,Blocked
3754165,2016-05-01,Manchester United,7,0.095508,Open Play,Goal
3754165,2016-05-01,Leicester City,11,0.178646,Open Play,Off T
3754165,2016-05-01,Manchester United,13,0.087411,Open Play,Saved
3754165,2016-05-01,Manchester United,13,0.025452,Open Play,Blocked
3754165,2016-05-01,Leicester City,16,0.140176,Open Play,Goal
3754165,2016-05-01,Manchester United,17,0.101816,Open Play,Off T
3754165,2016-05-01,Manchester United,22,0.081894,Free Kick,Blocked
3754165,2016-05-01,Leicester City,29,0.055125,Open Play,Blocked
3754165,2016-05-01,Manchester United,32,0.027953,Open Play,Blocked
3754165,2016-05-01,Manchester United,35,0.117064,Open Play,Saved
3754165,2016-05-01,Leicester City,37,0.089978,Open Play,Off T
3754165,2016-05-01,Leicester City,40,0.109216,Open Play,Off T
3754165,2016-05-01,Manchester United,42,0.034146,Open Play,Blocked
3754165,2016-05-01,Leicester City,46,0.028388,Open Play,Saved
3754165,2016-05-01,Manchester United,47,0.043849,Open Play,Off T
3754165,2016-05-01,Leicester City,50,0.120049,Open Play,Off T
3754165,2016-05-01,Leicester City,53,0.049076,Open Play,Blocked
3754165,2016-05-01,Leicester City,53,0.070022,Open Play,Wayward
3754165,2016-05-01,Manchester United,55,0.030676,Open Play,Saved
3754165,2016-05-01,Manchester United,60,0.032174,Open Play,Off T
3754165,2016-05-01,Manchester United,62,0.023490,Open Play,Blocked
3754165,2016-05-01,Leicester City,63,0.051318,Open Play,Off T
3754165,2016-05-01,Leicester City,64,0.020821,Open Play,Blocked
3754165,2016-05-01,Manchester United,69,0.056107,Open Play,Off T
3754165,2016-05-01,Manchester United,70,0.051139,Open Play,Blocked
3754165,2016-05-01,Leicester City,70,0.058985,Open Play,Saved
3754165,2016-05-01,Leicester City,74,0.044469,Open Play,Blocked
3754165,2016-05-01,Manchester United,77,0.036448,Open Play,Post
3754165,2016-05-01,Leicester City,79,0.115831,Open Play,Wayward
3754165,2016-05-01,Manchester United,80,0.273932,Open Play,Off T
3754165,2016-05-01,Manchester United,88,0.006739,Free Kick,Saved
