season,gw,team,xgc,clean_sheet,element
2025-26,13,9,1.3598684210526315,0,287
2025-26,13,10,1.2496315789473684,0,314
2025-26,13,11,1.3523235790753438,0,348
2025-26,13,12,1.1680945945945946,1,373
2025-26,13,13,1.1091046645945417,0,408
2025-26,13,14,1.4995917885795187,0,436
2025-26,13,16,1.4371052631578947,0,502
2025-26,13,17,1.3049408251145993,0,670
2025-26,13,18,1.406,0,565
2025-26,14,1,0.6859398496240603,1,1
2025-26,14,2,1.2456537246351362,0,36
2025-26,14,3,2.066441881100266,0,187
2025-26,14,4,1.316314179473559,0,67
2025-26,14,5,1.169142857142857,0,101
2025-26,14,6,1.3152380952380953,0,139
2025-26,14,7,1.1667821507760532,0,220
2025-26,14,8,1.2597994987468673,1,253
2025-26,14,9,1.3860651629072682,1,287
2025-26,14,10,1.231077694235589,0,314
2025-26,14,11,1.4340936361661953,0,348
2025-26,14,12,1.1262805662805664,0,373
2025-26,14,13,1.1305897505704372,0,408
2025-26,14,16,1.441528822055138,1,502
2025-26,14,17,1.3229808461402257,0,670
2025-26,14,18,1.3604761904761904,0,565
2025-26,14,19,1.5266325053409804,0,603
2025-26,14,20,1.6149579831932772,0,627
2025-26,15,1,0.6706698564593302,0,1
2025-26,15,3,1.9993308865047992,0,187
2025-26,15,4,1.3206679366591263,1,67
2025-26,15,5,1.1964545454545452,0,101
2025-26,15,6,1.365,0,139
2025-26,15,7,1.2439149947201689,1,220
2025-26,15,8,1.2457177033492823,0,253
2025-26,15,9,1.3457894736842104,1,287
2025-26,15,10,1.273755980861244,0,314
2025-26,15,11,1.4112779643430529,0,348
2025-26,15,12,1.0937223587223588,0,373
2025-26,15,13,1.1201131924958516,1,408
2025-26,15,14,1.229591383018303,0,443
2025-26,15,16,1.4173684210526316,0,502
2025-26,15,17,1.327486118477308,0,670
2025-26,15,18,1.3913636363636361,1,565
2025-26,15,20,1.5663492063492064,0,627
2025-26,16,1,0.7354233409610984,0,1
2025-26,16,2,1.318114520161197,0,36
2025-26,16,4,1.3076692579368723,0,67
2025-26,16,5,1.2392173913043478,0,101
2025-26,16,6,1.355217391304348,0,139
2025-26,16,7,1.2519027217741936,1,220
2025-26,16,8,1.2245995423340963,0,253
2025-26,16,9,1.3103203661327232,0,287
2025-26,16,10,1.2901144164759724,0,314
2025-26,16,11,1.4382820716311917,0,348
2025-26,16,12,1.1118213866039954,1,373
2025-26,16,13,1.1015186396874757,1,408
2025-26,16,14,1.1927282023728019,0,443
2025-26,16,17,1.379408388371655,1,670
2025-26,16,18,1.3434782608695652,0,565
2025-26,16,19,1.5296201726705831,0,603
2025-26,16,20,1.6996992481203008,0,627
2025-26,17,1,0.7206140350877194,1,1
2025-26,17,2,1.3059520873213715,0,36
2025-26,17,3,1.7742499999999994,0,470
2025-26,17,4,1.3921301264020558,0,67
2025-26,17,5,1.2509166666666667,1,101
2025-26,17,6,1.3775000000000002,1,139
2025-26,17,7,1.2422733847637417,0,220
2025-26,17,8,1.2231578947368422,0,253
2025-26,17,9,1.347390350877193,0,287
2025-26,17,10,1.3388596491228069,1,314
2025-26,17,11,1.409405502763543,0,348
2025-26,17,12,1.1446621621621622,0,373
2025-26,17,13,1.135284096279344,1,408
2025-26,17,14,1.2111186671200271,0,443
2025-26,17,16,1.3605743243243242,0,505
2025-26,17,17,1.3337967930687225,1,670
2025-26,17,18,1.3841666666666665,0,565
2025-26,18,1,0.6997894736842106,0,1
2025-26,18,2,1.3069261251886428,0,36
2025-26,18,3,1.7596799999999995,1,470
2025-26,18,4,1.3513128345916265,0,67
2025-26,18,5,1.25168,0,101
2025-26,18,6,1.3776000000000002,0,139
2025-26,18,7,1.2866797597042514,0,220
2025-26,18,8,1.2810315789473687,0,253
2025-26,18,9,1.3734947368421053,1,287
2025-26,18,10,1.3093052631578947,1,314
2025-26,18,12,1.1416756756756758,0,373
2025-26,18,13,1.1288288682584937,0,408
2025-26,18,16,1.3661513513513512,0,505
2025-26,18,17,1.3253128345916265,0,670
2025-26,18,18,1.3552,1,565
2025-26,19,1,0.7055668016194333,0,1
2025-26,19,3,1.724692307692307,0,470
2025-26,19,4,1.4431668530561947,0,67
2025-26,19,5,1.308153846153846,1,101
2025-26,19,6,1.443076923076923,0,139
2025-26,19,7,1.2828194321206743,0,220
2025-26,19,8,1.2640688259109314,0,253
2025-26,19,9,1.3748987854251011,1,287
2025-26,19,10,1.2939473684210525,0,314
2025-26,19,12,1.1389189189189188,1,373
2025-26,19,13,1.1057270509000616,1,408
2025-26,19,14,1.212631892834205,0,443
2025-26,19,15,1.3457639702651873,0,684
2025-26,19,16,1.3693762993762992,0,505
2025-26,19,17,1.3608591607485023,1,670
2025-26,19,18,1.3534615384615383,1,565
2025-26,19,20,1.4950103000888897,0,709
2025-26,20,1,0.7783235867446394,0,1
2025-26,20,2,1.464727608712284,0,38
2025-26,20,3,1.7463703703703697,0,470
2025-26,20,4,1.4817512257410494,0,67
2025-26,20,5,1.297111111111111,0,101
2025-26,20,6,1.4659259259259259,1,139
2025-26,20,8,1.2879922027290451,0,253
2025-26,20,9,1.3813840155945418,0,287
2025-26,20,10,1.3060233918128654,0,314
2025-26,20,12,1.1219219219219219,0,373
2025-26,20,14,1.2106230419626705,0,443
2025-26,20,15,1.3420186291848106,1,684
2025-26,20,16,1.3653253253253252,0,505
2025-26,20,17,1.400269744259568,0,670
2025-26,20,18,1.3340740740740737,0,565
2025-26,20,19,1.7655004250369113,0,605
2025-26,20,20,1.472638299882707,1,709
2025-26,21,1,0.8015977443609024,1,1
2025-26,21,2,1.4432201306315748,1,38
2025-26,21,3,1.735785714285714,0,470
2025-26,21,4,1.4665791834013302,0,67
2025-26,21,5,1.2811428571428571,1,101
2025-26,21,6,1.4242857142857142,0,139
2025-26,21,7,1.2834638800136289,0,226
2025-26,21,8,1.316278195488722,1,253
2025-26,21,9,1.417763157894737,0,287
2025-26,21,10,1.3075939849624063,0,314
2025-26,21,11,1.348638432001312,0,347
2025-26,21,12,1.1086389961389962,1,373
2025-26,21,13,1.3207283910258738,1,260
2025-26,21,14,1.199203077184631,0,443
2025-26,21,16,1.373349420849421,0,505
2025-26,21,17,1.389793469115616,0,670
2025-26,21,18,1.3035714285714284,0,565
2025-26,22,1,0.7863702359346643,1,1
2025-26,22,2,1.4452683022721193,0,38
2025-26,22,3,1.763862068965517,0,470
2025-26,22,4,1.4608414683546151,0,67
2025-26,22,5,1.2962758620689654,0,101
2025-26,22,6,1.463103448275862,0,139
2025-26,22,7,1.2804103234277644,1,226
2025-26,22,8,1.3308892921960074,0,253
2025-26,22,9,1.3940471869328492,1,287
2025-26,22,10,1.34491833030853,0,314
2025-26,22,11,1.39018242232351,1,347
2025-26,22,12,1.0900652376514446,0,373
2025-26,22,14,1.1651887836674455,1,443
2025-26,22,15,1.344426261402734,1,684
2025-26,22,16,1.3587511649580615,1,505
2025-26,22,17,1.455324226975305,0,670
2025-26,22,18,1.302413793103448,0,565
2025-26,22,20,1.4058050990122437,1,709
2025-26,23,1,0.7714912280701754,0,1
2025-26,23,2,1.4127057695044245,1,38
2025-26,23,3,1.8110666666666662,0,470
2025-26,23,4,1.4460369397582247,0,67
2025-26,23,5,1.3060666666666667,0,101
2025-26,23,6,1.4586666666666668,0,139
2025-26,23,7,1.2888664296597256,0,226
2025-26,23,8,1.343526315789474,0,253
2025-26,23,9,1.3955789473684213,0,287
2025-26,23,10,1.3477543859649124,0,314
2025-26,23,12,1.067063063063063,0,373
2025-26,23,13,1.3357023770606642,1,260
2025-26,23,14,1.1406960171034919,0,443
2025-26,23,15,1.3014051708832466,0,684
2025-26,23,16,1.3834594594594596,1,505
2025-26,23,17,1.4260369397582249,0,670
2025-26,23,18,1.3486666666666665,0,565
2025-26,23,19,1.6912090101133928,0,600
2025-26,23,20,1.3849671261449172,0,709
2025-26,24,1,0.7695076400679118,1,1
2025-26,24,2,1.4385212763248367,0,38
2025-26,24,3,1.8187741935483868,0,470
2025-26,24,4,1.4289822610256873,1,67
2025-26,24,5,1.2890967741935484,1,101
2025-26,24,6,1.445483870967742,0,139
2025-26,24,7,1.3052687104667804,0,226
2025-26,24,8,1.3711544991511038,0,253
2025-26,24,9,1.3902376910016978,0,287
2025-26,24,10,1.3555687606112055,0,314
2025-26,24,11,1.352692825930788,0,347
2025-26,24,12,1.1084481255449,0,373
2025-26,24,13,1.3106781571620205,0,260
2025-26,24,14,1.142328599318608,0,443
2025-26,24,15,1.2953777570689187,0,684
2025-26,24,16,1.3972188317349608,0,505
2025-26,24,17,1.4286596803805263,1,670
2025-26,24,18,1.3516129032258064,0,565
2025-26,24,19,1.6533864541832672,0,600
2025-26,25,1,0.7501480263157895,1,1
2025-26,25,2,1.4040666959019668,0,38
2025-26,25,3,1.8078749999999995,0,470
2025-26,25,4,1.4276306833966108,0,67
2025-26,25,5,1.3238125,0,101
2025-26,25,6,1.4378125,0,139
2025-26,25,7,1.2991609507810624,0,226
2025-26,25,8,1.3436184210526316,1,253
2025-26,25,9,1.3917927631578946,0,287
2025-26,25,10,1.3691447368421052,0,314
2025-26,25,11,1.3807529957591522,0,347
2025-26,25,12,1.0850591216216214,0,373
2025-26,25,13,1.30198888525662,0,260
2025-26,25,15,1.3306370241437873,0,684
2025-26,25,16,1.4129307432432432,0,505
2025-26,25,17,1.386068183396611,0,670
2025-26,25,18,1.374375,0,565
2025-26,26,2,1.4247441030364059,1,38
2025-26,26,3,1.7839999999999996,0,470
2025-26,26,4,1.3995157549357924,0,67
2025-26,26,5,1.3515757575757577,0,101
2025-26,26,6,1.4293939393939392,0,139
2025-26,26,7,1.2915281544795392,0,226
2025-26,26,8,1.32866028708134,0,253
2025-26,26,9,1.4093141945773524,0,287
2025-26,26,10,1.3846251993620418,0,314
2025-26,26,11,1.3805893096458735,0,347
2025-26,26,12,1.1403603603603605,1,373
2025-26,26,13,1.299021501861245,1,260
2025-26,26,14,1.1478055055107037,0,443
2025-26,26,15,1.3483478049603563,0,684
2025-26,26,16,1.445872235872236,1,505
2025-26,26,17,1.3910309064509443,0,670
2025-26,26,18,1.3866666666666667,0,565
2025-26,27,1,0.7427067669172932,0,1
2025-26,27,2,1.396483672043782,0,38
2025-26,27,3,1.7844705882352936,0,470
2025-26,27,4,1.4453984011860874,1,67
2025-26,27,5,1.3294705882352944,0,101
2025-26,27,6,1.4085294117647058,1,139
2025-26,27,7,1.2961200672275945,0,226
2025-26,27,8,1.3051702786377712,1,253
2025-26,27,9,1.4072755417956657,0,287
2025-26,27,10,1.3841950464396287,0,314
2025-26,27,12,1.1253497615262322,1,373
2025-26,27,13,1.302802079928081,0,260
2025-26,27,14,1.1466652590308233,1,443
2025-26,27,15,1.366238748973121,0,684
2025-26,27,16,1.4156995230524643,0,505
2025-26,27,17,1.425104283539029,0,670
2025-26,27,18,1.4188235294117646,0,565
2025-26,28,1,0.7431871345029241,0,1
2025-26,28,2,1.3951052435482498,0,38
2025-26,28,3,1.7903428571428568,0,470
2025-26,28,4,1.4982135945078376,0,67
2025-26,28,6,1.414,0,139
2025-26,28,7,1.2827364652107667,0,226
2025-26,28,8,1.3144511278195492,0,253
2025-26,28,9,1.4033533834586465,0,287
2025-26,28,10,1.3975037593984965,0,314
2025-26,28,12,1.1271969111969111,0,373
2025-26,28,13,1.2821111078090484,1,260
2025-26,28,15,1.3664131295746664,0,684
2025-26,28,16,1.4246795366795366,0,505
2025-26,28,17,1.4387850230792665,0,670
2025-26,28,18,1.4374285714285713,0,565
2025-26,29,1,0.7514793741109531,1,1
2025-26,29,2,1.3796942125340605,0,38
2025-26,29,3,1.8031111111111107,0,470
2025-26,29,4,1.4963539140215822,1,67
2025-26,29,5,1.3226285714285717,1,101
2025-26,29,6,1.4005555555555556,0,139
2025-26,29,7,1.2782878303017156,0,226
2025-26,29,8,1.3348830409356727,0,253
2025-26,29,9,1.392982456140351,1,287
2025-26,29,10,1.3831286549707604,0,314
2025-26,29,11,1.4760243096087748,0,348
2025-26,29,12,1.1475525525525525,0,373
2025-26,29,13,1.2882254869911351,0,260
2025-26,29,15,1.3909301486034151,0,684
2025-26,29,16,1.4214939939939941,0,505
2025-26,29,18,1.4569444444444444,0,565
2025-26,29,19,1.4455638346786819,1,603
2025-26,29,20,1.4219514286332513,0,709
2025-26,30,1,0.7532825484764544,1,1
2025-26,30,2,1.4418489624164663,0,38
2025-26,30,3,1.789513513513513,1,470
2025-26,30,4,1.4663709394441027,1,67
2025-26,30,5,1.3392222222222225,0,101
2025-26,30,6,1.3754054054054052,1,139
2025-26,30,7,1.2641853445384592,0,226
2025-26,30,9,1.3766856330014225,0,287
2025-26,30,10,1.3752062588904699,1,314
2025-26,30,11,1.457639069722466,1,348
2025-26,30,12,1.1284295105916726,0,373
2025-26,30,13,1.27913333021996,0,260
2025-26,30,14,1.1451216765752223,0,443
2025-26,30,15,1.39322656958098,1,684
2025-26,30,16,1.440372534696859,1,505
2025-26,30,18,1.4656756756756757,0,565
2025-26,30,19,1.4260820999481687,0,603
2025-26,30,20,1.4352359089477047,0,709
2025-26,31,2,1.4325399135155639,1,38
2025-26,31,3,1.8095263157894732,0,470
2025-26,31,4,1.4648641464855288,0,67
2025-26,31,5,1.340594594594595,1,101
2025-26,31,6,1.3628947368421052,0,139
2025-26,31,9,1.4115096952908588,1,287
2025-26,31,10,1.3640166204986153,0,314
2025-26,31,11,1.4355022697644009,1,348
2025-26,31,12,1.129786628733997,0,373
2025-26,31,14,1.1410992094080619,0,443
2025-26,31,16,1.4295732574679942,1,505
2025-26,31,18,1.471842105263158,0,565
2025-26,31,19,1.446256044352455,0,603
2025-26,32,1,0.7608906882591094,0,1
2025-26,32,3,1.8438974358974354,0,470
2025-26,32,4,1.4730401138945441,0,67
2025-26,32,5,1.3190000000000004,0,101
2025-26,32,6,1.3543589743589741,1,139
2025-26,32,8,1.3543379832876745,0,258
2025-26,32,9,1.3991632928475035,0,287
2025-26,32,10,1.3608367071524972,0,314
2025-26,32,12,1.1564587664587664,1,373
2025-26,32,13,1.2586018488249608,1,260
2025-26,32,14,1.1588699829031996,0,443
2025-26,32,15,1.4434978249627353,0,684
2025-26,32,16,1.4221483021483021,0,505
2025-26,32,19,1.4537144897302634,1,603
2025-26,32,20,1.472143220751263,0,709
2025-26,33,1,0.7716184210526318,0,1
2025-26,33,2,1.4194828907714105,0,38
2025-26,33,5,1.324410256410257,1,101
2025-26,33,8,1.348532802581553,1,258
2025-26,33,9,1.4351842105263157,0,287
2025-26,33,10,1.3665657894736847,1,314
2025-26,33,12,1.1535472972972973,0,373
2025-26,33,14,1.1906767239416332,1,443
2025-26,33,15,1.476805024224171,0,684
2025-26,33,16,1.4120945945945946,0,505
2025-26,33,17,1.431748490862327,0,670
2025-26,33,19,1.4283838067986805,1,603
2025-26,34,1,0.7859691912708602,1,1
2025-26,34,2,1.4275019839796093,0,38
2025-26,34,5,1.3105500000000005,0,101
2025-26,34,9,1.4355455712451863,0,287
2025-26,34,10,1.3681129653401802,1,314
2025-26,34,12,1.1446802900461437,0,373
2025-26,34,15,1.5188409063843276,0,684
2025-26,34,16,1.386433750823995,1,505
2025-26,34,17,1.4686135932249675,0,670
2025-26,34,19,1.4072878885200568,0,603
2025-26,35,1,0.7910651629072684,1,1
2025-26,35,3,1.8707619047619046,0,470
2025-26,35,4,1.4805568107764289,1,67
2025-26,35,5,1.3095609756097566,1,101
2025-26,35,6,1.3133333333333332,0,139
2025-26,35,9,1.4292230576441105,0,287
2025-26,35,10,1.3576817042606522,0,314
2025-26,35,11,1.3171835711524649,0,343
2025-26,35,12,1.171235521235521,0,373
2025-26,35,13,1.248196578402528,0,260
2025-26,35,14,1.2099050245048695,0,443
2025-26,35,15,1.4896984090705474,0,684
2025-26,35,17,1.4580355398105138,0,670
2025-26,36,1,0.7812729498164016,1,1
2025-26,36,2,1.4212711648025003,0,38
2025-26,36,4,1.4679668979968865,1,67
2025-26,36,5,1.3002857142857147,0,101
2025-26,36,6,1.3562790697674416,1,139
2025-26,36,9,1.4297062423500613,0,287
2025-26,36,10,1.4012239902080788,0,314
2025-26,36,12,1.1984160905091137,0,373
2025-26,36,14,1.2020791337178518,1,443
2025-26,36,15,1.4917796468439801,0,684
2025-26,36,16,1.377971383147854,0,505
2025-26,36,17,1.4658144153466535,1,670
2025-26,36,19,1.4364524507853307,0,603
2025-26,37,1,0.789653110047847,1,1
2025-26,37,2,1.4303258974540076,0,38
2025-26,37,4,1.4640573416860168,0,67
2025-26,37,5,1.3393488372093028,0,101
2025-26,37,6,1.336590909090909,0,139
2025-26,37,7,1.3755796089385477,0,220
2025-26,37,8,1.343157894736842,0,253
2025-26,37,9,1.4553947368421054,0,287
2025-26,37,10,1.388014354066986,0,314
2025-26,37,12,1.1825429975429975,0,373
2025-26,37,13,1.2468968228023476,0,260
2025-26,37,14,1.2032234367068126,0,443
2025-26,37,15,1.4806548707005003,0,684
2025-26,37,16,1.3803168685927307,0,505
2025-26,37,17,1.4443542203459696,0,670
2025-26,37,18,1.2913048650917318,0,575
2025-26,37,19,1.4281990178878163,0,603
2025-26,37,20,1.564958476409574,0,636
2025-26,38,4,1.4695525189578797,0,67
2025-26,38,5,1.3480000000000005,0,101
2025-26,38,6,1.3155555555555556,0,139
2025-26,38,7,1.384025885558583,0,220
2025-26,38,8,1.351495215311005,0,253
2025-26,38,9,1.4399415204678365,0,287
2025-26,38,10,1.3882807017543863,1,314
2025-26,38,11,1.4356979470380962,0,348
2025-26,38,12,1.1973753753753755,0,373
2025-26,38,15,1.4681241431367824,0,684
2025-26,38,16,1.4519951412086245,0,505
2025-26,38,17,1.4357110322167763,0,670
2025-26,38,18,1.2750919972469332,1,575
2025-26,38,19,1.43716128485925,1,603
2025-26,38,20,1.5656667533181656,0,636
