season,gw,team,xgc,clean_sheet,element,cf,def,xgc90
2024-25,27,16,1.7504117647058821,1,443,1,1.4,1.2502941176470588
2024-25,27,18,2.007338580617629,0,495,1,1.2,1.672782150514691
2024-25,27,19,1.2283956880152185,1,524,1,0.7,1.7548509828788836
2024-25,27,20,1.6860508752227046,0,533,1,1,1.6860508752227046
2024-25,28,1,0.8147857142857141,0,15,1,1,0.8147857142857141
2024-25,28,3,1.457357164748399,0,70,1,1,1.457357164748399
2024-25,28,4,1.546846464973305,0,88,1,1,1.546846464973305
2024-25,28,5,1.4775180375180377,0,146,1,1,1.4775180375180377
2024-25,28,6,1.0035461639809464,1,162,1,0.7,1.4336373771156379
2024-25,28,7,1.134736507936508,1,201,1,0.85,1.334984126984127
2024-25,28,8,1.2994736842105261,0,235,1,1,1.2994736842105261
2024-25,28,9,1.2600902255639097,0,248,1,1,1.2600902255639097
2024-25,28,10,1.8760274369046077,0,267,1,1,1.8760274369046077
2024-25,28,12,0.6864175322631412,0,339,1,0.7,0.9805964746616304
2024-25,28,13,1.4404335152099772,0,350,1,1.2,1.200361262674981
2024-25,28,14,2.2836421052631573,0,383,1,1.4,1.6311729323308268
2024-25,28,15,1.1705564220183486,1,395,1,0.85,1.3771252023745277
2024-25,28,16,1.4914285714285713,1,443,1,1.2,1.2428571428571429
2024-25,28,17,3.1532425200174847,0,476,1,1.4,2.252316085726775
2024-25,28,19,2.057580794090489,0,524,1,1.2,1.7146506617420745
2024-25,28,20,1.686171972745688,0,533,1,1,1.686171972745688
2024-25,29,1,0.8343749999999998,1,15,1,1,0.8343749999999998
2024-25,29,3,1.45942153329044,0,70,1,1,1.45942153329044
2024-25,29,4,1.5408229520573797,0,88,1,1,1.5408229520573797
2024-25,29,5,1.7526386554621851,0,146,1,1.2,1.4605322128851543
2024-25,29,6,1.9521778477277196,0,162,1,1.4,1.3944127483769426
2024-25,29,8,1.0920511695906432,0,235,1,0.85,1.284766081871345
2024-25,29,9,1.07768567251462,1,248,1,0.85,1.2678654970760235
2024-25,29,10,2.2992824475147113,0,267,1,1.2,1.9160687062622594
2024-25,29,13,1.1866967973293554,0,350,1,1,1.1866967973293554
2024-25,29,14,1.1416038011695904,1,383,1,0.7,1.6308625730994148
2024-25,29,16,1.0473888888888887,0,443,1,0.85,1.232222222222222
2024-25,29,17,2.307934963782129,0,476,1,1,2.307934963782129
2024-25,29,19,1.7051435406698563,0,524,1,1,1.7051435406698563
2024-25,30,1,0.8215540540540538,0,15,1,1,0.8215540540540538
2024-25,30,2,1.388835820895522,1,47,1,1,1.388835820895522
2024-25,30,3,1.2257245307157507,0,70,1,0.85,1.442028859665589
2024-25,30,4,1.853177068348076,0,88,1,1.2,1.5443142236233967
2024-25,30,5,1.4679455782312927,0,146,1,1,1.4679455782312927
2024-25,30,6,1.1686293836598183,1,162,1,0.85,1.3748580984233156
2024-25,30,7,0.9373086419753086,0,201,1,0.7,1.3390123456790124
2024-25,30,8,1.781465149359886,0,235,1,1.4,1.272475106685633
2024-25,30,9,1.7629843527738263,0,248,1,1.4,1.2592745376955903
2024-25,30,12,0.9638235969680727,1,339,1,1,0.9638235969680727
2024-25,30,13,0.8475503998395357,1,350,1,0.7,1.210786285485051
2024-25,30,14,1.9420881934566139,0,383,1,1.2,1.6184068278805117
2024-25,30,15,1.3506359108781127,0,395,1,1,1.3506359108781127
2024-25,30,16,1.0287297297297298,1,443,1,0.85,1.2102702702702703
2024-25,30,17,2.2483693114522842,0,476,1,1,2.2483693114522842
2024-25,30,19,1.6856644373364351,0,524,1,1,1.6856644373364351
2024-25,31,1,0.825986842105263,0,15,1,1,0.825986842105263
2024-25,31,2,1.6503084577114424,0,47,1,1.2,1.3752570480928688
2024-25,31,3,1.2195069604246191,0,70,1,0.85,1.4347140710877873
2024-25,31,4,1.53762174405436,1,88,1,1,1.53762174405436
2024-25,31,5,1.4618915343915344,0,146,1,1,1.4618915343915344
2024-25,31,7,1.3209309309309307,0,201,1,1,1.3209309309309307
2024-25,31,8,1.7887423822714679,0,235,1,1.4,1.2776731301939057
2024-25,31,9,1.8042742382271468,0,248,1,1.4,1.2887673130193906
2024-25,31,12,0.9560913970478604,0,339,1,1,0.9560913970478604
2024-25,31,13,1.1794651245046806,1,350,1,1,1.1794651245046806
2024-25,31,14,1.9061385041551244,1,383,1,1.2,1.5884487534626037
2024-25,31,15,0.9502938837920489,1,395,1,0.7,1.3575626911314986
2024-25,31,16,1.465578947368421,0,443,1,1.2,1.2213157894736844
2024-25,31,17,2.2041468085071334,0,476,1,1,2.2041468085071334
2024-25,31,18,1.1907278801671757,0,495,1,0.7,1.701039828810251
2024-25,31,19,1.6720713073005091,0,524,1,1,1.6720713073005091
2024-25,32,1,0.83275641025641,0,15,1,1,0.83275641025641
2024-25,32,2,0.9646615570794673,1,47,1,0.7,1.3780879386849534
2024-25,32,3,1.4152132662004142,1,70,1,1,1.4152132662004142
2024-25,32,4,2.1416276098382547,0,88,1,1.4,1.5297340070273249
2024-25,32,5,1.007018018018018,0,146,1,0.7,1.4385971685971686
2024-25,32,6,1.1548202341137122,0,162,1,0.85,1.3586120401337791
2024-25,32,8,1.548971659919028,1,235,1,1.2,1.29080971659919
2024-25,32,9,1.2941835357624834,0,248,1,1,1.2941835357624834
2024-25,32,10,2.397383411790847,0,630,1,1.2,1.9978195098257057
2024-25,32,11,1.8724032151299974,0,295,1,1,1.8724032151299974
2024-25,32,12,0.8079680031960484,0,339,1,0.85,0.9505505919953511
2024-25,32,13,1.1722644531253987,0,350,1,1,1.1722644531253987
2024-25,32,16,1.267692307692308,0,443,1,1,1.267692307692308
2024-25,32,17,2.2019453783298975,0,476,1,1,2.2019453783298975
2024-25,32,19,2.357316065031689,0,524,1,1.4,1.6837971893083492
2024-25,33,3,1.4064043084578461,1,70,1,1,1.4064043084578461
2024-25,33,4,1.5154906568516417,0,88,1,1,1.5154906568516417
2024-25,33,5,1.4402130325814537,0,146,1,1,1.4402130325814537
2024-25,33,6,1.3508117147247583,0,162,1,1,1.3508117147247583
2024-25,33,8,1.5258473684210525,0,235,1,1.2,1.2715394736842105
2024-25,33,9,1.2983289473684212,0,248,1,1,1.2983289473684212
2024-25,33,10,2.807333365167848,0,630,1,1.4,2.005238117977034
2024-25,33,12,0.6750007790368271,1,339,1,0.7,0.9642868271954673
2024-25,33,14,1.5602834008097164,0,383,1,1,1.5602834008097164
2024-25,33,15,1.6019155963302754,0,395,1,1.2,1.3349296636085628
2024-25,33,16,1.27,0,443,1,1,1.27
2024-25,33,17,1.8921243692284542,0,476,1,0.85,2.2260286696805345
2024-25,33,18,2.018136010334196,0,495,1,1.2,1.68178000861183
2024-25,33,19,1.1803759398496239,0,524,1,0.7,1.6862513426423198
2024-25,34,3,1.1735235821236385,0,70,1,0.85,1.3806159789689865
2024-25,34,4,1.8160866226555805,1,88,1,1.2,1.5134055188796505
2024-25,34,5,1.2400866910866912,0,146,1,0.85,1.458925518925519
2024-25,34,6,1.321842985389896,1,162,1,1,1.321842985389896
2024-25,34,8,1.548338896020539,0,235,1,1.2,1.2902824133504494
2024-25,34,9,0.9020295250320925,0,248,1,0.7,1.2886136071887038
2024-25,34,10,2.423630754325531,0,630,1,1.2,2.019692295271276
2024-25,34,12,0.8052500518206314,0,339,1,0.85,0.9473530021419193
2024-25,34,14,1.5275263157894734,0,383,1,1,1.5275263157894734
2024-25,34,15,1.1543479587155963,1,395,1,0.85,1.3580564220183486
2024-25,34,16,1.2912195121951222,0,443,1,1,1.2912195121951222
2024-25,34,17,2.1898341058439366,0,476,1,1,2.1898341058439366
2024-25,34,19,1.6602251898402722,0,524,1,1,1.6602251898402722
2024-25,35,1,0.8247023809523807,0,15,1,1,0.8247023809523807
2024-25,35,2,1.340731343283582,1,47,1,1,1.340731343283582
2024-25,35,3,1.9715897475864992,0,70,1,1.4,1.4082783911332137
2024-25,35,4,1.27539719840371,0,88,1,0.85,1.500467292239659
2024-25,35,5,1.7450428571428573,0,146,1,1.2,1.4542023809523812
2024-25,35,6,1.818924277506217,0,162,1,1.4,1.2992316267901551
2024-25,35,7,1.628984126984127,0,201,1,1.2,1.3574867724867725
2024-25,35,8,1.08843671679198,0,235,1,0.85,1.280513784461153
2024-25,35,9,1.5275187969924815,0,248,1,1.2,1.272932330827068
2024-25,35,10,2.0411534364044135,0,630,1,1,2.0411534364044135
2024-25,35,11,1.3513061541508593,1,295,1,0.7,1.9304373630726563
2024-25,35,12,1.1228992310805341,0,339,1,1.2,0.9357493592337784
2024-25,35,13,1.1963404832672742,1,350,1,1,1.1963404832672742
2024-25,35,15,1.3273721190422914,0,395,1,1,1.3273721190422914
2024-25,35,16,1.299761904761905,0,443,1,1,1.299761904761905
2024-25,35,17,1.5368458293527865,0,476,1,0.7,2.195494041932552
2024-25,35,19,1.4039658916709248,0,524,1,0.85,1.651724578436382
2024-25,35,20,1.9222005969154696,0,533,1,1.2,1.6018338307628914
2024-25,36,1,1.1593139534883716,0,15,1,1.4,0.828081395348837
2024-25,36,2,1.3287622861303239,1,47,1,1,1.3287622861303239
2024-25,36,4,1.2765740077431584,1,88,1,0.85,1.5018517738154806
2024-25,36,5,1.464343786295006,1,146,1,1,1.464343786295006
2024-25,36,6,1.5516010033444816,0,162,1,1.2,1.2930008361204013
2024-25,36,7,1.3424289405684755,1,201,1,1,1.3424289405684755
2024-25,36,8,1.270501835985312,0,235,1,1,1.270501835985312
2024-25,36,9,1.2656548347613221,0,248,1,1,1.2656548347613221
2024-25,36,10,2.0035823811758586,0,630,1,1,2.0035823811758586
2024-25,36,11,2.2703878982648127,0,295,1,1.2,1.8919899152206774
2024-25,36,12,1.3814898214638645,0,339,1,1.4,0.9867784439027604
2024-25,36,13,0.8239808676739377,1,350,1,0.7,1.1771155252484826
2024-25,36,15,1.3121965923984273,1,395,1,1,1.3121965923984273
2024-25,36,16,0.9303488372093023,0,443,1,0.7,1.3290697674418606
2024-25,36,19,1.6308306310800698,1,524,1,1,1.6308306310800698
2024-25,36,20,1.5794634169477686,0,533,1,1,1.5794634169477686
2024-25,37,1,1.040931818181818,1,15,1,1.2,0.8674431818181816
2024-25,37,2,1.1187468017057567,1,47,1,0.85,1.3161727078891254
2024-25,37,4,1.4888551425924015,0,88,1,1,1.4888551425924015
2024-25,37,5,2.0316031746031746,0,146,1,1.4,1.4511451247165534
2024-25,37,6,1.1047933762949669,1,162,1,0.85,1.2997569132881963
2024-25,37,7,1.3273737373737373,0,201,1,1,1.3273737373737373
2024-25,37,8,0.8817069377990431,1,235,1,0.7,1.2595813397129187
2024-25,37,9,1.2623444976076554,0,248,1,1,1.2623444976076554
2024-25,37,10,1.3922958454101901,0,630,1,0.7,1.9889940648717004
2024-25,37,13,1.1517251645171145,0,350,1,1,1.1517251645171145
2024-25,37,14,1.80383568677792,0,383,1,1.2,1.5031964056482667
2024-25,37,15,1.8168176658843609,0,395,1,1.4,1.297726904203115
2024-25,37,16,1.1247045454545455,0,443,1,0.85,1.3231818181818182
2024-25,37,19,1.9750292397660818,0,524,1,1.2,1.6458576998050682
2024-25,37,20,1.5792318488332229,0,533,1,1,1.5792318488332229
2024-25,38,1,0.6226499999999998,0,15,1,0.7,0.8894999999999998
2024-25,38,3,0.9835278863216279,1,70,1,0.7,1.4050398376023256
2024-25,38,4,1.477769472757015,0,88,1,1,1.477769472757015
2024-25,38,5,1.4694905869324475,0,146,1,1,1.4694905869324475
2024-25,38,6,1.5308580984233155,1,162,1,1.2,1.2757150820194296
2024-25,38,7,1.8643160493827162,0,201,1,1.4,1.3316543209876546
2024-25,38,8,1.5101754385964912,1,235,1,1.2,1.2584795321637428
2024-25,38,9,1.5576842105263158,0,248,1,1.2,1.2980701754385966
2024-25,38,10,1.6664024055773297,0,630,1,0.85,1.9604734183262702
2024-25,38,11,1.8681830855199653,0,295,1,1,1.8681830855199653
2024-25,38,12,1.0168516610867886,0,339,1,1,1.0168516610867886
2024-25,38,13,1.149612763082483,1,350,1,1,1.149612763082483
2024-25,38,15,1.2827785654712258,0,395,1,1,1.2827785654712258
2024-25,38,16,1.318888888888889,0,443,1,1,1.318888888888889
2024-25,38,18,1.6885409291106126,0,495,1,1,1.6885409291106126
2024-25,38,19,1.4050202429149796,0,524,1,0.85,1.652964991664682
2025-26,7,1,0.6851447368421052,1,1,1,0.85,0.8060526315789474
2025-26,7,3,2.2847382431233356,0,187,0.75,1.2,1.9039485359361132
2025-26,7,4,1.1263744608789985,0,67,1,1,1.1263744608789985
2025-26,7,5,1.5258857142857143,0,101,1,1.2,1.2715714285714286
2025-26,7,6,1.2422142857142855,0,139,1,0.85,1.4614285714285713
2025-26,7,8,1.2439849624060149,0,253,1,1,1.2439849624060149
2025-26,7,9,1.2805263157894735,0,287,1,1,1.2805263157894735
2025-26,7,10,1.5439398496240602,0,314,1,1.2,1.2866165413533834
2025-26,7,11,1.2760493017032486,0,343,1.019348107310376,1,1.2760493017032486
2025-26,7,13,1.1856904684070424,0,260,0.7826126599460105,1,1.1856904684070424
2025-26,7,15,1.0480612244897958,1,469,1,1,1.0480612244897958
2025-26,7,16,1.3901503759398492,0,502,1,1,1.3901503759398492
2025-26,7,18,1.3107142857142857,0,565,1,1,1.3107142857142857
2025-26,7,19,1.900469022384548,0,603,0.9708797300660319,1.4,1.35747787313182
2025-26,8,1,0.7849824561403509,1,1,1,1,0.7849824561403509
2025-26,8,2,1.2771416667942415,0,36,0.75,1,1.2771416667942415
2025-26,8,3,1.58809917184265,1,187,0.75,0.85,1.8683519668737059
2025-26,8,4,1.1084517119119437,0,67,1,1,1.1084517119119437
2025-26,8,5,1.2421333333333333,1,101,1,1,1.2421333333333333
2025-26,8,6,1.4013333333333333,0,139,1,1,1.4013333333333333
2025-26,8,7,1.2643789556962024,1,220,1,1,1.2643789556962024
2025-26,8,8,1.2963859649122806,0,253,1,1,1.2963859649122806
2025-26,8,9,1.8272210526315789,0,287,1,1.4,1.305157894736842
2025-26,8,10,1.5306105263157894,0,314,1,1.2,1.2755087719298246
2025-26,8,11,1.0394254856777083,0,343,1.0119980726272417,0.85,1.2228535125620097
2025-26,8,12,1.0454594594594595,0,373,0.8958115795714578,1,1.0454594594594595
2025-26,8,13,1.2419777705132395,0,260,0.8122523963562356,1,1.2419777705132395
2025-26,8,14,1.8433468617272297,0,436,0.8330020140385589,1.2,1.5361223847726915
2025-26,8,15,1.1970285714285713,0,469,1,1.2,0.9975238095238095
2025-26,8,16,1.5161403508771927,0,502,1,1,1.5161403508771927
2025-26,8,17,0.8888495316716939,1,670,1,0.7,1.269785045245277
2025-26,8,18,1.3353333333333333,0,565,1,1,1.3353333333333333
2025-26,9,1,0.763421052631579,1,1,1,1,0.763421052631579
2025-26,9,2,1.4923642798043761,1,36,0.7508221022644561,1.2,1.2436368998369802
2025-26,9,3,1.6285617236024843,0,187,0.7838591919314796,0.85,1.9159549689440993
2025-26,9,4,1.3323102166967635,1,67,1,1,1.3323102166967635
2025-26,9,5,1.185125,0,101,1,1,1.185125
2025-26,9,6,1.68525,0,139,1,1.2,1.404375
2025-26,9,7,1.1360588995568686,0,220,1,0.85,1.33653988183161
2025-26,9,8,1.8791315789473682,0,253,1,1.4,1.342236842105263
2025-26,9,9,1.3729605263157896,0,287,1,1,1.3729605263157896
2025-26,9,10,1.3126644736842104,0,314,1,1,1.3126644736842104
2025-26,9,12,1.0638682432432434,0,373,0.9256744646680886,1,1.0638682432432434
2025-26,9,13,1.5494749918273945,0,260,0.8209601796640964,1.2,1.291229159856162
2025-26,9,14,1.6119897357243982,0,436,0.8362620107246763,1,1.6119897357243982
2025-26,9,15,0.9920535714285714,0,469,1,1,0.9920535714285714
2025-26,9,16,1.8309078947368418,0,502,1,1.2,1.5257565789473682
2025-26,9,17,1.2579352166967634,0,670,1,1,1.2579352166967634
2025-26,9,18,1.271875,1,565,1,1,1.271875
2025-26,9,19,1.65005376344086,0,605,0.8752826266849629,1,1.65005376344086
2025-26,10,1,0.6342368421052631,1,1,1,0.85,0.7461609907120743
2025-26,10,2,1.4878006774256287,0,36,0.769066589013006,1.2,1.2398338978546906
2025-26,10,3,2.3417844355133357,0,187,0.8320523622124745,1.2,1.9514870295944464
2025-26,10,4,1.7886488382734251,0,67,1,1.4,1.2776063130524467
2025-26,10,5,1.2507058823529411,0,101,1,1,1.2507058823529411
2025-26,10,6,1.188,1,139,1,0.85,1.3976470588235295
2025-26,10,7,1.3348857340720222,1,220,1,1,1.3348857340720222
2025-26,10,8,1.3268111455108358,1,253,1,1,1.3268111455108358
2025-26,10,9,1.4145510835913313,0,287,1,1,1.4145510835913313
2025-26,10,10,0.9529318885448915,1,314,1,0.7,1.3613312693498452
2025-26,10,11,1.3919857040492005,0,348,1.0233534221006209,1.2,1.159988086707667
2025-26,10,12,1.1630524642289348,1,373,0.9528818426264932,1,1.1630524642289348
2025-26,10,13,1.2788039151587407,1,260,0.8425934988412986,1,1.2788039151587407
2025-26,10,14,1.5830491630347279,0,436,0.8494535289713772,1,1.5830491630347279
2025-26,10,15,1.0236974789915967,0,469,1,1,1.0236974789915967
2025-26,10,16,1.4707120743034054,0,502,1,1,1.4707120743034054
2025-26,10,17,1.239959254228917,0,670,1,1,1.239959254228917
2025-26,10,18,1.2870588235294116,0,565,1,1,1.2870588235294116
2025-26,10,19,1.6406388361796331,0,605,0.8756784732716034,1,1.6406388361796331
2025-26,10,20,1.2526890185155637,0,633,0.9947791226703702,1,1.2526890185155637
2025-26,11,1,0.7280409356725147,0,1,1,1,0.7280409356725147
2025-26,11,2,1.2370237156448396,1,36,0.784448043488649,1,1.2370237156448396
2025-26,11,3,1.9775155279503105,0,187,0.8350116789224333,1,1.9775155279503105
2025-26,11,4,1.5916779642182464,0,67,1,1.2,1.3263983035152054
2025-26,11,5,1.2201111111111111,0,101,1,1,1.2201111111111111
2025-26,11,6,1.347777777777778,1,139,1,1,1.347777777777778
2025-26,11,7,0.883704367666232,1,220,1,0.7,1.26243481095176
2025-26,11,8,1.2830994152046784,1,253,1,1,1.2830994152046784
2025-26,11,9,1.3965204678362573,1,287,1,1,1.3965204678362573
2025-26,11,10,1.2990350877192984,0,314,1,1,1.2990350877192984
2025-26,11,11,1.2611448854411242,0,348,1.0224404363099036,1,1.2611448854411242
2025-26,11,12,1.5697027027027026,0,373,0.9517251972374633,1.4,1.1212162162162163
2025-26,11,14,1.6023242095327987,0,436,0.8607907639729082,1,1.6023242095327987
2025-26,11,16,1.2335438596491228,0,502,1,0.85,1.4512280701754385
2025-26,11,17,1.458344630884913,0,670,1,1.2,1.2152871924040942
2025-26,11,18,1.42,0,565,1,1,1.42
2025-26,11,19,1.1048667861409798,0,605,0.8848845012072265,0.7,1.5783811230585425
2025-26,11,20,1.2557346796164703,0,633,0.9904590814112746,1,1.2557346796164703
2025-26,12,1,0.7128808864265929,0,1,1,1,0.7128808864265929
2025-26,12,2,1.2569334817136204,0,36,0.7903972327038071,1,1.2569334817136204
2025-26,12,3,2.0323831317423995,0,187,0.843866988172126,1,2.0323831317423995
2025-26,12,4,1.1442201569615813,0,67,1,0.85,1.346141361131272
2025-26,12,5,1.4136000000000002,0,101,1,1.2,1.1780000000000002
2025-26,12,6,1.3157894736842106,0,139,1,1,1.3157894736842106
2025-26,12,7,1.0216094519704433,1,220,1,0.85,1.201893472906404
2025-26,12,8,1.0502326869806093,1,253,1,0.85,1.235567867036011
2025-26,12,9,1.6128864265927978,1,287,1,1.2,1.3440720221606648
2025-26,12,10,1.1104861495844875,1,314,1,0.85,1.3064542936288088
2025-26,12,11,1.3294397095939203,0,348,1.0237824468037948,1,1.3294397095939203
2025-26,12,12,1.1464153627311522,0,373,0.9459849254466912,1,1.1464153627311522
2025-26,12,13,1.0464704614028546,0,408,0.8408526226587337,1,1.0464704614028546
2025-26,12,14,1.5664124090310725,0,436,0.8791605622902094,1,1.5664124090310725
2025-26,12,15,1.2718564690026952,0,469,1,1.2,1.0598803908355794
2025-26,12,16,1.6933961218836564,1,502,1,1.2,1.411163434903047
2025-26,12,17,1.2519308348154825,0,670,1,1,1.2519308348154825
2025-26,12,18,1.9297894736842105,0,565,1,1.4,1.378421052631579
2025-26,12,19,1.8613174872665532,0,605,0.8902206511560492,1.2,1.551097906055461
2025-26,13,1,0.6807368421052632,0,1,1,1,0.6807368421052632
2025-26,13,2,0.8987628913955036,1,36,0.7956557372829727,0.7,1.2839469877078624
2025-26,13,3,2.016763975155279,0,187,0.8545149720578218,1,2.016763975155279
2025-26,13,4,1.3189408251145993,0,67,1,1,1.3189408251145993
2025-26,13,5,0.8260699999999999,0,101,1,0.7,1.1801
2025-26,13,6,1.3455000000000001,1,139,1,1,1.3455000000000001
2025-26,13,7,1.3942648774795796,0,220,1,1.2,1.1618873978996498
2025-26,13,8,1.2632894736842106,0,253,1,1,1.2632894736842106
2025-26,13,9,1.3598684210526315,0,287,1,1,1.3598684210526315
2025-26,13,10,1.2496315789473684,0,314,1,1,1.2496315789473684
2025-26,13,11,1.8932530107054812,0,348,1.0312086196402912,1.4,1.3523235790753438
2025-26,13,12,1.1680945945945946,1,373,0.9563752143586493,1,1.1680945945945946
2025-26,13,13,0.9427389649053605,0,408,0.8400302847113463,0.85,1.1091046645945417
2025-26,13,14,1.4995917885795187,0,436,0.8845926687720098,1,1.4995917885795187
2025-26,13,16,1.4371052631578947,0,502,1,1,1.4371052631578947
2025-26,13,17,1.3049408251145993,0,670,1,1,1.3049408251145993
2025-26,13,18,1.406,0,565,1,1,1.406
2025-26,14,1,0.6859398496240603,1,1,1,1,0.6859398496240603
2025-26,14,2,1.4947844695621635,0,36,0.8003382297709128,1.2,1.2456537246351362
2025-26,14,3,2.066441881100266,0,187,0.8743195419388777,1,2.066441881100266
2025-26,14,4,1.316314179473559,0,67,1,1,1.316314179473559
2025-26,14,5,1.6367999999999998,0,101,1,1.4,1.169142857142857
2025-26,14,6,1.3152380952380953,0,139,1,1,1.3152380952380953
2025-26,14,7,1.1667821507760532,0,220,1,1,1.1667821507760532
2025-26,14,8,1.0708295739348372,1,253,1,0.85,1.2597994987468673
2025-26,14,9,1.663278195488722,1,287,1,1.2,1.3860651629072682
2025-26,14,10,1.4772932330827067,0,314,1,1.2,1.231077694235589
2025-26,14,11,1.4340936361661953,0,348,1.0325003524284297,1,1.4340936361661953
2025-26,14,12,0.9573384813384814,0,373,0.9573127868106892,0.85,1.1262805662805664
2025-26,14,13,1.1305897505704372,0,408,0.8302897355417432,1,1.1305897505704372
2025-26,14,16,1.2252994987468673,1,502,1,0.85,1.441528822055138
2025-26,14,17,1.587577015368271,0,670,1,1.2,1.3229808461402257
2025-26,14,18,1.3604761904761904,0,565,1,1,1.3604761904761904
2025-26,14,19,1.8319590064091764,0,603,0.9838212231864225,1.2,1.5266325053409804
2025-26,14,20,1.6149579831932772,0,627,1,1,1.6149579831932772
2025-26,15,1,0.8048038277511962,0,1,1,1.2,0.6706698564593302
2025-26,15,3,1.9993308865047992,0,187,0.8795429815803083,1,1.9993308865047992
2025-26,15,4,1.3206679366591263,1,67,1,1,1.3206679366591263
2025-26,15,5,1.1964545454545452,0,101,1,1,1.1964545454545452
2025-26,15,6,1.16025,0,139,1,0.85,1.365
2025-26,15,7,1.4926979936642026,1,220,1,1.2,1.2439149947201689
2025-26,15,8,1.2457177033492823,0,253,1,1,1.2457177033492823
2025-26,15,9,1.3457894736842104,1,287,1,1,1.3457894736842104
2025-26,15,10,1.273755980861244,0,314,1,1,1.273755980861244
2025-26,15,11,1.4112779643430529,0,348,1.031141577149316,1,1.4112779643430529
2025-26,15,12,1.0937223587223588,0,373,0.9660175102205997,1,1.0937223587223588
2025-26,15,13,0.9520962136214739,1,408,0.8414313011512554,0.85,1.1201131924958516
2025-26,15,14,1.0451526755655576,0,443,0.7783588738277701,0.85,1.229591383018303
2025-26,15,16,1.4173684210526316,0,502,1,1,1.4173684210526316
2025-26,15,17,1.8584805658682308,0,670,1,1.4,1.327486118477308
2025-26,15,18,1.3913636363636361,1,565,1,1,1.3913636363636361
2025-26,15,20,1.5663492063492064,0,627,1,1,1.5663492063492064
2025-26,16,1,0.5147963386727689,0,1,1,0.7,0.7354233409610984
2025-26,16,2,1.318114520161197,0,36,0.8200285175846167,1,1.318114520161197
2025-26,16,4,1.5692031095242467,0,67,1,1.2,1.3076692579368723
2025-26,16,5,1.0533347826086956,0,101,1,0.85,1.2392173913043478
2025-26,16,6,1.6262608695652174,0,139,1,1.2,1.355217391304348
2025-26,16,7,1.2519027217741936,1,220,1,1,1.2519027217741936
2025-26,16,8,1.4695194508009155,0,253,1,1.2,1.2245995423340963
2025-26,16,9,1.3103203661327232,0,287,1,1,1.3103203661327232
2025-26,16,10,1.0965972540045765,0,314,1,0.85,1.2901144164759724
2025-26,16,11,1.4382820716311917,0,348,1.0322550682472618,1,1.4382820716311917
2025-26,16,12,1.1118213866039954,1,373,0.9828398450320723,1,1.1118213866039954
2025-26,16,13,1.1015186396874757,1,408,0.8512719915570872,1,1.1015186396874757
2025-26,16,14,1.1927282023728019,0,443,0.7868620975635163,1,1.1927282023728019
2025-26,16,17,1.379408388371655,1,670,1,1,1.379408388371655
2025-26,16,18,1.3434782608695652,0,565,1,1,1.3434782608695652
2025-26,16,19,1.5296201726705831,0,603,0.9910777116040422,1,1.5296201726705831
2025-26,16,20,2.379578947368421,0,627,1,1.4,1.6996992481203008
2025-26,17,1,0.7206140350877194,1,1,1,1,0.7206140350877194
2025-26,17,2,1.3059520873213715,0,36,0.8254857804126112,1,1.3059520873213715
2025-26,17,3,2.1290999999999993,0,470,1,1.2,1.7742499999999994
2025-26,17,4,0.974491088481439,0,67,1,0.7,1.3921301264020558
2025-26,17,5,1.0632791666666666,1,101,1,0.85,1.2509166666666667
2025-26,17,6,1.170875,1,139,1,0.85,1.3775000000000002
2025-26,17,7,1.2422733847637417,0,220,1,1,1.2422733847637417
2025-26,17,8,1.2231578947368422,0,253,1,1,1.2231578947368422
2025-26,17,9,1.6168684210526314,0,287,1,1.2,1.347390350877193
2025-26,17,10,1.3388596491228069,1,314,1,1,1.3388596491228069
2025-26,17,11,1.409405502763543,0,348,1.0330262102272354,1,1.409405502763543
2025-26,17,12,1.1446621621621622,0,373,0.982541909422167,1,1.1446621621621622
2025-26,17,13,0.9649914818374424,1,408,0.8720073357995806,0.85,1.135284096279344
2025-26,17,14,1.4533424005440325,0,443,0.8002141951096045,1.2,1.2111186671200271
2025-26,17,16,1.3605743243243242,0,505,0.8970851468942469,1,1.3605743243243242
2025-26,17,17,1.600556151682467,1,670,1,1.2,1.3337967930687225
2025-26,17,18,1.3841666666666665,0,565,1,1,1.3841666666666665
2025-26,18,1,0.6997894736842106,0,1,1,1,0.6997894736842106
2025-26,18,2,1.3069261251886428,0,36,0.8254599695978001,1,1.3069261251886428
2025-26,18,3,1.7596799999999995,1,470,1,1,1.7596799999999995
2025-26,18,4,1.3513128345916265,0,67,1,1,1.3513128345916265
2025-26,18,5,1.25168,0,101,1,1,1.25168
2025-26,18,6,1.9286400000000001,0,139,1,1.4,1.3776000000000002
2025-26,18,7,1.2866797597042514,0,220,1,1,1.2866797597042514
2025-26,18,8,1.2810315789473687,0,253,1,1,1.2810315789473687
2025-26,18,9,1.1674705263157894,1,287,1,0.85,1.3734947368421053
2025-26,18,10,1.3093052631578947,1,314,1,1,1.3093052631578947
2025-26,18,12,0.7991729729729731,0,373,0.9822676223592306,0.7,1.1416756756756758
2025-26,18,13,1.1288288682584937,0,408,0.8632900029658457,1,1.1288288682584937
2025-26,18,16,1.6393816216216215,0,505,0.8964913408063363,1.2,1.3661513513513512
2025-26,18,17,1.1265159094028825,0,670,1,0.85,1.3253128345916265
2025-26,18,18,1.3552,1,565,1,1,1.3552
