season,cutoff,code,position,run,run_capped,flagged,expected,actual
2024-25,17,97032,DEF,0,0,false,88.5467,90.0000
2024-25,17,211975,DEF,0,0,false,55.7691,86.2000
2024-25,17,165809,MID,0,0,false,80.5032,72.0000
2024-25,17,61366,MID,1,1,false,34.1678,69.4000
2024-25,17,121160,GKP,1,1,false,53.4818,18.0000
2024-25,17,209244,MID,0,0,false,62.6698,78.6000
2024-25,17,477424,DEF,0,0,false,76.9754,90.0000
2024-25,17,223094,FWD,0,0,false,84.8049,83.0000
2024-25,17,91651,MID,0,0,false,42.9834,76.0000
2024-25,17,477064,DEF,0,0,false,51.3926,57.6000
2024-25,17,155405,MID,0,0,false,18.7563,40.6000
2024-25,17,171314,DEF,1,1,false,59.5026,18.0000
2024-25,17,58621,DEF,0,0,false,67.1619,9.8000
2024-25,17,493250,MID,0,0,false,56.1988,87.6000
2024-25,17,141746,MID,0,0,false,84.1345,63.2000
2024-25,17,61256,MID,4,4,false,34.5475,18.0000
2024-25,17,216051,DEF,0,0,false,86.9688,72.0000
2024-25,17,493105,MID,0,0,false,52.9778,34.2000
2024-25,17,516895,MID,0,0,false,52.9170,59.6000
2024-25,17,221820,DEF,0,0,false,59.2812,66.8000
2024-25,17,202641,GKP,0,0,false,90.0000,90.0000
2024-25,17,176297,MID,2,2,false,44.6213,0.0000
2024-25,17,209243,MID,0,0,false,42.5569,63.6000
2024-25,17,214590,DEF,0,0,false,77.7505,90.0000
2024-25,17,208706,MID,0,0,false,84.0933,90.0000
2024-25,17,78916,DEF,0,0,false,80.9330,90.0000
2024-25,17,232826,MID,0,0,false,73.5290,81.0000
2024-25,17,487838,DEF,0,0,false,71.0241,85.0000
2024-25,17,219168,FWD,0,0,false,69.8293,86.4000
2024-25,17,180974,MID,1,1,false,60.2677,88.4000
2024-25,17,441191,DEF,0,0,false,65.8626,59.2000
2024-25,17,98747,GKP,2,2,false,56.0904,0.0000
2024-25,17,119471,DEF,0,0,false,85.4058,45.0000
2024-25,17,159506,DEF,0,0,false,77.1155,90.0000
2024-25,17,215379,MID,0,0,false,52.0574,82.0000
2024-25,17,222531,MID,0,0,false,67.0601,82.8000
2024-25,17,209046,MID,0,0,false,68.8099,59.0000
2024-25,17,575476,DEF,0,0,false,83.7224,72.0000
2024-25,17,85633,GKP,0,0,false,78.1579,90.0000
2024-25,17,60689,FWD,0,0,false,71.6034,83.8000
2024-25,17,204968,MID,0,0,false,64.9415,38.4000
2024-25,17,155511,FWD,0,0,false,71.1076,49.0000
2024-25,17,171771,DEF,0,0,false,56.3102,88.4000
2024-25,17,245719,DEF,0,0,false,78.8769,90.0000
2024-25,17,204863,DEF,1,1,false,49.4877,8.2000
2024-25,17,88900,DEF,3,3,false,33.6618,0.0000
2024-25,17,158534,DEF,0,0,false,85.7592,88.0000
2024-25,17,227127,MID,0,0,false,56.9246,27.8000
2024-25,17,493125,DEF,0,0,false,57.4178,71.2000
2024-25,17,40383,GKP,0,0,false,55.0530,36.0000
2024-25,17,242898,MID,0,0,false,62.1562,57.6000
2024-25,17,445044,MID,0,0,false,78.7206,90.0000
2024-25,17,172780,MID,0,0,false,57.8125,43.0000
2024-25,17,441164,DEF,0,0,false,80.1386,73.8000
2024-25,17,221632,DEF,2,2,false,38.9080,0.0000
2024-25,17,209042,MID,0,0,false,36.4840,14.8000
2024-25,17,85971,MID,0,0,false,66.4461,67.6000
2024-25,17,487053,DEF,1,1,false,63.7673,25.8000
2024-25,17,491279,DEF,2,2,false,34.4261,0.0000
2024-25,17,184254,GKP,5,4,false,47.4590,0.0000
2024-25,17,213999,MID,0,0,false,60.5710,69.6000
2024-25,17,84182,GKP,9,4,false,27.2055,46.8000
2024-25,17,178186,MID,0,0,false,87.4043,29.8000
2024-25,17,220585,MID,0,0,false,71.9779,24.4000
2024-25,17,109533,DEF,0,0,false,65.7597,62.4000
2024-25,17,37096,GKP,0,0,false,62.8004,43.0000
2024-25,17,214048,DEF,0,0,false,90.0000,75.6000
2024-25,17,460842,MID,0,0,false,58.9505,78.6000
2024-25,17,224024,MID,0,0,false,67.2864,65.0000
2024-25,17,233963,DEF,0,0,false,53.2972,77.2000
2024-25,17,215439,MID,0,0,false,76.4660,72.0000
2024-25,17,448514,DEF,1,1,false,70.6231,85.8000
2024-25,17,430871,FWD,0,0,false,82.7421,54.0000
2024-25,17,60232,DEF,0,0,false,43.0146,15.6000
2024-25,17,448089,MID,0,0,false,72.6510,85.4000
2024-25,17,149065,GKP,0,0,false,62.1104,90.0000
2024-25,17,151086,MID,1,1,false,71.7625,6.2000
2024-25,17,501837,DEF,12,4,true,6.6927,0.0000
2024-25,17,200402,DEF,0,0,false,78.8143,58.2000
2024-25,17,231480,DEF,0,0,false,55.0915,90.0000
2024-25,17,247412,FWD,0,0,false,82.5680,81.0000
2024-25,17,510362,DEF,0,0,false,73.1980,18.0000
2024-25,17,232917,GKP,0,0,false,74.1983,18.0000
2024-25,17,227444,DEF,0,0,false,89.0554,90.0000
2024-25,17,209365,DEF,1,1,false,63.5965,68.8000
2024-25,17,230001,DEF,0,0,false,72.2117,87.0000
2024-25,17,496661,MID,0,0,false,61.8191,50.8000
2024-25,17,444102,FWD,0,0,false,75.4735,38.0000
2024-25,17,463067,MID,0,0,false,66.3161,27.4000
2024-25,17,207189,MID,0,0,false,74.9602,18.0000
2024-25,17,551226,MID,0,0,false,85.1166,64.8000
2024-25,17,59859,MID,0,0,false,76.1617,27.6000
2024-25,17,231416,DEF,7,4,true,14.2687,0.0000
2024-25,17,216616,DEF,0,0,false,85.0038,90.0000
2024-25,17,509291,MID,0,0,false,61.0871,63.2000
2024-25,17,437499,DEF,0,0,false,90.0000,90.0000
2024-25,21,226597,DEF,0,0,false,78.2613,90.0000
2024-25,21,219847,FWD,0,0,false,62.1323,53.8000
2024-25,21,445122,DEF,0,0,false,59.2997,90.0000
2024-25,21,444145,MID,0,0,false,56.2489,51.4000
2024-25,21,184029,MID,0,0,false,70.0718,70.6000
2024-25,21,225321,GKP,0,0,false,56.4214,72.0000
2024-25,21,154561,GKP,0,0,false,87.2672,90.0000
2024-25,21,204480,MID,0,0,false,71.5984,83.0000
2024-25,21,223340,MID,4,4,false,42.9020,0.0000
2024-25,21,462424,DEF,0,0,false,87.6691,71.0000
2024-25,21,209289,MID,0,0,false,36.1051,73.8000
2024-25,21,167199,MID,0,0,false,61.5526,86.8000
2024-25,21,198869,DEF,10,4,false,22.6550,0.8000
2024-25,21,106468,DEF,0,0,false,19.9571,4.8000
2024-25,21,199796,DEF,0,0,false,62.0518,54.4000
2024-25,21,165659,DEF,2,2,true,35.7158,0.0000
2024-25,21,101188,DEF,0,0,false,76.2522,60.4000
2024-25,21,226944,MID,0,0,false,63.7534,57.0000
2024-25,21,199798,DEF,0,0,false,83.5567,72.0000
2024-25,21,98980,GKP,0,0,false,86.4657,108.0000
2024-25,21,122806,MID,1,1,false,61.1299,74.4000
2024-25,21,244954,DEF,2,2,false,53.1291,0.0000
2024-25,21,232653,MID,0,0,false,31.7787,62.8000
2024-25,21,244850,MID,0,0,false,61.5968,101.6000
2024-25,21,166989,MID,0,0,false,73.8762,108.0000
2024-25,21,178301,FWD,0,0,false,70.6079,89.0000
2024-25,21,158499,MID,0,0,false,81.1726,81.0000
2024-25,21,155408,MID,0,0,false,77.8076,90.0000
2024-25,21,544877,DEF,0,0,false,81.7269,90.0000
2024-25,21,222683,MID,0,0,false,58.6077,83.0000
2024-25,21,437730,MID,0,0,false,78.5089,90.0000
2024-25,21,221466,DEF,8,4,false,25.2593,0.0000
2024-25,21,54469,DEF,4,4,false,36.9641,0.0000
2024-25,21,154566,FWD,0,0,false,84.9206,0.0000
2024-25,21,201658,MID,6,4,false,30.8634,29.4000
2024-25,21,229600,GKP,0,0,false,27.5621,0.0000
2024-25,21,477580,DEF,0,0,false,89.5445,78.0000
2024-25,21,191866,DEF,4,4,false,19.7241,49.6000
2024-25,21,432830,DEF,0,0,false,86.0982,90.0000
2024-25,21,440089,MID,0,0,false,67.7820,84.2000
2024-25,21,118342,GKP,0,0,false,85.0008,72.0000
2024-25,21,204580,MID,0,0,false,67.2759,73.2000
2024-25,21,249231,MID,0,0,false,77.4798,90.0000
2024-25,21,446008,MID,0,0,false,82.5136,90.0000
2024-25,21,128295,MID,0,0,false,73.4696,72.2000
2024-25,21,231065,DEF,5,4,false,42.1845,24.0000
2024-25,21,216646,FWD,0,0,false,77.0668,90.0000
2024-25,21,535301,MID,0,0,false,68.3110,70.6000
2024-25,21,536916,MID,0,0,false,43.8238,14.4000
2024-25,21,83299,DEF,0,0,false,58.6247,54.0000
2024-25,21,204214,DEF,0,0,false,67.1242,21.2000
2024-25,21,532529,MID,10,4,false,13.1147,43.0000
2024-25,21,223434,DEF,1,1,false,40.7778,0.0000
2024-25,21,475168,FWD,0,0,false,69.3496,66.4000
2024-25,21,451340,MID,0,0,false,64.5265,78.6000
2024-25,21,469142,DEF,0,0,false,80.8743,90.0000
2024-25,21,111478,DEF,0,0,false,53.4833,70.6000
2024-25,21,489639,GKP,0,0,false,81.4445,90.0000
2024-25,21,50175,FWD,0,0,false,26.5522,62.6000
2024-25,21,109745,GKP,2,2,false,57.1250,90.0000
2024-25,21,486672,MID,0,0,false,85.5205,84.8000
2024-25,21,180736,DEF,2,2,false,45.4452,55.6000
2024-25,21,460028,DEF,0,0,false,78.2400,72.0000
2024-25,21,179268,DEF,0,0,false,71.5972,90.0000
2024-25,21,220362,DEF,2,2,false,30.3094,38.6000
2024-25,21,448047,MID,0,0,false,78.0477,72.0000
2024-25,21,482609,DEF,1,1,false,52.2578,42.6000
2024-25,21,248857,MID,0,0,false,44.0329,50.6000
2024-25,21,517052,FWD,0,0,false,71.8471,40.2000
2024-25,21,244851,MID,0,0,false,85.0385,88.4000
2024-25,21,215059,GKP,0,0,false,68.0142,36.0000
2024-25,21,109646,DEF,0,0,false,42.2807,52.4000
2024-25,21,444463,DEF,8,4,false,17.5191,0.0000
2024-25,21,174874,DEF,0,0,false,65.5212,90.0000
2024-25,21,427623,DEF,0,0,false,49.1682,88.6000
2024-25,21,232413,MID,0,0,false,64.0032,66.0000
2024-25,21,209036,DEF,0,0,false,74.5162,90.0000
2024-25,21,172649,GKP,0,0,false,80.8907,90.0000
2024-25,21,108413,MID,0,0,false,56.5895,86.4000
2024-25,21,101982,GKP,5,4,false,22.1067,0.0000
2024-25,21,152551,MID,0,0,false,63.4373,61.0000
2024-25,21,231747,FWD,0,0,false,77.2299,89.8000
2024-25,21,244723,DEF,0,0,false,86.3789,83.2000
2024-25,21,247348,DEF,0,0,false,73.0617,90.0000
2024-25,21,496221,MID,12,4,false,11.7984,11.2000
2024-25,21,121599,MID,0,0,false,80.3329,85.4000
2024-25,21,480455,DEF,0,0,false,79.8144,108.0000
2024-25,21,177815,FWD,0,0,false,64.6307,20.4000
2024-25,21,80801,MID,0,0,false,75.3792,105.2000
2024-25,21,490094,MID,13,4,false,3.1541,6.8000
2024-25,21,106611,DEF,10,4,false,10.9703,0.4000
2024-25,21,433154,MID,6,4,false,32.9969,0.0000
2024-25,21,224967,DEF,0,0,false,82.8067,107.4000
2024-25,21,440993,FWD,0,0,false,87.0694,54.2000
2024-25,21,449871,MID,0,0,false,45.0023,16.2000
2024-25,21,111234,GKP,0,0,false,90.0000,108.0000
2024-25,21,17761,DEF,0,0,false,89.6849,108.0000
2024-25,21,18892,DEF,0,0,false,70.2956,19.4000
2024-25,21,156689,MID,0,0,false,53.7044,13.2000
2024-25,21,232892,DEF,0,0,false,79.3330,90.0000
2024-25,21,219924,DEF,1,1,false,52.4862,2.6000
2024-25,21,153133,MID,0,0,false,80.0180,76.2000
2024-25,21,80201,GKP,0,0,false,90.0000,90.0000
2024-25,21,212314,MID,0,0,false,60.3111,86.8000
2024-25,21,102057,FWD,0,0,false,63.7881,74.0000
2024-25,21,169528,DEF,0,0,false,89.2206,90.0000
2024-25,21,167074,DEF,5,4,false,27.1936,0.0000
2024-25,21,122411,DEF,4,4,false,33.6727,18.0000
2024-25,21,455084,DEF,0,0,false,90.0000,62.4000
2024-25,21,463034,FWD,0,0,false,74.5633,79.4000
2024-25,21,449429,DEF,0,0,false,56.3273,72.0000
2024-25,21,503301,MID,0,0,false,71.2070,84.0000
2024-25,21,74944,MID,0,0,false,67.7564,56.0000
2024-25,21,180804,DEF,8,4,false,13.1275,49.0000
2024-25,21,220583,DEF,0,0,false,49.7634,18.0000
2024-25,21,225902,MID,0,0,false,72.2766,90.0000
2024-25,21,94147,DEF,1,1,false,56.4226,2.0000
2024-25,21,218218,DEF,0,0,false,44.8850,90.0000
2024-25,21,467189,GKP,5,4,false,33.3412,54.0000
2024-25,21,220627,DEF,0,0,false,80.2546,59.6000
2024-25,21,481510,DEF,0,0,false,71.4118,90.0000
2024-25,21,154048,MID,0,0,false,69.8393,28.8000
2024-25,21,203341,MID,6,4,false,25.7268,32.0000
2024-25,21,473341,DEF,1,1,false,16.5028,40.4000
2024-25,21,101668,FWD,0,0,false,72.9269,81.0000
2024-25,21,93100,DEF,0,0,false,67.6154,56.8000
2024-25,21,157668,MID,0,0,false,54.7678,48.8000
2024-25,21,116535,GKP,0,0,false,67.9564,126.0000
2024-25,21,169187,DEF,0,0,false,74.1876,99.2000
2024-25,21,441266,MID,0,0,false,73.6097,115.4000
2024-25,21,200720,GKP,6,4,false,21.8950,0.0000
2024-25,21,204716,DEF,0,0,false,40.9726,117.0000
2024-25,21,244731,MID,0,0,false,63.1250,96.6000
2024-25,21,118748,MID,0,0,false,84.7113,125.4000
2024-25,21,243016,MID,0,0,false,74.0260,113.6000
2024-25,21,122798,DEF,0,0,false,67.5573,105.2000
2024-25,21,424876,MID,0,0,false,49.5829,119.2000
2024-25,21,444765,DEF,0,0,false,70.1112,65.8000
2024-25,21,97032,DEF,0,0,false,88.7702,126.0000
2024-25,21,211975,DEF,0,0,false,70.7594,50.2000
2024-25,21,126184,DEF,0,0,false,51.0201,15.2000
2024-25,21,165809,MID,0,0,false,83.4664,36.0000
2024-25,21,61366,MID,0,0,false,51.2782,32.2000
2024-25,21,121160,GKP,5,4,false,32.8204,72.0000
2024-25,21,209244,MID,0,0,false,72.1103,77.6000
2024-25,21,477424,DEF,0,0,false,81.1696,89.2000
2024-25,21,223094,FWD,0,0,false,84.8306,65.6000
2024-25,21,91651,MID,0,0,false,56.5130,53.2000
2024-25,21,477064,DEF,1,1,false,53.2070,39.6000
2024-25,21,88248,GKP,0,0,false,57.1644,18.0000
2024-25,21,155405,MID,0,0,false,31.4498,51.8000
2024-25,21,171314,DEF,5,4,false,35.4217,20.6000
2024-25,21,58621,DEF,1,1,false,44.8234,0.0000
2024-25,21,493250,MID,0,0,false,65.7410,54.0000
2024-25,21,141746,MID,0,0,false,74.5558,90.0000
2024-25,21,216051,DEF,1,1,false,76.0841,90.0000
2024-25,21,497894,FWD,0,0,false,63.2250,48.4000
2024-25,21,516895,MID,0,0,false,54.8034,28.2000
2024-25,21,221820,DEF,0,0,false,66.3448,34.2000
2024-25,21,202641,GKP,0,0,false,90.0000,90.0000
2024-25,21,176297,MID,6,4,false,27.2626,31.2000
2024-25,21,209243,MID,0,0,false,52.5008,46.8000
2024-25,21,214590,DEF,0,0,false,80.4551,90.0000
2024-25,21,208706,MID,0,0,false,86.6813,83.0000
2024-25,21,78916,DEF,0,0,false,83.9858,90.0000
2024-25,21,67089,GKP,0,0,false,58.3004,72.0000
2024-25,21,232826,MID,0,0,false,75.8276,85.8000
2024-25,21,487838,DEF,0,0,false,75.0052,84.2000
2024-25,21,219168,FWD,0,0,false,75.1156,86.6000
2024-25,21,114243,MID,0,0,false,57.8116,80.0000
2024-25,21,180974,MID,0,0,false,69.4952,48.6000
2024-25,21,441191,DEF,0,0,false,60.1817,75.6000
2024-25,21,98747,GKP,6,4,false,31.2391,18.0000
2024-25,21,119471,DEF,2,2,false,65.0610,81.0000
2024-25,21,432422,MID,0,0,false,64.2622,76.0000
2024-25,21,159506,DEF,0,0,false,79.9545,87.6000
2024-25,21,215379,MID,0,0,false,61.8673,84.2000
2024-25,21,222531,MID,0,0,false,75.2305,82.2000
2024-25,21,209046,MID,0,0,false,66.2775,29.8000
2024-25,21,575476,DEF,0,0,false,77.1367,86.2000
2024-25,21,215136,DEF,0,0,false,65.1370,85.0000
2024-25,21,85633,GKP,0,0,false,79.9798,90.0000
2024-25,21,60689,FWD,0,0,false,75.1970,86.6000
2024-25,21,204968,MID,0,0,false,56.2006,13.2000
2024-25,21,155511,FWD,0,0,false,56.5709,23.2000
2024-25,21,171771,DEF,0,0,false,72.3025,74.2000
2024-25,21,245719,DEF,0,0,false,84.5885,45.0000
2024-25,21,204863,DEF,2,2,false,24.9269,19.4000
2024-25,21,88900,DEF,7,4,false,16.3767,2.0000
2024-25,21,158534,DEF,0,0,false,86.8733,90.0000
2024-25,21,244845,DEF,0,0,false,48.5461,9.0000
2024-25,21,493125,DEF,0,0,false,62.0735,27.0000
2024-25,21,40383,GKP,2,2,false,45.9263,0.0000
2024-25,21,242898,MID,0,0,false,65.1550,17.8000
2024-25,21,445044,MID,0,0,false,82.9294,90.0000
2024-25,21,441164,DEF,0,0,false,77.9626,77.0000
2024-25,21,221632,DEF,6,4,false,25.4195,0.0000
2024-25,21,85971,MID,0,0,false,65.1403,85.8000
2024-25,21,487053,DEF,2,2,false,48.1057,12.8000
2024-25,21,491279,DEF,6,4,false,22.2336,0.0000
2024-25,21,184254,GKP,9,4,false,31.0400,36.0000
2024-25,21,213999,MID,0,0,false,64.7500,69.4000
2024-25,21,84182,GKP,1,1,false,41.9111,72.0000
2024-25,21,178186,MID,2,2,false,63.1137,52.2000
2024-25,21,220585,MID,0,0,false,43.6249,9.0000
2024-25,21,109533,DEF,0,0,false,65.5608,48.8000
2024-25,21,37096,GKP,0,0,false,48.0155,18.0000
2024-25,21,214048,DEF,0,0,false,84.3500,90.0000
2024-25,21,460842,MID,0,0,false,65.5856,90.0000
2024-25,21,224024,MID,0,0,false,69.7858,47.0000
2024-25,21,233963,DEF,0,0,false,61.5769,42.4000
2024-25,21,215439,MID,0,0,false,73.6022,81.0000
2024-25,21,448514,DEF,0,0,false,77.6254,80.0000
2024-25,21,430871,FWD,0,0,false,64.2000,89.6000
2024-25,21,60232,DEF,2,2,false,33.5987,0.0000
2024-25,21,87835,DEF,0,0,false,60.7888,89.2000
2024-25,21,448089,MID,0,0,false,77.5423,57.2000
2024-25,21,149065,GKP,0,0,false,75.0442,90.0000
2024-25,21,151086,MID,1,1,false,45.9284,0.0000
2024-25,21,501837,DEF,16,4,true,3.2560,0.0000
2024-25,21,200402,DEF,0,0,false,64.5391,90.0000
2024-25,21,231480,DEF,0,0,false,66.9960,56.6000
2024-25,21,247412,FWD,0,0,false,81.1850,33.2000
2024-25,21,510362,DEF,3,3,false,49.8808,54.0000
2024-25,21,232917,GKP,3,3,false,46.6113,18.0000
2024-25,21,227444,DEF,0,0,false,89.5404,90.0000
2024-25,21,466075,DEF,1,1,false,33.3510,23.0000
2024-25,21,554605,DEF,0,0,false,72.6684,90.0000
2024-25,21,232185,MID,0,0,false,83.9698,78.4000
2024-25,21,209365,DEF,0,0,false,66.3869,67.0000
2024-25,21,230001,DEF,0,0,false,80.0387,78.2000
2024-25,21,509416,MID,0,0,false,63.1780,47.2000
2024-25,21,496661,MID,0,0,false,64.0446,24.8000
2024-25,21,444102,FWD,1,1,false,59.8471,0.0000
2024-25,21,454667,MID,0,0,false,61.9803,53.8000
2024-25,21,207189,MID,4,4,false,44.0238,83.4000
2024-25,21,551226,MID,0,0,false,70.4936,89.4000
2024-25,21,59859,MID,0,0,false,43.6451,55.8000
2024-25,21,231416,DEF,11,4,true,6.8590,0.0000
2024-25,21,216616,DEF,0,0,false,86.4043,90.0000
2024-25,21,509291,MID,0,0,false,60.1989,85.8000
2024-25,21,437499,DEF,0,0,false,90.0000,89.0000
2024-25,21,179519,MID,0,0,false,66.9118,36.0000
2024-25,25,226597,DEF,0,0,false,83.3407,75.0000
2024-25,25,219847,FWD,1,1,false,62.1752,0.0000
2024-25,25,445122,DEF,0,0,false,68.3098,86.0000
2024-25,25,444145,MID,1,1,false,57.0778,40.0000
2024-25,25,184029,MID,0,0,false,69.9327,88.6000
2024-25,25,225321,GKP,0,0,false,59.1454,90.0000
2024-25,25,154561,GKP,0,0,false,87.6316,90.0000
2024-25,25,204480,MID,0,0,false,80.2805,83.0000
2024-25,25,223340,MID,8,4,false,27.1262,4.8000
2024-25,25,462424,DEF,0,0,false,81.6238,89.0000
2024-25,25,209289,MID,0,0,false,51.9083,55.0000
2024-25,25,167199,MID,0,0,false,68.6011,70.0000
2024-25,25,116216,MID,0,0,false,69.0928,74.6000
2024-25,25,198869,DEF,14,4,false,16.9381,1.8000
2024-25,25,106468,DEF,2,2,false,14.2918,10.0000
2024-25,25,199796,DEF,0,0,false,48.0496,38.8000
2024-25,25,165659,DEF,6,4,true,19.5768,0.0000
2024-25,25,101188,DEF,0,0,false,67.5893,51.4000
2024-25,25,226944,MID,0,0,false,55.5747,23.8000
2024-25,25,199798,DEF,1,1,false,65.5891,72.0000
2024-25,25,98980,GKP,0,0,false,87.5729,45.0000
2024-25,25,122806,MID,0,0,false,63.6925,66.0000
2024-25,25,149484,DEF,0,0,false,42.3204,29.8000
2024-25,25,244954,DEF,6,4,false,28.6252,18.0000
2024-25,25,232653,MID,0,0,false,39.6826,48.6000
2024-25,25,244850,MID,0,0,false,69.9607,68.8000
2024-25,25,166989,MID,0,0,false,79.0154,66.8000
2024-25,25,178301,FWD,0,0,false,73.8904,51.6000
2024-25,25,200785,MID,0,0,false,55.6996,66.6000
2024-25,25,158499,MID,0,0,false,82.9343,55.4000
2024-25,25,155408,MID,0,0,false,82.6483,90.0000
2024-25,25,544877,DEF,0,0,false,83.1571,90.0000
2024-25,25,222683,MID,0,0,false,69.1221,66.0000
2024-25,25,533463,MID,0,0,false,67.1777,55.6000
2024-25,25,437730,MID,0,0,false,81.7599,89.8000
2024-25,25,221466,DEF,12,4,false,16.9098,6.4000
2024-25,25,54469,DEF,8,4,false,22.7028,9.0000
2024-25,25,154566,FWD,4,4,false,49.2433,54.0000
2024-25,25,201658,MID,0,0,false,26.2948,61.0000
2024-25,25,229600,GKP,4,4,true,14.6809,0.0000
2024-25,25,477580,DEF,0,0,false,89.6053,40.0000
2024-25,25,191866,DEF,0,0,false,33.9096,66.2000
2024-25,25,432830,DEF,0,0,false,86.6184,90.0000
2024-25,25,440089,MID,0,0,false,73.2023,73.2000
2024-25,25,118342,GKP,0,0,false,77.0432,90.0000
2024-25,25,204580,MID,0,0,false,70.7997,73.0000
2024-25,25,249231,MID,0,0,false,80.0216,90.0000
2024-25,25,446008,MID,0,0,false,83.5413,90.0000
2024-25,25,128295,MID,0,0,false,75.6221,63.0000
2024-25,25,231065,DEF,0,0,false,30.0657,88.4000
2024-25,25,216646,FWD,0,0,false,81.7300,90.0000
2024-25,25,535301,MID,0,0,false,64.0400,72.6000
2024-25,25,83299,DEF,1,1,false,60.9409,14.2000
2024-25,25,204214,DEF,3,3,false,43.0451,72.8000
2024-25,25,532529,MID,0,0,false,24.5595,70.2000
2024-25,25,223434,DEF,5,4,false,23.7083,0.0000
2024-25,25,475168,FWD,0,0,false,62.0940,82.4000
2024-25,25,451340,MID,0,0,false,68.4475,85.0000
2024-25,25,469142,DEF,0,0,false,83.4508,90.0000
2024-25,25,111478,DEF,0,0,false,67.4155,0.0000
2024-25,25,489639,GKP,0,0,false,82.8759,90.0000
2024-25,25,50175,FWD,0,0,false,49.8365,12.8000
2024-25,25,109745,GKP,0,0,false,73.7814,90.0000
2024-25,25,486672,MID,0,0,false,83.2222,88.4000
2024-25,25,180736,DEF,0,0,false,52.7939,22.8000
2024-25,25,460028,DEF,0,0,false,73.8813,90.0000
2024-25,25,179268,DEF,0,0,false,77.6699,90.0000
2024-25,25,220362,DEF,0,0,false,40.5961,37.8000
2024-25,25,448047,MID,0,0,false,74.5327,89.8000
2024-25,25,482609,DEF,0,0,false,44.2881,54.8000
2024-25,25,248857,MID,0,0,false,48.9488,4.4000
2024-25,25,517052,FWD,1,1,false,60.2920,16.2000
2024-25,25,244851,MID,0,0,false,85.3489,68.4000
2024-25,25,215059,GKP,2,2,false,52.9532,54.0000
2024-25,25,109646,DEF,1,1,false,41.8036,53.4000
2024-25,25,444463,DEF,12,4,false,8.6429,31.4000
2024-25,25,174874,DEF,0,0,false,77.5329,90.0000
2024-25,25,427623,DEF,0,0,false,66.1459,54.0000
2024-25,25,232413,MID,0,0,false,60.3191,71.8000
2024-25,25,209036,DEF,0,0,false,79.5846,72.0000
2024-25,25,172649,GKP,0,0,false,82.1053,72.0000
2024-25,25,108413,MID,0,0,false,68.3667,29.2000
2024-25,25,101982,GKP,9,4,false,14.5032,0.0000
2024-25,25,152551,MID,0,0,false,61.3959,58.4000
2024-25,25,231747,FWD,0,0,false,81.3458,47.6000
2024-25,25,244723,DEF,0,0,false,83.2621,61.6000
2024-25,25,247348,DEF,0,0,false,77.7944,69.0000
2024-25,25,496221,MID,0,0,false,14.6230,51.4000
2024-25,25,121599,MID,1,1,false,72.0458,58.8000
2024-25,25,480455,DEF,0,0,false,84.9206,90.0000
2024-25,25,177815,FWD,2,2,false,40.2744,0.0000
2024-25,25,80801,MID,0,0,false,78.8702,86.8000
2024-25,25,232928,MID,0,0,false,43.2161,83.0000
2024-25,25,106611,DEF,3,3,false,5.8554,0.0000
2024-25,25,433154,MID,10,4,false,20.6364,0.0000
2024-25,25,224967,DEF,0,0,false,84.4915,90.0000
2024-25,25,440993,FWD,1,1,false,65.3760,4.2000
2024-25,25,449871,MID,1,1,false,31.1004,5.0000
2024-25,25,111234,GKP,0,0,false,90.0000,90.0000
2024-25,25,17761,DEF,0,0,false,89.8635,90.0000
2024-25,25,18892,DEF,0,0,false,41.0927,12.8000
2024-25,25,232892,DEF,0,0,false,82.5414,56.8000
2024-25,25,166477,DEF,0,0,false,74.9253,87.8000
2024-25,25,219924,DEF,1,1,false,29.5972,53.2000
2024-25,25,153133,MID,0,0,false,77.8631,55.0000
2024-25,25,80201,GKP,0,0,false,90.0000,90.0000
2024-25,25,212314,MID,0,0,false,68.8776,44.4000
2024-25,25,102057,FWD,0,0,false,64.7721,62.8000
2024-25,25,169528,DEF,0,0,false,89.3246,75.6000
2024-25,25,167074,DEF,9,4,false,15.4037,0.0000
2024-25,25,122411,DEF,3,3,false,25.2399,27.0000
2024-25,25,455084,DEF,1,1,false,69.9533,69.8000
2024-25,25,463034,FWD,0,0,false,77.5174,79.8000
2024-25,25,449429,DEF,0,0,false,64.7601,63.0000
2024-25,25,503301,MID,0,0,false,77.6351,53.6000
2024-25,25,222018,DEF,0,0,false,40.7836,24.6000
2024-25,25,74944,MID,1,1,false,64.5163,31.2000
2024-25,25,180804,DEF,0,0,false,37.7179,34.0000
2024-25,25,108813,GKP,2,2,false,37.6002,0.0000
2024-25,25,220583,DEF,0,0,false,31.8054,45.0000
2024-25,25,225902,MID,0,0,false,81.2563,70.6000
2024-25,25,94147,DEF,2,2,false,28.1777,55.4000
2024-25,25,218218,DEF,0,0,false,67.7429,90.0000
2024-25,25,467189,GKP,0,0,false,43.1600,90.0000
2024-25,25,220627,DEF,0,0,false,75.5812,68.8000
2024-25,25,481510,DEF,0,0,false,80.8297,79.6000
2024-25,25,203341,MID,0,0,false,26.2348,87.2000
2024-25,25,473341,DEF,0,0,false,26.7187,22.4000
2024-25,25,436680,GKP,2,2,false,41.6873,0.0000
2024-25,25,101668,FWD,0,0,false,75.7784,81.0000
2024-25,25,93100,DEF,1,1,false,60.2440,26.2000
2024-25,25,157668,MID,1,1,false,55.6161,15.8000
