season,gw,code,status,chance
2020-21,7,98770,u,0
2020-21,7,101148,d,75
2020-21,7,101184,i,0
2020-21,7,101188,a,100
2020-21,7,101537,n,0
2020-21,7,101668,d,75
2020-21,7,103955,d,75
2020-21,7,104547,i,0
2020-21,7,105717,a,100
2020-21,7,106618,d,25
2020-21,7,106837,d,75
2020-21,7,107265,n,0
2020-21,7,108053,a,100
2020-21,7,108156,a,100
2020-21,7,108416,d,50
2020-21,7,108813,d,50
2020-21,7,110504,a,100
2020-21,7,110979,d,75
2020-21,7,111291,d,75
2020-21,7,111773,a,100
2020-21,7,111931,i,0
2020-21,7,114128,i,0
2020-21,7,114536,u,0
2020-21,7,116535,i,0
2020-21,7,116594,a,100
2020-21,7,119471,a,100
2020-21,7,119765,a,100
2020-21,7,120250,a,100
2020-21,7,121145,a,100
2020-21,7,122074,n,0
2020-21,7,123354,d,75
2020-21,7,124183,a,100
2020-21,7,128198,u,0
2020-21,7,141569,n,0
2020-21,7,146610,i,0
2020-21,7,146941,a,100
2020-21,7,148225,s,0
2020-21,7,149266,n,0
2020-21,7,149915,i,0
2020-21,7,151086,a,100
2020-21,7,151119,d,75
2020-21,7,153366,i,0
2020-21,7,153379,n,0
2020-21,7,153673,i,0
2020-21,7,153682,n,0
2020-21,7,155569,i,0
2020-21,7,156689,n,0
2020-21,7,160987,i,0
2020-21,7,164511,a,100
2020-21,7,165153,a,100
2020-21,7,165210,d,25
2020-21,7,165809,a,100
2020-21,7,167074,i,0
2020-21,7,167473,i,0
2020-21,7,167522,u,0
2020-21,7,168763,n,0
2020-21,7,170137,a,100
2020-21,7,171287,a,100
2020-21,7,171975,d,50
2020-21,7,172632,a,100
2020-21,7,172780,a,100
2020-21,7,172850,a,100
2020-21,7,173809,u,0
2020-21,7,173954,a,100
2020-21,7,174874,i,0
2020-21,7,175592,i,0
2020-21,7,176413,a,100
2020-21,7,178173,n,0
2020-21,7,178304,i,0
2020-21,7,180804,d,25
2020-21,7,181008,u,0
2020-21,7,184349,n,0
2020-21,7,184386,u,0
2020-21,7,192895,d,50
2020-21,7,194164,i,0
2020-21,7,194252,d,75
2020-21,7,194799,a,100
2020-21,7,196118,n,0
2020-21,7,197937,d,75
2020-21,7,198849,n,0
2020-21,7,198869,a,100
2020-21,7,199249,a,100
2020-21,7,199584,i,0
2020-21,7,200600,a,100
2020-21,7,200641,d,75
2020-21,7,200826,i,0
2020-21,7,203341,i,0
2020-21,7,205651,i,0
2020-21,7,206325,i,0
2020-21,7,207189,a,100
2020-21,7,208998,n,0
2020-21,7,209042,n,0
2020-21,7,209289,a,100
2020-21,7,212319,a,100
2020-21,7,213345,i,0
2020-21,7,213405,i,0
2020-21,7,214285,d,50
2020-21,7,214987,u,0
2020-21,7,216051,n,0
2020-21,7,216054,n,0
2020-21,7,217487,u,0
2020-21,7,218031,i,0
2020-21,7,219924,a,100
2020-21,7,220037,d,75
2020-21,7,221272,a,100
2020-21,7,221399,a,100
2020-21,7,222531,n,0
2020-21,7,222677,n,0
2020-21,7,223175,d,25
2020-21,7,223349,n,0
2020-21,7,227127,a,100
2020-21,7,228286,i,0
2020-21,7,232413,a,100
2020-21,7,232423,i,0
2020-21,7,232787,a,100
2020-21,7,232792,d,75
2020-21,7,232928,n,0
2020-21,7,232977,n,0
2020-21,7,233425,d,75
2020-21,7,234908,n,0
2020-21,7,242058,n,0
2020-21,7,242166,n,0
2020-21,7,243016,a,100
2020-21,7,243568,i,0
2020-21,7,428610,n,0
2020-21,7,431131,i,0
2020-21,7,432656,a,100
2020-21,7,434138,n,0
2020-21,7,444145,i,0
2020-21,7,444884,n,0
2020-21,7,449926,d,25
2020-21,7,450527,d,25
2020-21,7,480216,n,0
2020-21,7,480455,i,0
2020-21,8,15033,a,100
2020-21,8,15157,a,100
2020-21,8,15749,a,100
2020-21,8,17761,a,100
2020-21,8,17997,a,100
2020-21,8,18073,d,25
2020-21,8,18987,a,100
2020-21,8,19188,a,100
2020-21,8,19419,d,75
2020-21,8,20066,i,0
2020-21,8,20467,a,100
2020-21,8,20529,n,0
2020-21,8,21205,i,0
2020-21,8,27436,a,100
2020-21,8,27789,i,0
2020-21,8,28690,a,100
2020-21,8,33148,u,0
2020-21,8,36903,a,100
2020-21,8,37402,a,100
2020-21,8,37572,i,0
2020-21,8,37605,n,0
2020-21,8,37642,d,75
2020-21,8,38290,n,0
2020-21,8,39155,a,100
2020-21,8,39476,n,0
2020-21,8,39487,i,0
2020-21,8,39790,a,100
2020-21,8,40145,i,0
2020-21,8,40146,d,25
2020-21,8,40564,n,0
2020-21,8,40694,u,0
2020-21,8,40720,a,100
2020-21,8,40784,a,100
2020-21,8,40845,a,100
2020-21,8,41135,a,100
2020-21,8,41270,a,100
2020-21,8,41674,a,100
2020-21,8,41727,u,0
2020-21,8,41823,a,100
2020-21,8,42427,a,100
2020-21,8,42899,n,0
2020-21,8,44683,a,100
2020-21,8,44699,a,100
2020-21,8,45268,a,100
2020-21,8,46483,u,0
2020-21,8,47247,i,0
2020-21,8,47431,a,100
2020-21,8,49083,n,0
2020-21,8,49413,a,100
2020-21,8,49440,i,0
2020-21,8,49957,a,100
2020-21,8,50175,a,100
2020-21,8,50229,a,100
2020-21,8,50232,i,0
2020-21,8,50472,d,75
2020-21,8,51090,a,100
2020-21,8,51927,d,75
2020-21,8,54102,u,0
2020-21,8,54694,a,100
2020-21,8,54861,a,100
2020-21,8,55038,n,0
2020-21,8,55459,d,75
2020-21,8,55494,d,25
2020-21,8,55909,u,0
2020-21,8,55914,a,100
2020-21,8,56979,a,100
2020-21,8,56983,i,0
2020-21,8,57410,u,0
2020-21,8,57531,i,0
2020-21,8,57913,n,0
2020-21,8,58822,a,100
2020-21,8,58845,a,100
2020-21,8,59125,i,0
2020-21,8,59735,a,100
2020-21,8,59859,a,100
2020-21,8,59949,d,50
2020-21,8,60025,d,75
2020-21,8,60586,d,50
2020-21,8,60914,a,100
2020-21,8,61366,a,100
2020-21,8,61558,d,75
2020-21,8,61604,n,0
2020-21,8,61916,n,0
2020-21,8,61933,n,0
2020-21,8,62974,i,0
2020-21,8,66242,a,100
2020-21,8,66838,a,100
2020-21,8,66975,s,0
2020-21,8,67089,i,0
2020-21,8,68312,a,100
2020-21,8,68983,a,100
2020-21,8,69140,a,100
2020-21,8,74230,a,100
2020-21,8,74471,u,0
2020-21,8,74854,n,0
2020-21,8,76359,n,0
2020-21,8,77359,n,0
2020-21,8,77777,n,0
2020-21,8,80146,a,100
2020-21,8,80179,i,0
2020-21,8,80226,d,75
2020-21,8,80954,n,0
2020-21,8,81012,a,100
2020-21,8,81880,i,0
2020-21,8,82078,n,0
2020-21,8,82403,a,100
2020-21,8,83283,a,100
2020-21,8,83299,s,0
2020-21,8,83312,n,0
2020-21,8,83543,n,0
2020-21,8,84939,i,0
2020-21,8,85955,a,100
2020-21,8,85971,a,100
2020-21,8,86153,u,0
2020-21,8,86417,a,100
2020-21,8,86934,a,100
2020-21,8,87107,n,0
2020-21,8,89274,u,0
2020-21,8,90105,a,100
2020-21,8,90517,a,100
2020-21,8,91047,a,100
2020-21,8,91651,a,100
2020-21,8,92259,a,100
2020-21,8,92371,i,0
2020-21,8,93264,a,100
2020-21,8,93284,i,0
2020-21,8,94245,a,100
2020-21,8,95658,a,100
2020-21,8,97032,i,0
2020-21,8,98770,u,0
2020-21,8,101148,a,100
2020-21,8,101184,d,25
2020-21,8,101188,a,100
2020-21,8,101537,n,0
2020-21,8,101668,a,100
2020-21,8,102826,i,0
2020-21,8,103123,a,100
2020-21,8,103955,a,100
2020-21,8,104547,i,0
2020-21,8,104953,n,0
2020-21,8,105666,a,100
2020-21,8,105717,a,100
2020-21,8,106618,a,100
2020-21,8,106837,a,100
2020-21,8,107265,n,0
2020-21,8,108053,a,100
2020-21,8,108156,a,100
2020-21,8,108416,a,100
2020-21,8,108813,d,75
2020-21,8,109322,d,75
2020-21,8,109345,d,75
2020-21,8,109434,i,0
2020-21,8,109745,d,50
2020-21,8,110504,d,75
2020-21,8,110979,a,100
2020-21,8,111291,d,75
2020-21,8,111773,a,100
2020-21,8,111931,i,0
2020-21,8,114128,i,0
2020-21,8,114536,u,0
2020-21,8,116535,a,100
2020-21,8,116594,a,100
2020-21,8,116643,i,0
2020-21,8,119471,a,100
2020-21,8,119765,a,100
2020-21,8,120250,d,75
2020-21,8,121145,a,100
2020-21,8,122074,n,0
2020-21,8,123354,i,0
2020-21,8,124183,a,100
2020-21,8,126184,a,100
2020-21,8,128198,u,0
2020-21,8,141569,n,0
2020-21,8,146610,i,0
2020-21,8,146941,a,100
2020-21,8,148225,a,100
2020-21,8,149266,n,0
2020-21,8,149915,i,0
2020-21,8,151086,d,50
2020-21,8,151119,a,100
2020-21,8,152590,d,50
2020-21,8,153127,a,100
2020-21,8,153366,a,100
2020-21,8,153379,n,0
2020-21,8,153673,a,100
2020-21,8,153682,n,0
2020-21,8,155197,a,100
2020-21,8,155405,i,0
2020-21,8,155513,n,0
2020-21,8,155569,i,0
2020-21,8,156074,a,100
2020-21,8,156689,n,0
2020-21,8,160987,i,0
2020-21,8,164511,a,100
2020-21,8,165153,a,100
2020-21,8,165210,d,50
2020-21,8,165809,a,100
2020-21,8,166477,i,0
2020-21,8,167074,i,0
2020-21,8,167473,d,25
2020-21,8,167522,u,0
2020-21,8,168763,n,0
2020-21,8,168765,n,0
2020-21,8,170137,a,100
2020-21,8,170271,n,0
2020-21,8,171287,a,100
2020-21,8,171771,d,75
2020-21,8,171975,a,100
2020-21,8,172632,a,100
2020-21,8,172780,a,100
2020-21,8,172850,a,100
2020-21,8,173809,u,0
2020-21,8,173954,a,100
2020-21,8,174874,a,100
2020-21,8,175592,a,100
2020-21,8,176413,d,50
2020-21,8,178173,n,0
2020-21,8,178304,i,0
2020-21,8,180804,a,100
2020-21,8,181008,u,0
2020-21,8,182539,a,100
2020-21,8,184349,n,0
2020-21,8,184386,u,0
2020-21,8,192895,a,100
2020-21,8,194164,i,0
2020-21,8,194252,a,100
2020-21,8,194799,a,100
2020-21,8,195864,i,0
2020-21,8,196118,n,0
2020-21,8,197030,s,0
2020-21,8,197365,i,0
2020-21,8,197937,a,100
2020-21,8,198826,d,75
2020-21,8,198849,n,0
2020-21,8,198869,a,100
2020-21,8,199249,d,75
2020-21,8,199584,d,75
2020-21,8,199598,n,0
2020-21,8,200600,a,100
2020-21,8,200641,d,75
2020-21,8,200826,a,100
2020-21,8,203341,i,0
2020-21,8,204642,i,0
2020-21,8,205651,a,100
2020-21,8,206325,a,100
2020-21,8,207189,a,100
2020-21,8,208998,n,0
2020-21,8,209042,n,0
2020-21,8,209289,a,100
2020-21,8,212319,s,0
2020-21,8,213345,i,0
2020-21,8,213405,n,0
2020-21,8,214285,a,100
2020-21,8,214466,i,0
2020-21,8,214470,d,25
2020-21,8,214987,u,0
2020-21,8,216051,n,0
2020-21,8,216054,n,0
2020-21,8,216208,n,0
2020-21,8,217487,u,0
2020-21,8,218031,i,0
2020-21,8,219847,i,0
2020-21,8,219924,a,100
2020-21,8,219961,d,75
2020-21,8,220037,a,100
2020-21,8,220688,a,100
2020-21,8,221239,a,100
2020-21,8,221272,a,100
2020-21,8,221399,a,100
2020-21,8,222531,n,0
2020-21,8,222677,n,0
2020-21,8,223175,a,100
2020-21,8,223340,a,100
2020-21,8,223349,n,0
2020-21,8,227127,a,100
2020-21,8,228286,a,100
2020-21,8,232413,a,100
2020-21,8,232423,i,0
2020-21,8,232787,a,100
2020-21,8,232792,d,75
2020-21,8,232928,n,0
2020-21,8,232977,n,0
2020-21,8,233425,a,100
2020-21,8,234908,n,0
2020-21,8,240143,d,75
2020-21,8,242058,n,0
2020-21,8,242166,n,0
2020-21,8,243016,a,100
2020-21,8,243568,i,0
2020-21,8,244723,d,75
2020-21,8,428610,n,0
2020-21,8,431131,a,100
2020-21,8,432656,a,100
2020-21,8,434138,n,0
2020-21,8,444145,i,0
2020-21,8,444884,n,0
2020-21,8,449926,a,100
2020-21,8,450527,i,0
2020-21,8,480216,n,0
2020-21,8,480455,a,100
2020-21,9,15033,a,100
2020-21,9,15157,a,100
2020-21,9,15749,a,100
2020-21,9,17745,a,100
2020-21,9,17761,a,100
2020-21,9,17997,a,100
2020-21,9,18073,d,75
2020-21,9,18987,a,100
2020-21,9,19188,a,100
2020-21,9,19419,a,100
2020-21,9,20066,i,0
2020-21,9,20467,a,100
2020-21,9,20529,n,0
2020-21,9,21205,d,25
2020-21,9,27436,a,100
2020-21,9,27789,i,0
2020-21,9,28690,i,0
2020-21,9,33148,u,0
2020-21,9,36903,a,100
2020-21,9,37402,a,100
2020-21,9,37572,d,75
2020-21,9,37605,n,0
2020-21,9,37642,a,100
2020-21,9,38290,n,0
2020-21,9,39155,a,100
2020-21,9,39476,n,0
2020-21,9,39487,d,75
2020-21,9,39790,a,100
2020-21,9,40145,i,0
2020-21,9,40146,d,75
2020-21,9,40564,n,0
2020-21,9,40669,d,75
2020-21,9,40694,u,0
2020-21,9,40720,a,100
2020-21,9,40784,a,100
2020-21,9,40845,d,25
2020-21,9,41135,a,100
2020-21,9,41270,a,100
2020-21,9,41674,a,100
2020-21,9,41727,u,0
2020-21,9,41823,a,100
2020-21,9,42427,a,100
2020-21,9,42899,n,0
2020-21,9,44683,a,100
2020-21,9,44699,a,100
2020-21,9,45268,a,100
2020-21,9,46483,u,0
2020-21,9,47247,a,100
2020-21,9,47431,a,100
2020-21,9,49083,n,0
2020-21,9,49413,a,100
2020-21,9,49440,i,0
2020-21,9,49957,a,100
2020-21,9,50175,a,100
2020-21,9,50229,a,100
2020-21,9,50232,d,50
2020-21,9,50472,a,100
2020-21,9,51090,d,25
2020-21,9,51927,a,100
2020-21,9,54102,u,0
2020-21,9,54694,a,100
2020-21,9,54861,a,100
2020-21,9,55038,n,0
2020-21,9,55459,a,100
2020-21,9,55494,a,100
2020-21,9,55909,u,0
2020-21,9,55914,a,100
2020-21,9,56377,d,25
2020-21,9,56979,i,0
2020-21,9,56983,d,50
2020-21,9,57410,u,0
2020-21,9,57531,d,50
2020-21,9,57913,n,0
2020-21,9,58822,a,100
2020-21,9,58845,a,100
2020-21,9,58893,i,0
2020-21,9,59125,i,0
2020-21,9,59735,a,100
2020-21,9,59859,a,100
2020-21,9,59949,i,0
2020-21,9,60025,a,100
2020-21,9,60586,d,75
2020-21,9,60914,a,100
2020-21,9,61366,a,100
2020-21,9,61558,d,50
2020-21,9,61604,n,0
2020-21,9,61916,n,0
2020-21,9,61933,n,0
2020-21,9,62974,i,0
2020-21,9,63426,d,75
2020-21,9,66242,d,75
2020-21,9,66838,a,100
2020-21,9,66975,s,0
2020-21,9,67089,i,0
2020-21,9,68312,a,100
2020-21,9,68983,a,100
2020-21,9,69140,a,100
2020-21,9,74230,a,100
2020-21,9,74471,u,0
2020-21,9,74854,n,0
2020-21,9,75115,d,75
2020-21,9,76359,n,0
2020-21,9,77359,n,0
2020-21,9,77777,n,0
2020-21,9,80146,a,100
2020-21,9,80179,i,0
2020-21,9,80226,a,100
2020-21,9,80954,a,100
2020-21,9,81012,a,100
2020-21,9,81880,i,0
2020-21,9,82078,n,0
2020-21,9,82403,a,100
2020-21,9,83283,a,100
2020-21,9,83299,a,100
2020-21,9,83312,n,0
2020-21,9,83543,n,0
2020-21,9,84939,i,0
2020-21,9,85955,a,100
2020-21,9,85971,a,100
2020-21,9,86153,u,0
2020-21,9,86417,a,100
2020-21,9,86934,a,100
2020-21,9,87107,n,0
2020-21,9,87835,i,0
2020-21,9,89274,u,0
2020-21,9,90105,i,0
2020-21,9,90517,d,75
2020-21,9,91047,a,100
2020-21,9,91651,a,100
2020-21,9,92259,a,100
2020-21,9,92371,d,25
2020-21,9,93264,a,100
2020-21,9,93284,i,0
2020-21,9,94147,d,75
2020-21,9,94245,a,100
2020-21,9,95658,d,75
2020-21,9,97032,i,0
2020-21,9,98770,u,0
2020-21,9,101148,a,100
2020-21,9,101178,d,75
2020-21,9,101184,d,25
2020-21,9,101188,a,100
2020-21,9,101537,n,0
2020-21,9,101668,a,100
2020-21,9,102826,d,75
2020-21,9,103123,a,100
2020-21,9,103914,d,75
2020-21,9,103955,d,75
2020-21,9,104547,i,0
2020-21,9,104953,n,0
2020-21,9,105377,d,75
2020-21,9,105666,a,100
2020-21,9,105717,a,100
2020-21,9,106618,i,0
2020-21,9,106760,i,0
2020-21,9,106837,a,100
2020-21,9,107265,n,0
2020-21,9,108053,a,100
2020-21,9,108156,i,0
2020-21,9,108416,d,75
2020-21,9,108813,d,75
2020-21,9,109322,i,0
2020-21,9,109345,a,100
2020-21,9,109434,i,0
2020-21,9,109745,a,100
2020-21,9,110504,a,100
2020-21,9,110979,a,100
2020-21,9,111291,a,100
2020-21,9,111457,i,0
2020-21,9,111773,a,100
2020-21,9,111931,i,0
2020-21,9,114128,i,0
2020-21,9,114536,u,0
2020-21,9,116216,d,50
2020-21,9,116535,a,100
2020-21,9,116594,a,100
2020-21,9,116643,d,75
2020-21,9,118748,i,0
2020-21,9,119471,a,100
2020-21,9,119765,a,100
2020-21,9,120250,a,100
2020-21,9,121145,a,100
2020-21,9,122074,n,0
2020-21,9,122798,a,100
2020-21,9,123354,a,100
2020-21,9,124183,a,100
2020-21,9,126184,i,0
2020-21,9,128198,u,0
2020-21,9,141569,n,0
2020-21,9,146610,i,0
2020-21,9,146941,a,100
2020-21,9,148225,a,100
2020-21,9,149266,n,0
2020-21,9,149915,i,0
2020-21,9,151086,d,50
2020-21,9,151119,a,100
2020-21,9,151589,a,100
2020-21,9,152590,a,100
2020-21,9,153127,a,100
2020-21,9,153256,i,0
2020-21,9,153366,a,100
2020-21,9,153379,n,0
2020-21,9,153673,a,100
2020-21,9,153682,n,0
2020-21,9,155197,a,100
2020-21,9,155405,a,100
2020-21,9,155513,n,0
2020-21,9,155569,i,0
2020-21,9,156074,a,100
2020-21,9,156689,n,0
2020-21,9,157668,d,75
2020-21,9,160987,i,0
2020-21,9,164511,a,100
2020-21,9,165153,a,100
2020-21,9,165210,a,100
2020-21,9,165809,a,100
2020-21,9,166477,a,100
2020-21,9,167074,i,0
2020-21,9,167199,i,0
2020-21,9,167473,d,25
2020-21,9,167522,u,0
2020-21,9,168763,n,0
2020-21,9,168765,n,0
2020-21,9,169187,i,0
2020-21,9,170137,a,100
2020-21,9,170271,n,0
2020-21,9,171287,i,0
2020-21,9,171771,a,100
2020-21,9,171975,a,100
2020-21,9,172632,a,100
2020-21,9,172780,a,100
2020-21,9,172850,a,100
2020-21,9,173809,u,0
2020-21,9,173954,a,100
2020-21,9,174874,a,100
2020-21,9,175592,a,100
2020-21,9,176297,d,75
2020-21,9,176413,i,0
2020-21,9,178173,n,0
2020-21,9,178304,d,50
2020-21,9,180804,a,100
2020-21,9,181008,u,0
2020-21,9,182539,a,100
2020-21,9,184349,n,0
2020-21,9,184386,u,0
2020-21,9,184667,d,75
2020-21,9,192895,a,100
2020-21,9,194164,a,100
2020-21,9,194252,a,100
2020-21,9,194799,a,100
2020-21,9,195473,d,75
2020-21,9,195864,i,0
2020-21,9,196118,n,0
2020-21,9,197030,s,0
2020-21,9,197365,i,0
2020-21,9,197937,a,100
2020-21,9,198826,a,100
2020-21,9,198849,n,0
2020-21,9,198869,a,100
2020-21,9,199249,a,100
2020-21,9,199584,d,75
2020-21,9,199598,a,100
2020-21,9,200600,a,100
2020-21,9,200641,d,75
2020-21,9,200826,a,100
2020-21,9,203341,i,0
2020-21,9,203368,i,0
2020-21,9,204642,i,0
2020-21,9,205651,a,100
2020-21,9,206325,a,100
2020-21,9,207189,d,75
2020-21,9,208998,n,0
2020-21,9,209042,n,0
2020-21,9,209289,a,100
2020-21,9,210407,a,100
2020-21,9,212319,a,100
2020-21,9,213345,i,0
2020-21,9,213405,n,0
2020-21,9,214285,a,100
2020-21,9,214466,d,75
2020-21,9,214470,a,100
2020-21,9,214987,u,0
2020-21,9,216051,n,0
2020-21,9,216054,n,0
2020-21,9,216208,n,0
2020-21,9,217487,u,0
2020-21,9,218031,i,0
2020-21,9,219847,d,25
2020-21,9,219924,a,100
2020-21,9,219937,d,75
2020-21,9,219961,a,100
2020-21,9,220037,a,100
2020-21,9,220688,d,75
2020-21,9,221239,a,100
2020-21,9,221272,a,100
2020-21,9,221399,a,100
2020-21,9,221610,i,0
2020-21,9,222531,n,0
2020-21,9,222677,n,0
2020-21,9,223175,a,100
2020-21,9,223340,a,100
2020-21,9,223349,n,0
2020-21,9,227127,a,100
2020-21,9,228286,a,100
2020-21,9,231372,d,75
2020-21,9,232413,d,75
2020-21,9,232423,i,0
2020-21,9,232787,a,100
2020-21,9,232792,a,100
2020-21,9,232928,n,0
2020-21,9,232977,n,0
2020-21,9,233425,d,75
2020-21,9,234908,n,0
2020-21,9,240143,a,100
2020-21,9,242058,n,0
2020-21,9,242166,n,0
2020-21,9,243016,i,0
2020-21,9,243568,a,100
2020-21,9,244723,a,100
2020-21,9,428610,n,0
2020-21,9,431131,a,100
2020-21,9,432656,a,100
2020-21,9,434138,n,0
2020-21,9,444145,i,0
2020-21,9,444463,a,100
2020-21,9,444884,n,0
2020-21,9,448514,d,75
2020-21,9,449926,a,100
2020-21,9,450527,d,25
2020-21,9,480216,n,0
2020-21,9,480455,a,100
2020-21,10,15033,a,100
2020-21,10,15157,a,100
2020-21,10,15749,a,100
2020-21,10,17745,a,100
2020-21,10,17761,a,100
2020-21,10,17997,a,100
2020-21,10,18073,a,100
2020-21,10,18987,a,100
2020-21,10,19188,a,100
2020-21,10,19419,a,100
2020-21,10,20066,i,0
2020-21,10,20467,a,100
2020-21,10,20529,n,0
2020-21,10,21205,d,25
2020-21,10,27436,a,100
2020-21,10,27789,a,100
2020-21,10,28690,i,0
2020-21,10,33148,u,0
2020-21,10,36903,a,100
2020-21,10,37402,a,100
2020-21,10,37572,a,100
2020-21,10,37605,n,0
2020-21,10,37642,a,100
2020-21,10,38290,n,0
2020-21,10,39155,d,75
2020-21,10,39476,n,0
2020-21,10,39487,a,100
2020-21,10,39790,a,100
2020-21,10,40142,d,25
2020-21,10,40145,i,0
2020-21,10,40146,a,100
2020-21,10,40564,n,0
2020-21,10,40669,a,100
2020-21,10,40694,u,0
2020-21,10,40720,a,100
2020-21,10,40784,a,100
2020-21,10,40845,d,25
2020-21,10,41135,a,100
2020-21,10,41270,d,75
2020-21,10,41674,a,100
2020-21,10,41727,u,0
2020-21,10,41823,a,100
2020-21,10,42427,d,75
2020-21,10,42899,n,0
2020-21,10,44683,a,100
2020-21,10,44699,a,100
2020-21,10,45268,a,100
2020-21,10,46483,u,0
2020-21,10,47247,a,100
2020-21,10,47431,d,75
2020-21,10,49083,n,0
2020-21,10,49413,a,100
2020-21,10,49440,a,100
2020-21,10,49944,d,75
2020-21,10,49957,a,100
2020-21,10,50175,a,100
2020-21,10,50229,a,100
2020-21,10,50232,a,100
2020-21,10,50472,a,100
2020-21,10,51090,a,100
2020-21,10,51927,a,100
2020-21,10,54102,u,0
2020-21,10,54694,a,100
2020-21,10,54861,a,100
2020-21,10,55038,n,0
2020-21,10,55459,a,100
2020-21,10,55494,a,100
2020-21,10,55605,i,0
2020-21,10,55909,u,0
2020-21,10,55914,a,100
2020-21,10,56377,d,75
2020-21,10,56979,d,50
2020-21,10,56983,a,100
2020-21,10,57410,u,0
2020-21,10,57531,d,50
2020-21,10,57913,n,0
2020-21,10,58822,a,100
2020-21,10,58845,a,100
2020-21,10,58893,i,0
2020-21,10,59125,i,0
2020-21,10,59735,a,100
2020-21,10,59859,a,100
2020-21,10,59949,i,0
2020-21,10,60025,a,100
2020-21,10,60586,a,100
2020-21,10,60914,a,100
2020-21,10,61366,a,100
2020-21,10,61558,d,50
2020-21,10,61604,n,0
2020-21,10,61916,n,0
2020-21,10,61933,n,0
2020-21,10,62974,i,0
2020-21,10,63426,d,75
2020-21,10,66242,a,100
2020-21,10,66838,a,100
2020-21,10,66975,s,0
2020-21,10,67089,i,0
2020-21,10,68312,d,75
2020-21,10,68983,a,100
2020-21,10,69140,a,100
2020-21,10,74208,d,75
2020-21,10,74230,a,100
2020-21,10,74471,u,0
2020-21,10,74854,n,0
2020-21,10,75115,a,100
2020-21,10,76359,n,0
2020-21,10,77359,n,0
2020-21,10,77777,n,0
2020-21,10,80146,a,100
2020-21,10,80179,i,0
2020-21,10,80226,a,100
2020-21,10,80954,a,100
2020-21,10,81012,a,100
2020-21,10,81880,i,0
2020-21,10,82078,n,0
2020-21,10,82403,i,0
2020-21,10,83283,i,0
2020-21,10,83299,a,100
2020-21,10,83312,n,0
2020-21,10,83543,n,0
2020-21,10,84939,i,0
2020-21,10,85955,a,100
2020-21,10,85971,a,100
2020-21,10,86153,u,0
2020-21,10,86417,a,100
2020-21,10,86934,a,100
2020-21,10,87107,n,0
2020-21,10,87835,a,100
2020-21,10,88894,d,25
2020-21,10,89274,u,0
2020-21,10,90105,i,0
2020-21,10,90517,d,25
2020-21,10,91047,a,100
2020-21,10,91651,a,100
2020-21,10,92259,a,100
2020-21,10,92371,d,25
2020-21,10,93264,a,100
2020-21,10,93284,i,0
2020-21,10,94147,d,75
2020-21,10,94245,a,100
2020-21,10,95658,a,100
2020-21,10,97032,i,0
2020-21,10,98747,d,25
2020-21,10,98770,u,0
2020-21,10,101148,d,75
2020-21,10,101178,a,100
2020-21,10,101184,d,25
2020-21,10,101188,i,0
2020-21,10,101537,n,0
2020-21,10,101668,a,100
2020-21,10,102826,a,100
2020-21,10,103123,a,100
2020-21,10,103914,a,100
2020-21,10,103955,a,100
2020-21,10,104547,d,75
2020-21,10,104953,n,0
2020-21,10,105377,a,100
2020-21,10,105666,a,100
2020-21,10,105717,a,100
2020-21,10,106618,i,0
2020-21,10,106760,i,0
2020-21,10,106837,a,100
2020-21,10,107265,n,0
2020-21,10,107613,d,25
2020-21,10,108053,a,100
2020-21,10,108156,i,0
2020-21,10,108416,a,100
2020-21,10,108813,d,75
2020-21,10,109322,i,0
2020-21,10,109345,d,75
2020-21,10,109434,i,0
2020-21,10,109745,a,100
2020-21,10,110504,a,100
2020-21,10,110979,a,100
2020-21,10,111291,a,100
2020-21,10,111457,i,0
2020-21,10,111773,a,100
2020-21,10,111931,i,0
2020-21,10,114128,i,0
2020-21,10,114536,u,0
2020-21,10,116216,a,100
2020-21,10,116535,a,100
2020-21,10,116594,a,100
2020-21,10,116643,a,100
2020-21,10,118748,a,100
2020-21,10,119471,a,100
2020-21,10,119765,a,100
2020-21,10,120250,a,100
2020-21,10,121145,a,100
2020-21,10,122074,n,0
2020-21,10,122798,a,100
2020-21,10,123354,a,100
2020-21,10,124183,a,100
2020-21,10,126184,i,0
2020-21,10,128198,u,0
2020-21,10,141569,n,0
2020-21,10,146610,i,0
2020-21,10,146941,a,100
2020-21,10,148225,a,100
2020-21,10,149266,n,0
2020-21,10,149915,i,0
2020-21,10,151086,a,100
2020-21,10,151119,a,100
2020-21,10,151589,a,100
2020-21,10,152590,a,100
2020-21,10,153127,a,100
2020-21,10,153256,i,0
2020-21,10,153366,a,100
2020-21,10,153379,n,0
2020-21,10,153673,a,100
2020-21,10,153682,n,0
2020-21,10,155197,a,100
2020-21,10,155405,a,100
2020-21,10,155513,n,0
2020-21,10,155569,i,0
2020-21,10,156074,a,100
2020-21,10,156689,n,0
2020-21,10,157668,a,100
2020-21,10,160987,i,0
2020-21,10,164511,a,100
2020-21,10,165153,a,100
2020-21,10,165210,a,100
2020-21,10,165809,a,100
2020-21,10,166477,d,75
2020-21,10,167074,i,0
2020-21,10,167199,i,0
2020-21,10,167473,d,25
2020-21,10,167522,u,0
2020-21,10,168763,n,0
2020-21,10,168765,n,0
2020-21,10,169187,i,0
2020-21,10,170137,a,100
2020-21,10,170271,n,0
2020-21,10,171287,i,0
