element,GW,expected_goals,expected_assists
277,9,0.023989,0.159758
277,11,0.028685,0.083080
277,12,0.000000,0.011804
277,13,0.087110,0.045386
277,14,0.016690,0.078907
277,15,0.000000,0.640472
277,17,0.061550,0.332320
277,18,0.204707,0.243166
277,19,0.130979,0.111856
277,20,0.114879,0.076424
277,22,0.204528,0.000000
277,24,0.088150,0.281328
277,25,0.364916,0.000000
277,26,0.090403,0.279133
277,27,0.016119,0.044472
277,28,0.000000,0.737376
277,31,0.052730,0.090591
277,34,0.089194,0.000000
277,35,0.036342,0.047513
277,36,0.059424,0.112357
278,24,0.000000,0.247957
279,3,0.369184,0.000000
279,4,0.000000,0.014083
279,31,0.077639,0.000000
279,36,0.017423,0.000000
280,4,0.019922,0.000000
280,7,0.111060,0.071416
280,9,0.000000,0.182848
280,20,0.024521,0.000000
280,21,0.034313,0.000000
280,34,0.584057,0.218093
281,4,0.128667,0.049499
281,7,0.103828,0.000000
281,14,0.131527,0.511315
281,15,0.590965,0.000000
281,17,0.248900,0.233288
281,18,0.156618,0.542667
281,19,0.560376,0.018865
281,20,0.000000,0.110672
281,21,0.129838,0.000000
281,22,0.151124,0.000000
281,23,0.034232,0.679281
281,24,0.337007,0.044125
281,25,0.000000,0.079960
281,26,0.359998,0.312742
281,27,0.084146,0.115336
281,28,0.112269,0.057364
281,31,0.146988,0.318832
281,32,0.029815,0.778427
281,36,0.000000,0.039955
281,37,0.000000,0.050188
282,2,0.216760,0.199577
282,8,0.654816,0.018267
282,9,0.375242,0.066218
282,10,0.197419,0.171474
282,11,0.000000,0.109258
282,12,0.288696,0.309442
282,13,0.069542,0.012092
282,19,0.134036,0.125668
282,20,0.000000,0.024403
282,21,1.040045,0.079500
282,22,0.653839,0.000000
282,23,0.000000,0.078226
282,24,0.835538,0.083071
282,25,0.080569,0.286849
282,26,1.584395,0.111151
282,27,0.079091,0.053178
282,28,0.745480,0.000000
282,30,0.649948,0.425304
282,31,0.181840,0.037291
282,32,0.000000,0.020330
282,34,0.256985,0.090102
282,35,0.088159,0.048565
282,36,0.089706,0.406131
282,37,0.055195,0.000000
282,38,0.591415,0.145334
283,17,0.075843,0.000000
283,18,0.038726,0.000000
283,20,0.000000,0.021816
283,21,0.064966,0.000000
283,23,0.014901,0.000000
283,24,0.013702,0.000000
283,25,0.114426,0.128808
283,26,0.000000,0.096124
283,27,0.047654,0.193188
283,31,0.105797,0.379009
283,32,0.025635,0.000000
283,34,0.022410,0.068315
283,38,0.082902,0.000000
284,2,0.462547,0.055992
284,4,0.193510,0.103529
284,5,0.689799,0.000000
284,6,0.088313,0.000000
284,10,0.082911,0.390749
284,13,0.121244,0.044032
284,17,0.721798,0.672620
284,18,0.132137,0.128730
284,19,0.368836,0.271861
284,20,0.179585,0.068307
284,21,0.000000,0.335525
284,23,0.530734,0.787929
284,24,0.172959,0.281637
284,26,0.000000,0.049088
284,27,0.392536,0.531093
284,31,0.000000,0.011681
284,32,0.555298,0.120854
284,35,0.075250,0.000000
284,37,0.228150,0.028313
284,38,0.593320,0.000000
286,2,0.015095,0.023625
286,3,0.038184,0.000000
286,5,0.000000,0.045463
286,6,0.032758,0.028169
286,7,0.009346,0.000000
286,9,0.233858,0.163289
286,11,0.016947,0.098668
286,12,0.041069,0.000000
286,13,0.115129,0.031470
286,15,0.014167,0.000000
286,17,0.127181,0.000000
286,19,0.124779,0.620707
286,20,0.017575,0.000000
286,22,0.000000,0.060176
286,24,0.778190,0.429249
286,26,0.000000,0.104571
286,27,0.084574,0.035580
286,28,0.064476,0.000000
286,30,0.091339,0.018513
286,32,0.424863,0.013158
286,34,0.022107,0.119140
286,35,0.080624,0.056812
286,36,0.000000,0.060294
286,38,0.111441,0.000000
287,3,0.014333,0.019907
287,4,0.157339,0.097881
287,7,1.151467,0.000000
287,9,0.160834,0.016461
287,10,0.197798,0.082886
287,14,0.088691,0.000000
287,15,0.664123,0.302850
287,20,0.016736,0.102989
287,21,0.000000,0.627583
287,26,0.056463,0.000000
287,27,0.518258,0.000000
287,28,0.333937,0.031796
287,31,0.691855,0.149884
287,34,0.121829,0.258488
287,35,0.060143,0.071485
287,36,1.029268,0.037996
288,3,0.000000,0.006803
288,6,0.012465,0.000000
288,37,0.056105,0.000000
290,5,0.044150,0.076897
290,6,0.053163,0.081206
290,8,0.065867,0.000000
290,9,0.000000,0.017236
290,11,0.000000,0.415292
290,13,0.123032,0.000000
290,38,0.699300,0.000000
295,3,0.015269,0.000000
295,4,0.000000,0.038447
295,7,0.025086,0.011090
295,9,0.000000,0.015501
295,13,0.017470,0.000000
295,16,0.000000,0.273005
295,17,0.000000,0.063181
295,18,0.000000,0.084292
295,25,0.062585,0.024841
295,26,0.030982,0.000000
295,38,0.000000,0.220241
296,2,0.047615,0.000000
296,4,0.019242,0.000000
296,5,0.000000,0.015649
296,6,0.078356,0.000000
296,7,0.000000,0.024580
296,11,0.036740,0.000000
296,12,0.099491,0.077359
296,13,0.000000,0.011997
296,16,0.017717,0.042025
296,17,0.596145,0.160607
296,18,0.058020,0.201448
296,19,0.461743,0.023767
296,20,0.100387,0.013119
296,21,0.010709,0.039618
296,23,0.021672,0.000000
296,30,0.114660,0.579048
296,31,0.747203,0.094036
296,32,0.119028,0.009872
296,33,0.000000,0.014635
296,35,0.094198,0.311232
296,37,0.122390,0.070409
298,2,0.013296,0.000000
298,3,0.037707,0.000000
298,5,0.065717,0.000000
298,6,0.012083,0.048111
298,7,0.194472,0.022318
298,8,0.073268,0.000000
298,9,0.163102,0.000000
298,10,0.028228,0.000000
298,11,0.011105,0.000000
298,12,0.016584,0.000000
298,14,0.048773,0.000000
298,15,0.043767,0.000000
298,17,0.071854,0.000000
298,19,0.107297,0.025272
298,20,0.078376,0.000000
298,21,0.013579,0.000000
298,23,0.026180,0.000000
298,24,0.039458,0.065491
298,25,0.105279,0.057612
298,26,0.020990,0.000000
298,30,0.011768,0.000000
298,32,0.037286,0.000000
298,33,0.133124,0.000000
298,35,0.010396,0.019005
299,5,0.062890,0.028250
299,6,0.030804,0.000000
299,8,0.000000,0.497964
299,9,0.015812,0.051754
299,10,0.014903,0.040512
299,12,0.000000,0.023388
299,14,0.471342,0.030865
299,15,0.000000,0.247348
299,17,0.026544,0.000000
299,19,0.028405,0.081928
299,21,0.064090,0.000000
299,22,0.044610,0.325337
299,23,0.064531,0.067747
299,24,0.017726,0.000000
299,25,0.065036,0.089482
299,26,0.048040,0.014212
299,27,0.000000,0.021244
299,28,0.000000,0.022008
299,30,0.016766,0.000000
299,31,0.609218,0.091701
299,32,0.000000,0.030792
299,33,0.000000,0.092379
299,35,0.011573,0.067933
300,4,0.000000,0.017120
300,5,0.042783,0.050254
300,7,0.000000,0.113656
300,8,0.000000,0.181328
300,12,0.000000,0.077299
300,14,0.000000,0.171323
300,15,0.000000,0.304385
300,16,0.000000,0.073511
300,17,0.000000,0.459635
300,18,0.000000,0.091009
300,19,0.046509,0.578230
300,20,0.000000,0.016994
300,21,0.091073,0.614120
300,22,0.017535,0.937210
300,23,0.102550,0.030060
300,24,0.000000,0.146853
300,25,0.000000,0.239135
300,26,0.029010,0.182793
300,27,0.200810,0.000000
300,28,0.000000,0.124454
300,30,0.000000,0.010470
300,31,0.000000,0.078776
300,32,0.000000,0.260337
300,33,0.000000,0.285032
300,35,0.082580,0.246023
300,37,0.023936,0.000000
301,22,0.335573,0.079417
301,23,0.000000,0.087900
301,24,0.304360,0.000000
301,25,0.074125,0.000000
301,26,0.536024,0.978953
301,27,1.350452,0.066329
301,29,0.111506,0.030191
301,30,0.446513,0.094955
301,31,0.478223,0.000000
301,32,0.739550,0.000000
301,33,0.071363,0.025501
301,34,0.098048,0.047248
301,35,0.067269,0.042492
301,36,0.040653,0.077793
301,37,0.027449,0.373124
301,38,0.141407,0.000000
302,2,0.118287,0.085013
302,3,0.699300,0.490490
302,4,0.699300,0.017874
302,5,0.882101,0.399504
302,6,0.086758,0.105093
302,7,0.009004,0.048273
302,8,0.339816,0.341770
302,9,0.803002,0.960260
302,10,0.862226,0.330742
302,11,0.000000,0.848418
302,12,0.175058,0.084651
302,13,0.008683,0.006099
302,14,0.969597,0.315756
302,15,0.761202,0.716975
302,16,0.467688,0.099599
302,17,0.778866,0.324425
302,18,0.139126,0.076613
302,19,0.750840,0.360974
302,20,0.090492,0.322687
302,21,0.130651,0.015950
302,22,0.945233,0.986195
302,23,0.298596,0.130814
302,24,0.125928,0.000000
302,25,0.727848,0.319368
302,26,0.043849,0.121060
302,27,0.699300,0.047498
302,28,0.422393,0.328438
302,30,0.289902,0.333145
302,31,0.021429,0.619901
302,32,0.407945,0.000000
302,33,0.392042,0.098281
302,35,1.328710,0.431533
302,37,0.242197,0.011973
303,2,0.012909,0.000000
303,3,0.055760,0.000000
303,8,0.267685,0.000000
303,9,0.534541,0.079314
303,11,0.060274,0.000000
303,12,0.000000,0.039491
303,13,0.837096,0.521852
303,14,0.916228,1.117710
303,15,0.128003,0.106288
303,16,0.047235,0.000000
303,17,0.470265,0.012440
303,18,0.670869,0.015460
303,19,0.307966,0.068797
303,20,0.066263,0.000000
303,21,0.028345,0.095599
303,22,1.357591,0.000000
303,25,0.100577,0.016629
303,27,0.942100,0.067777
306,2,0.033779,0.043156
306,3,0.579836,0.013585
306,4,0.000000,0.018323
306,5,0.565228,0.195593
306,6,0.121116,0.047299
306,7,0.027628,0.094210
306,8,0.336986,0.128849
306,9,0.534800,0.000000
306,10,0.371750,0.351694
306,11,0.942265,0.063452
306,12,0.040112,0.088516
306,13,0.560028,0.047231
306,14,0.266678,0.032001
306,15,0.981853,0.000000
306,16,0.104301,0.000000
306,17,0.250148,0.000000
306,18,0.000000,0.051620
306,19,0.044479,0.000000
306,20,0.106295,0.000000
306,21,0.048840,0.000000
306,22,0.451996,0.016857
306,23,0.415796,0.524911
306,24,0.017029,0.029251
306,25,0.064756,0.041233
306,26,0.170178,0.190443
306,27,0.023878,0.076012
306,28,0.636151,0.386943
306,30,0.257177,0.011517
306,31,0.080782,0.000000
306,32,0.117995,0.418758
306,33,0.191787,0.000000
306,35,0.457409,0.549358
308,2,0.118118,0.000000
308,6,0.000000,0.069713
308,9,0.000000,0.029701
308,12,0.107393,0.048652
308,13,0.000000,0.042984
308,14,0.508444,0.000000
308,22,0.000000,0.045753
308,33,0.000000,0.092092
309,2,0.055154,0.147754
309,5,0.027771,0.177088
309,6,0.060729,0.000000
309,7,0.000000,0.008011
309,8,0.000000,0.018435
309,11,0.071320,0.000000
309,14,0.438185,0.865477
309,22,0.076823,0.067755
309,23,0.033787,0.000000
309,24,0.120953,0.000000
309,26,0.073014,0.020568
309,27,0.000000,0.356787
309,28,0.141359,0.014509
309,31,0.021228,0.000000
309,32,0.378999,0.028338
309,33,0.091472,0.000000
309,35,0.076382,0.000000
309,37,0.030381,0.023710
310,16,0.044821,0.000000
310,38,0.029433,0.000000
311,2,0.044214,0.000000
311,5,0.221455,0.084296
311,6,0.000000,0.016922
311,14,0.365519,0.038636
311,17,0.071015,0.000000
311,22,0.582628,0.060474
311,25,0.330057,0.000000
311,26,0.094276,0.046399
311,27,0.076181,0.000000
311,30,0.000000,0.358820
311,38,0.339123,0.480427
312,2,0.014194,0.249423
313,5,0.124971,0.038532
313,9,0.000000,0.090773
313,10,0.000000,0.060348
313,11,0.000000,0.024115
313,17,0.000000,0.325755
313,18,0.000000,0.017311
313,19,0.000000,0.189938
313,20,0.018154,0.141177
313,21,0.079605,0.370508
313,22,0.565182,0.000000
313,23,0.000000,0.085424
313,24,0.000000,0.035852
313,25,0.030650,0.000000
313,26,0.000000,0.051842
313,28,0.000000,0.085100
313,30,0.000000,0.062536
313,31,0.038100,0.018887
313,32,0.000000,0.075420
313,33,0.000000,0.083070
313,35,0.000000,0.098052
313,37,0.000000,0.227759
315,2,0.294526,0.000000
315,3,0.059870,0.058932
315,4,0.083899,0.000000
315,6,0.000000,0.101399
315,7,0.105891,0.000000
315,10,0.338390,0.000000
315,11,0.520118,0.015649
315,12,0.104891,0.000000
315,13,0.095139,0.000000
315,16,0.000000,0.377874
315,19,0.052410,0.000000
315,20,0.378978,0.000000
315,22,0.232142,0.424821
315,23,0.067234,0.000000
315,24,0.073611,0.015151
315,25,0.098553,0.000000
315,26,0.195892,0.000000
315,28,0.363093,0.429128
315,30,0.925379,0.012902
315,31,0.105696,0.236456
315,32,0.854261,0.288374
315,33,0.217185,0.023818
315,35,0.826503,0.000000
315,37,0.415092,0.000000
318,35,0.000000,0.025507
318,38,0.247548,0.000000
320,1,0.225293,0.019203
320,3,0.011927,0.000000
320,9,0.045579,0.000000
320,15,0.032962,0.000000
320,17,0.090651,0.000000
320,19,0.080646,0.032308
320,22,0.067221,0.000000
321,1,0.188123,0.131771
321,2,0.058869,0.007080
321,3,0.040101,0.010612
321,4,0.000000,0.259566
321,5,0.108217,0.000000
321,10,0.100538,0.040214
321,12,0.014902,0.027238
321,14,0.115660,0.078378
321,19,0.000000,0.066062
321,20,0.110882,0.094219
321,21,0.158347,0.018119
321,22,0.132752,0.013592
321,23,0.130397,0.000000
321,24,0.044337,0.018633
321,25,0.066900,0.000000
321,26,0.092664,0.316695
321,27,0.046719,0.008418
321,28,0.042889,0.145806
321,29,0.000000,0.012349
321,30,0.052481,0.351770
321,31,0.000000,0.102055
321,33,0.000000,0.220837
321,34,0.014609,0.000000
321,35,0.030786,0.109544
321,36,0.055712,0.047394
321,37,0.615630,0.065686
321,38,0.031953,0.000000
322,3,0.033636,0.035677
322,10,0.038171,0.198920
322,12,0.000000,0.125522
322,14,0.027507,0.119673
322,16,0.000000,0.283098
322,17,0.000000,0.062669
322,26,0.021579,0.000000
322,30,0.042621,0.026544
322,32,0.000000,0.055844
322,33,0.027986,0.027253
322,34,0.000000,0.074217
322,35,0.071513,0.297304
322,36,0.000000,0.034895
322,37,0.040257,0.401819
322,38,0.000000,0.293744
323,3,0.000000,0.028108
323,7,0.000000,0.012266
323,17,0.000000,0.046251
323,18,0.000000,0.303552
323,31,0.000000,0.050133
323,32,0.010723,0.000000
323,34,0.018443,0.000000
323,35,0.123126,0.008787
323,37,0.025795,0.015619
324,12,0.000000,0.042137
324,13,0.027439,0.000000
324,15,0.040697,0.000000
324,16,0.246519,0.000000
324,17,0.070439,0.000000
324,22,0.129986,0.075884
324,26,0.049710,0.000000
324,27,0.043588,0.000000
328,2,0.007958,0.000000
328,7,0.064936,0.000000
328,8,0.039489,0.000000
328,19,0.054873,0.000000
328,20,0.105901,0.016769
328,24,0.058683,0.037899
328,26,0.104455,0.000000
328,27,0.009462,0.000000
328,28,0.187565,0.000000
328,30,0.069824,0.000000
329,12,0.201119,0.013258
329,19,0.094762,0.000000
329,20,0.052289,0.000000
329,24,0.062752,0.000000
329,27,0.000000,0.049876
329,28,0.196620,0.015871
329,30,1.139588,0.062080
329,31,0.614362,0.000000
329,33,0.000000,0.055719
329,38,0.330165,0.028428
331,28,0.000000,0.121548
331,29,0.000000,0.006889
331,35,0.334166,0.000000
331,37,0.073830,0.000000
331,38,0.000000,0.058860
332,1,0.000000,0.032193
332,4,0.021279,0.000000
332,9,0.000000,0.035164
332,10,0.000000,0.057808
332,19,0.000000,0.029066
332,22,0.000000,0.089099
333,4,0.000000,0.027626
333,5,0.000000,0.041392
333,25,0.000000,0.031090
333,26,0.007563,0.000000
333,27,0.023145,0.000000
333,28,0.028765,0.000000
333,30,0.025904,0.255054
333,36,0.053270,0.000000
334,5,0.021299,0.000000
334,18,0.015537,0.000000
334,20,0.082967,0.000000
334,21,0.020358,0.000000
334,22,0.445116,0.000000
334,23,0.057281,0.000000
334,38,0.699300,0.000000
335,14,0.000000,0.022298
335,15,0.013981,0.017559
335,16,0.077753,0.029156
336,2,0.009846,0.008321
336,4,0.020611,0.000000
336,5,0.000000,0.017711
336,9,0.000000,0.040551
336,12,0.047361,0.000000
336,13,0.024816,0.000000
336,14,0.030185,0.000000
336,15,0.000000,0.036207
336,16,0.012886,0.000000
336,18,0.152218,0.000000
336,20,0.000000,0.014662
336,21,0.091489,0.000000
336,24,0.014060,0.055830
336,26,0.112272,0.000000
336,27,0.035246,0.000000
336,28,0.000000,0.024928
336,29,0.013880,0.000000
338,1,0.021584,0.000000
338,4,0.075938,0.494795
338,5,0.019907,0.509988
338,6,0.014786,0.014049
338,7,0.514347,0.000000
338,9,0.127633,0.042947
338,20,0.020814,0.048299
338,22,0.083278,0.000000
338,23,0.000000,0.420484
338,24,0.046506,0.091131
338,25,0.106858,0.000000
338,26,0.074022,0.495432
338,30,0.000000,0.012080
338,31,0.134907,0.294683
338,32,0.603040,0.221452
338,33,0.000000,0.324211
338,34,0.076996,0.000000
338,35,0.570988,0.083600
338,36,0.000000,0.139223
338,37,0.014433,0.072889
338,38,0.090182,0.015127
339,1,0.124312,0.084639
339,2,0.000000,0.397116
339,3,0.031593,0.044078
339,6,0.093363,0.013155
339,7,0.000000,0.038027
339,9,0.023049,0.018342
339,12,0.484545,0.000000
339,14,0.042386,0.013872
339,15,0.000000,0.054578
339,17,0.013244,0.000000
339,19,0.055693,0.219434
339,20,0.446787,0.042684
339,21,0.085394,0.565392
339,22,0.180319,0.044015
339,23,0.128180,0.000000
339,24,0.042598,0.000000
339,25,0.010970,0.066237
339,26,0.354098,0.038172
339,29,0.000000,0.063272
339,30,0.575722,0.000000
339,31,0.299785,0.000000
339,32,0.089365,0.409174
339,35,0.053794,0.401030
339,36,0.000000,0.039135
339,37,0.047218,0.010877
339,38,0.041719,0.000000
340,1,0.028464,0.059995
340,4,0.031052,0.020797
340,5,0.000000,0.043698
340,8,0.028550,0.000000
340,9,0.067435,0.134061
340,10,0.522492,0.364239
340,12,0.070930,0.294554
340,13,0.043089,0.000000
340,14,0.113159,0.000000
340,15,0.014237,0.000000
340,16,0.083372,0.011465
340,17,0.051986,0.000000
340,25,0.094326,0.069280
340,26,0.445489,0.031638
340,27,0.203409,0.000000
340,28,0.207945,0.021308
340,30,0.796929,0.462739
340,31,0.107385,0.000000
340,32,0.958867,0.407530
340,33,0.056864,0.000000
340,34,0.000000,0.012998
340,36,0.861039,0.000000
340,37,0.386297,0.000000
343,1,0.579464,0.000000
343,3,0.049217,0.000000
343,5,0.699300,0.000000
343,18,0.699300,0.033476
343,19,0.015979,0.000000
343,20,0.116587,0.000000
343,21,0.000000,0.032985
343,22,0.503706,0.000000
343,23,0.077055,0.000000
343,24,0.000000,0.104093
343,25,0.000000,0.306202
344,1,0.024237,0.000000
344,3,0.034689,0.335364
344,4,0.106362,0.000000
344,5,0.015961,0.000000
344,6,0.040644,0.025088
344,8,0.519781,0.000000
344,9,0.046289,0.000000
344,12,0.000000,0.037207
344,13,0.687792,0.133777
344,14,0.064415,0.076865
344,15,0.740922,0.000000
344,16,0.264678,0.000000
344,17,0.045873,0.000000
344,18,0.175970,0.000000
344,19,0.571641,0.035736
344,20,0.040340,0.000000
344,22,0.061449,0.000000
344,23,0.025973,0.015146
344,24,0.747352,0.020819
344,26,0.658490,0.060775
344,27,0.300655,0.017646
344,30,0.034258,0.072596
344,31,0.134247,0.000000
344,32,0.125440,0.000000
344,33,0.516029,0.000000
344,34,0.016146,0.000000
344,35,0.041081,0.000000
344,36,0.169186,0.000000
344,37,0.573079,0.027594
344,38,0.204570,0.054082
345,3,0.000000,0.044730
345,5,0.049316,0.289551
345,6,0.061827,0.000000
345,9,0.000000,0.087187
345,10,0.074279,0.054997
345,11,0.000000,0.070312
345,13,0.134958,0.000000
345,15,0.015556,0.000000
345,17,0.093682,0.084553
345,19,0.000000,0.076698
345,22,0.000000,0.082696
345,24,0.018638,0.000000
345,34,0.000000,0.063626
345,35,0.082026,0.000000
345,37,0.000000,0.017410
345,38,0.038926,0.000000
346,1,0.040234,0.071809
346,4,0.000000,0.007695
346,9,0.021976,0.014334
346,10,0.036253,0.030458
346,11,0.000000,0.063541
346,12,0.000000,0.064111
346,13,0.081914,0.092557
346,17,0.017528,0.006855
346,18,0.050202,0.081029
346,19,0.018125,0.451041
346,20,0.000000,0.232239
346,21,0.037075,0.018512
346,22,0.046022,0.148332
346,23,0.016941,0.000000
346,26,0.028890,0.039286
346,27,0.013979,0.315248
346,30,0.000000,0.066300
346,31,0.000000,0.010589
346,32,0.012516,0.027474
346,33,0.000000,0.034669
346,34,0.028412,0.000000
346,36,0.012194,0.017541
346,37,0.000000,0.161294
347,1,0.061532,0.000000
347,3,0.017491,0.000000
347,4,0.007219,0.000000
347,5,0.058356,0.000000
347,6,0.043605,0.064864
347,12,0.000000,0.077781
347,14,0.401164,0.000000
347,15,0.029894,0.077316
347,16,0.000000,0.173082
347,19,0.086208,0.031221
347,24,0.000000,0.022476
347,25,0.344168,0.000000
347,26,0.022068,0.073574
347,27,0.079538,0.062762
347,28,0.000000,0.076406
347,31,0.000000,0.095333
347,32,0.106833,0.000000
347,34,0.071515,0.105462
347,35,0.000000,0.020831
347,36,0.000000,0.116839
347,37,0.000000,0.301417
347,38,0.000000,0.016397
349,1,0.000000,0.011859
349,5,0.000000,0.034384
349,8,0.000000,0.018756
349,10,0.000000,0.040525
349,15,0.000000,0.172066
349,16,0.000000,0.014127
349,19,0.018825,0.084249
349,21,0.020807,0.045938
349,22,0.145739,0.000000
349,23,0.000000,0.015072
349,24,0.000000,0.016582
349,26,0.040482,0.310317
349,30,0.016574,0.022400
349,31,0.000000,0.024940
349,32,0.000000,0.056065
349,34,0.079707,0.000000
349,35,0.036583,0.059587
349,36,0.000000,0.026161
349,37,0.036383,0.025014
349,38,0.000000,0.056993
351,1,0.030209,0.515543
351,3,0.117813,0.000000
351,4,0.000000,0.038536
351,5,0.000000,0.282185
351,6,0.038734,0.063895
351,8,0.101678,0.060242
351,9,0.061168,0.106190
351,10,0.763029,0.402809
351,13,0.000000,0.029703
351,16,0.015627,0.015141
351,20,0.000000,0.035890
351,26,0.046248,0.333679
351,33,0.000000,0.142808
351,34,0.034833,0.014674
351,35,0.000000,0.044334
351,38,0.013853,0.066182
352,3,0.503648,0.000000
352,15,0.042917,0.000000
352,36,0.000000,0.548667
352,37,0.069948,0.000000
352,38,0.023280,0.000000
353,1,0.035851,0.000000
353,6,0.013938,0.000000
353,9,0.000000,0.054421
353,12,0.072060,0.000000
353,13,0.033386,0.000000
353,15,0.076135,0.000000
353,16,0.017018,0.000000
353,22,0.000000,0.400560
353,31,0.067855,0.000000
353,35,0.049308,0.000000
353,36,0.049120,0.000000
353,37,0.014340,0.050651
353,38,0.022309,0.000000
355,1,0.000000,0.057359
355,2,0.699300,0.039103
355,3,0.471179,0.108395
355,4,0.010979,0.006423
355,5,0.019755,0.051919
355,6,0.000000,0.012400
355,7,0.061519,0.324503
355,8,0.020419,0.000000
355,9,0.065440,0.000000
355,10,0.065871,0.000000
355,11,0.000000,0.095249
355,14,0.015096,0.000000
355,18,0.140608,0.090455
355,19,0.011577,0.000000
355,20,0.000000,0.295490
355,22,0.083989,0.058874
355,23,0.017024,0.000000
355,24,0.025262,0.000000
355,27,0.015289,0.053118
356,3,0.101750,0.481745
356,4,0.000000,0.014998
356,6,0.071817,0.000000
356,8,0.000000,0.045667
356,14,0.000000,0.343204
356,15,0.000000,0.051059
356,18,0.000000,0.080121
356,24,0.023400,0.494364
356,30,0.570694,0.000000
356,31,0.000000,0.080778
356,32,0.014008,0.000000
356,33,0.000000,0.052055
356,34,0.183797,0.000000
356,35,0.000000,0.293695
356,36,0.014463,0.123745
356,38,0.022142,0.000000
357,1,0.101951,0.054744
357,2,0.000000,0.021821
357,4,0.008649,0.000000
357,5,0.666831,0.014200
357,6,0.098622,0.096834
357,9,0.444078,0.058221
357,10,1.011721,0.148672
357,11,0.257509,0.000000
357,15,0.173190,0.000000
357,22,0.122465,0.059428
357,23,0.000000,0.386246
357,24,0.036681,0.000000
357,26,0.228346,0.021562
357,27,0.032563,0.000000
357,30,0.081597,0.000000
358,2,0.017103,0.125140
358,3,0.147876,0.000000
358,7,0.136937,0.000000
358,8,0.093018,0.105821
358,9,0.024760,0.000000
358,10,0.035749,0.000000
358,12,0.000000,0.069388
358,15,0.000000,0.039337
358,16,0.041848,0.000000
358,17,0.000000,0.034876
358,19,0.542312,0.000000
358,20,0.081355,0.000000
358,22,0.498262,0.000000
358,30,0.448837,0.110739
358,31,0.336821,0.322663
358,33,0.025259,0.000000
358,35,0.362410,0.000000
358,38,0.150165,0.050249
359,10,0.634846,0.309075
359,13,0.063792,0.000000
359,16,0.000000,0.048272
359,31,0.075504,0.000000
360,1,0.000000,0.038932
360,2,0.068478,0.000000
360,3,0.000000,0.085588
360,5,0.018892,0.021537
360,6,0.775757,0.051713
360,7,0.044898,0.197532
360,8,0.047292,0.462443
360,9,0.000000,0.016786
360,10,0.032983,0.538678
360,11,0.000000,0.008543
360,12,0.129245,0.000000
360,34,0.000000,0.030991
361,2,0.039843,0.000000
361,15,0.019161,0.000000
362,1,0.000000,0.055444
362,3,0.000000,0.151319
362,4,0.059557,0.010666
362,6,0.000000,0.141290
362,7,0.000000,0.055831
362,10,0.022571,0.000000
362,13,0.014395,0.000000
362,16,0.020508,0.000000
362,19,0.044861,0.000000
362,21,0.107605,0.000000
362,23,0.074950,0.054420
362,27,0.000000,0.426917
362,28,0.000000,0.062601
362,30,0.000000,0.021122
362,31,0.000000,0.160870
364,2,0.000000,0.014843
364,4,0.086681,0.022219
364,5,0.017811,0.000000
364,6,0.034199,0.038938
364,8,0.057969,0.116949
364,9,0.014524,0.042071
364,11,0.012492,0.036663
364,12,0.020326,0.258348
364,13,0.000000,0.374384
364,14,0.014042,0.054378
364,16,0.073048,0.239712
364,21,0.078498,0.000000
364,25,0.000000,0.057641
365,1,0.128162,0.000000
365,5,0.020782,0.000000
365,6,0.197584,0.085348
365,8,0.000000,0.032369
365,11,0.335039,0.000000
365,12,0.280618,0.000000
365,13,0.442801,0.000000
365,14,0.016541,0.000000
365,21,0.172730,0.072426
365,22,0.000000,0.272436
365,23,0.048149,0.094922
365,24,0.170514,0.233356
365,25,0.035832,0.281296
365,26,0.046901,0.000000
365,27,0.143770,0.062781
365,30,0.436755,0.741865
365,31,0.088397,0.062091
365,34,0.019447,0.000000
365,35,0.243215,0.449124
365,36,0.559334,0.053838
365,37,0.098222,0.000000
365,38,0.037380,0.298871
366,1,0.406795,0.055086
366,2,0.751482,0.000000
366,3,0.386497,0.000000
366,4,0.039506,0.091342
366,5,0.526935,0.000000
366,6,0.041121,0.135922
366,7,0.129386,0.034672
366,11,0.720648,0.298081
366,12,0.914798,0.076168
366,13,0.026799,0.000000
366,14,0.117303,0.000000
366,17,0.085221,0.122596
366,20,0.159493,0.053957
366,21,0.046287,0.655151
366,23,0.813139,0.024752
366,24,0.331901,0.151705
366,25,0.082700,0.011988
366,26,0.064798,0.000000
366,30,0.981578,0.109399
366,31,0.180816,0.000000
366,32,0.065383,0.017553
366,35,0.433457,0.000000
366,36,0.070073,0.050771
366,37,0.101551,0.000000
366,38,0.126181,0.000000
367,1,0.082194,0.000000
367,8,0.000000,0.131143
367,15,0.048714,0.000000
367,16,0.000000,0.014524
367,17,0.000000,0.185463
367,21,0.479025,0.000000
367,27,0.062662,0.000000
367,35,0.036991,0.000000
367,37,0.112026,0.041312
368,2,0.034043,0.072621
368,3,0.061674,0.000000
368,4,0.073132,0.112704
368,6,0.125558,0.111223
368,7,0.094482,0.036245
368,8,0.121490,0.021601
368,9,0.098415,0.055611
368,10,0.014595,0.000000
368,11,0.000000,0.051334
368,12,0.105763,0.000000
368,13,0.022905,0.043643
368,17,0.016501,0.020172
368,19,0.046265,0.102796
368,20,0.087045,0.071990
368,21,0.488385,0.077995
368,24,0.045816,0.270242
368,25,0.071077,0.047705
368,26,0.019780,0.053119
368,27,0.137860,0.216465
368,28,0.099506,0.000000
