sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2022-23,2021-22,11,28,5,false,1713,1426,28,4,61.17857142857143,50.92857142857143,,,,,,,1338,47.785714285714285,1252,44.714285714285715,0,0,0,0,1443.7016879385956,51.560774569235555,1666.819092369766,59.52925329892021,,55,0a0d56817383,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2023-24,2022-23,11,28,5,false,1637,1314,27,1,58.464285714285715,46.92857142857143,,,,,,,1298,46.357142857142854,1140,40.714285714285715,0,0,0,0,1337.1898152485724,47.75677911602044,1676.9565974173474,59.89130705061955,,55,97225f9b122b,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2024-25,2023-24,11,28,5,false,1842,1704,25,1,65.78571428571429,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,1656.4013083792022,59.157189584971505,1768.6999428940546,63.167855103359095,,55,d7639030dcde,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2025-26,2024-25,11,28,5,false,1563,1326,26,1,55.82142857142857,47.357142857142854,,,,,,,1291,46.107142857142854,1141,40.75,0,0,0,0,1351.5317664038764,48.2689916572813,1547.981605832817,55.285057351172036,,55,32bdb5b427f7,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2020-21,2019-20,16,23,5,false,1342,1174,21,2,58.34782608695652,51.04347826086956,,,,,,,1140,49.56521739130435,1027,44.65217391304348,0,0,0,0,1211.7005592143094,52.6826330093178,1352.7845457596436,58.81671938085407,,55,960996e735f0,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2021-22,2020-21,16,23,5,false,1275,1307,23,4,55.43478260869565,56.82608695652174,,,,,,,1309,56.91304347826087,1184,51.47826086956522,0,0,0,0,1337.656831178423,58.158992659931435,1373.1252121677608,59.70109618120699,,55,e86845689084,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2022-23,2021-22,16,23,5,false,1401,1165,19,1,60.91304347826087,50.65217391304348,,,,,,,1114,48.43478260869565,1007,43.78260869565217,0,0,0,0,1143.6975079428164,49.72597860620941,1420.4480265850086,61.75860985152212,,55,27c63d5b28a9,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2023-24,2022-23,16,23,5,false,1439,1051,22,1,62.56521739130435,45.69565217391305,,,,,,,1059,46.04347826086956,908,39.47826086956522,0,0,0,0,1097.9004614438927,47.734802671473595,1435.282659648485,62.40359389776022,,55,09e4bffbdc78,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2024-25,2023-24,16,23,5,false,1419,1336,22,2,61.69565217391305,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,1323.1527470536441,57.52838030668018,1413.4387416190727,61.45385833126403,,55,3a3624bdee98,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2025-26,2024-25,16,23,5,false,1305,1320,24,3,56.73913043478261,57.391304347826086,,,,,,,1321,57.43478260869565,1159,50.391304347826086,0,0,0,0,1227.9283223415275,53.3881879278925,1260.6691461670487,54.81170200726299,,55,a70e295ffc3c,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2020-21,2019-20,21,18,5,false,1063,935,18,2,59.05555555555556,51.94444444444444,,,,,,,924,51.333333333333336,802,44.55555555555556,0,0,0,0,933.1612900758715,51.84229389310397,1080.8835488205657,60.04908604558698,,55,41ec17d02437,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2021-22,2020-21,21,18,5,false,1170,911,19,3,65,50.611111111111114,,,,,,,926,51.44444444444444,819,45.5,0,0,0,0,972.5487666419498,54.030487035663874,1172.8253613481006,65.15696451933893,,55,db7599bc3b47,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2022-23,2021-22,21,18,5,false,1167,1143,18,2,64.83333333333333,63.5,,,,,,,1143,63.5,1004,55.77777777777778,0,0,0,0,1116.315701918983,62.01753899549905,1151.666399781417,63.981466654523174,,55,50153efbdceb,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2023-24,2022-23,21,18,5,false,1157,949,17,1,64.27777777777777,52.72222222222222,,,,,,,945,52.5,836,46.44444444444444,0,0,0,0,1001.4501303822659,55.63611835457033,1144.3188428479914,63.573269047110635,,55,49f66e97ed34,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2024-25,2023-24,21,18,5,false,1064,1061,14,0,59.111111111111114,58.94444444444444,,,,,,,1061,58.94444444444444,926,51.44444444444444,0,0,0,0,1085.8122898251054,60.32290499028363,1089.9584076613044,60.55324487007246,,55,830624f9c11e,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2025-26,2024-25,21,18,5,false,1023,894,15,1,56.833333333333336,49.666666666666664,,,,,,,871,48.388888888888886,785,43.611111111111114,0,0,0,0,872.5015544547656,48.47230858082031,1024.9412379692335,56.941179887179636,,55,1d670ad36181,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2020-21,2019-20,26,13,5,false,692,637,10,0,53.23076923076923,49,,,,,,,640,49.23076923076923,573,44.07692307692308,0,0,0,0,675.4894934031662,51.96073026178202,760.1528384882117,58.47329526832398,,55,79b002c91f7d,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2021-22,2020-21,26,13,5,false,717,636,14,3,55.15384615384615,48.92307692307692,,,,,,,631,48.53846153846154,575,44.23076923076923,0,0,0,0,660.8219088380721,50.83245452600555,781.6923806966704,60.13018313051311,,55,79da868db464,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2022-23,2021-22,26,13,5,false,854,767,10,0,65.6923076923077,59,,,,,,,773,59.46153846153846,661,50.84615384615385,0,0,0,0,769.59771225473,59.199824019594615,860.776956157355,66.21361201210424,,55,87969e6be99a,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2023-24,2022-23,26,13,5,false,843,701,11,0,64.84615384615384,53.92307692307692,,,,,,,703,54.07692307692308,632,48.61538461538461,0,0,0,0,693.9737379764649,53.38259522895884,828.6927860268231,63.74559892514024,,55,88c41e1229c7,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2024-25,2023-24,26,13,5,false,745,742,9,0,57.30769230769231,57.07692307692308,,,,,,,742,57.07692307692308,669,51.46153846153846,0,0,0,0,785.2527512853194,60.40405779117842,784.780549903749,60.367734607980694,,55,1dcc6a84bc62,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2025-26,2024-25,26,13,5,false,777,766,9,0,59.76923076923077,58.92307692307692,,,,,,,767,59,665,51.15384615384615,0,0,0,0,722.1695635386548,55.55150488758883,759.1007172627723,58.392362866367094,,55,6d919324cc44,-,none
