sweep,arm,season,start_gw,gw,n_moves,hit_net,out_played,wildcard_after,in_ids,hit,hold_net,hold_out_played,hold_weeks,out_was_captain
HITTUNE,"mgh4, flat",2022-23,11,28,1,15,false,false,394,false,4,true,8,false
HITTUNE,"mgh4, flat",2022-23,11,30,2,26,false,false,335|295,false,11,false,9,false
HITTUNE,"mgh4, flat",2022-23,11,32,2,24,true,false,285|124,false,21,true,7,false
HITTUNE,"mgh4, flat",2022-23,11,36,2,-16,true,false,318|66,false,-16,true,3,false
HITTUNE,"mgh4, flat",2022-23,11,15,2,-3,true,false,465|210,false,-4,false,1,false
HITTUNE,"mgh4, flat",2022-23,11,17,2,10,true,false,307|346,false,-15,true,22,false
HITTUNE,"mgh4, flat",2022-23,11,17,1,10,true,false,160,false,9,true,6,false
HITTUNE,"mgh4, flat",2022-23,11,26,2,4,true,false,357|465,true,3,true,13,false
HITTUNE,"mgh4, flat",2022-23,11,35,1,-7,true,false,335,false,-2,true,2,false
HITTUNE,"mgh4, flat",2022-23,11,16,2,-15,true,false,301|237,false,-30,true,12,false
HITTUNE,"mgh4, flat",2022-23,11,18,1,13,true,false,593,false,14,true,4,false
HITTUNE,"mgh4, flat",2023-24,11,30,1,10,true,false,303,false,10,true,5,false
HITTUNE,"mgh4, flat",2023-24,11,30,1,-3,true,false,263,false,5,true,9,false
HITTUNE,"mgh4, flat",2023-24,11,30,1,30,false,false,5,false,43,true,9,false
HITTUNE,"mgh4, flat",2023-24,11,31,1,-25,true,false,313,false,-29,true,8,false
HITTUNE,"mgh4, flat",2023-24,11,36,1,16,true,false,415,false,16,true,3,false
HITTUNE,"mgh4, flat",2023-24,11,17,2,35,false,false,19|343,false,124,true,22,false
HITTUNE,"mgh4, flat",2023-24,11,17,1,21,true,false,290,false,27,true,9,false
HITTUNE,"mgh4, flat",2023-24,11,32,1,-12,true,false,14,false,43,true,7,true
HITTUNE,"mgh4, flat",2023-24,11,18,1,-7,true,false,134,false,9,true,21,false
HITTUNE,"mgh4, flat",2023-24,11,22,2,54,false,false,49|353,false,43,true,17,false
HITTUNE,"mgh4, flat",2023-24,11,27,1,14,false,false,321,false,-16,true,12,false
HITTUNE,"mgh4, flat",2023-24,11,37,1,2,true,false,211,false,2,true,2,false
HITTUNE,"mgh4, flat",2023-24,11,13,2,3,true,false,664|602,false,53,true,17,false
HITTUNE,"mgh4, flat",2023-24,11,24,1,19,true,false,526,false,19,true,10,false
HITTUNE,"mgh4, flat",2023-24,11,24,1,1,true,false,85,false,-12,true,13,false
HITTUNE,"mgh4, flat",2023-24,11,33,1,24,true,false,362,false,7,true,6,false
HITTUNE,"mgh4, flat",2023-24,11,34,1,10,true,false,373,false,5,true,5,false
HITTUNE,"mgh4, flat",2023-24,11,35,1,15,true,false,516,false,15,true,4,false
HITTUNE,"mgh4, flat",2023-24,11,14,2,-18,true,false,373|43,false,-30,true,7,false
HITTUNE,"mgh4, flat",2023-24,11,21,2,-15,true,false,516|342,false,1,false,18,false
HITTUNE,"mgh4, flat",2023-24,11,25,1,-4,true,false,112,false,-1,true,2,false
HITTUNE,"mgh4, flat",2023-24,11,26,1,1,false,false,430,false,1,false,4,false
HITTUNE,"mgh4, flat",2024-25,11,12,2,-2,true,false,82|236,false,-10,true,4,false
HITTUNE,"mgh4, flat",2024-25,11,15,1,16,true,false,541,false,14,true,6,false
HITTUNE,"mgh4, flat",2024-25,11,25,1,10,true,false,18,false,-9,true,14,false
HITTUNE,"mgh4, flat",2024-25,11,26,2,-4,true,false,110|74,false,-3,true,13,false
HITTUNE,"mgh4, flat",2024-25,11,29,2,14,true,false,58|350,true,34,true,10,false
HITTUNE,"mgh4, flat",2024-25,11,32,1,14,false,false,650,false,5,false,7,false
HITTUNE,"mgh4, flat",2024-25,11,19,2,54,false,false,401|247,false,73,false,9,false
HITTUNE,"mgh4, flat",2024-25,11,19,1,-3,true,false,235,false,-7,true,9,false
HITTUNE,"mgh4, flat",2024-25,11,21,2,3,true,false,311|129,false,13,true,8,false
HITTUNE,"mgh4, flat",2024-25,11,31,2,6,true,false,401|129,false,-2,true,8,false
HITTUNE,"mgh4, flat",2024-25,11,34,2,6,true,false,366|235,false,16,true,5,false
HITTUNE,"mgh4, flat",2024-25,11,14,2,-15,true,false,180|495,false,-11,false,7,false
HITTUNE,"mgh4, flat",2024-25,11,16,1,3,true,false,18,false,2,true,7,false
HITTUNE,"mgh4, flat",2024-25,11,23,1,-4,true,false,339,false,-3,true,2,false
HITTUNE,"mgh4, flat",2024-25,11,28,2,8,true,false,585|207,false,21,false,6,false
HITTUNE,"mgh4, flat",2024-25,11,28,1,-5,true,false,15,false,1,true,6,false
HITTUNE,"mgh4, flat",2024-25,11,36,2,21,false,false,755|585,false,21,false,3,false
HITTUNE,"mgh4, flat",2025-26,11,35,1,-18,true,false,411,false,-21,true,4,false
HITTUNE,"mgh4, flat",2025-26,11,13,2,21,false,false,16|74,false,-45,true,22,false
HITTUNE,"mgh4, flat",2025-26,11,15,1,13,true,false,387,false,10,true,4,false
HITTUNE,"mgh4, flat",2025-26,11,19,2,7,true,false,82|684,false,19,true,20,false
HITTUNE,"mgh4, flat",2025-26,11,19,1,5,true,false,21,false,0,false,1,false
HITTUNE,"mgh4, flat",2025-26,11,19,1,-13,true,false,414,false,-13,true,5,false
HITTUNE,"mgh4, flat",2025-26,11,24,1,30,true,false,449,false,175,true,15,false
HITTUNE,"mgh4, flat",2025-26,11,27,1,-16,true,false,382,false,-4,false,1,false
HITTUNE,"mgh4, flat",2025-26,11,29,2,38,true,false,249|783,false,35,true,10,false
HITTUNE,"mgh4, flat",2025-26,11,29,1,14,true,false,343,false,-17,true,10,false
HITTUNE,"mgh4, flat",2025-26,11,31,2,-5,false,false,235|531,false,2,false,3,false
HITTUNE,"mgh4, flat",2025-26,11,34,2,31,false,false,5|21,true,35,false,5,false
HITTUNE,"mgh4, flat",2025-26,11,20,2,-1,true,false,8|547,false,-2,true,19,false
HITTUNE,"mgh4, flat",2025-26,11,25,2,13,false,false,808|21,false,9,false,4,false
HITTUNE,"mgh4, flat",2025-26,11,25,1,22,false,false,624,false,44,true,14,false
HITTUNE,"mgh4, flat",2025-26,11,28,1,-3,true,false,119,false,2,true,3,false
HITTUNE,"mgh4, flat",2025-26,11,33,2,40,true,false,260|517,false,29,true,6,false
HITTUNE,"mgh4, flat",2020-21,16,22,2,10,true,false,254|390,false,21,true,9,false
HITTUNE,"mgh4, flat",2020-21,16,22,1,-20,true,false,162,false,-8,true,2,false
HITTUNE,"mgh4, flat",2020-21,16,23,1,-8,true,false,277,false,-4,true,7,false
HITTUNE,"mgh4, flat",2020-21,16,28,2,34,true,false,388|570,false,42,true,11,true
HITTUNE,"mgh4, flat",2020-21,16,28,1,14,true,false,383,false,5,true,11,false
HITTUNE,"mgh4, flat",2020-21,16,28,1,-11,true,false,435,false,-11,true,5,false
HITTUNE,"mgh4, flat",2020-21,16,29,1,20,true,false,69,false,24,true,10,false
HITTUNE,"mgh4, flat",2020-21,16,30,1,1,true,false,102,false,1,true,5,false
HITTUNE,"mgh4, flat",2020-21,16,31,1,-13,true,false,306,false,-22,true,8,false
HITTUNE,"mgh4, flat",2020-21,16,17,2,37,true,false,298|556,false,57,true,11,false
HITTUNE,"mgh4, flat",2020-21,16,24,2,35,true,false,271|74,true,25,true,15,false
HITTUNE,"mgh4, flat",2020-21,16,32,1,5,true,false,12,false,11,true,7,false
HITTUNE,"mgh4, flat",2020-21,16,33,1,26,true,false,155,false,20,true,6,false
HITTUNE,"mgh4, flat",2020-21,16,34,1,6,true,false,370,false,6,true,5,false
HITTUNE,"mgh4, flat",2020-21,16,35,1,-5,true,false,300,false,-7,false,1,false
HITTUNE,"mgh4, flat",2020-21,16,36,2,24,true,false,254|558,true,47,true,3,true
HITTUNE,"mgh4, flat",2020-21,16,21,1,27,true,false,276,false,0,false,1,true
HITTUNE,"mgh4, flat",2020-21,16,21,1,7,true,false,506,false,1,true,7,false
HITTUNE,"mgh4, flat",2021-22,16,17,2,8,false,false,559|422,false,44,false,22,false
HITTUNE,"mgh4, flat",2021-22,16,19,1,2,true,false,138,false,1,true,2,false
HITTUNE,"mgh4, flat",2021-22,16,25,1,-7,true,false,584,false,2,true,14,false
HITTUNE,"mgh4, flat",2021-22,16,27,1,11,true,false,681,false,21,true,3,false
HITTUNE,"mgh4, flat",2021-22,16,37,1,4,true,false,154,false,4,true,2,false
HITTUNE,"mgh4, flat",2021-22,16,38,1,6,true,false,359,false,18,false,1,true
HITTUNE,"mgh4, flat",2021-22,16,18,1,-2,true,false,76,false,-8,true,10,false
HITTUNE,"mgh4, flat",2021-22,16,21,1,19,true,false,240,false,19,true,6,false
HITTUNE,"mgh4, flat",2021-22,16,29,1,13,true,false,411,false,-3,true,10,false
HITTUNE,"mgh4, flat",2021-22,16,31,1,17,true,false,341,false,2,true,3,false
HITTUNE,"mgh4, flat",2021-22,16,35,1,-2,true,false,681,false,-11,true,2,false
HITTUNE,"mgh4, flat",2021-22,16,23,2,-6,true,false,196|679,true,-21,true,10,false
HITTUNE,"mgh4, flat",2021-22,16,24,1,-4,true,false,277,false,10,true,2,false
HITTUNE,"mgh4, flat",2021-22,16,28,1,4,true,false,23,false,-2,true,11,false
HITTUNE,"mgh4, flat",2021-22,16,30,1,6,true,false,265,false,6,true,5,false
HITTUNE,"mgh4, flat",2021-22,16,20,1,1,true,false,353,false,-24,true,19,false
HITTUNE,"mgh4, flat",2021-22,16,22,1,-7,true,false,468,false,-67,true,17,false
HITTUNE,"mgh4, flat",2021-22,16,26,2,76,true,false,357|22,true,167,true,13,false
HITTUNE,"mgh4, flat",2021-22,16,32,2,24,true,false,138|234,true,12,true,7,false
HITTUNE,"mgh4, flat",2021-22,16,33,1,7,true,false,505,false,-4,true,6,false
HITTUNE,"mgh4, flat",2021-22,16,34,2,-41,true,false,233|315,true,-26,true,5,true
HITTUNE,"mgh4, flat",2021-22,16,36,1,5,true,false,40,false,5,true,3,false
HITTUNE,"mgh4, flat",2022-23,16,19,2,25,true,false,26|301,false,32,true,8,true
HITTUNE,"mgh4, flat",2022-23,16,19,1,13,true,false,7,false,25,true,14,false
HITTUNE,"mgh4, flat",2022-23,16,28,1,21,true,false,19,false,14,true,4,false
HITTUNE,"mgh4, flat",2022-23,16,33,2,-9,true,false,333|107,false,2,true,6,false
HITTUNE,"mgh4, flat",2022-23,16,35,2,-5,true,false,318|703,false,-18,true,4,true
HITTUNE,"mgh4, flat",2022-23,16,18,1,23,false,false,80,false,51,true,19,false
HITTUNE,"mgh4, flat",2022-23,16,22,1,5,true,false,318,false,3,true,4,false
HITTUNE,"mgh4, flat",2022-23,16,25,1,4,true,false,81,false,21,true,14,false
HITTUNE,"mgh4, flat",2022-23,16,26,1,15,true,false,427,false,76,true,13,false
HITTUNE,"mgh4, flat",2022-23,16,27,1,17,true,false,357,false,44,false,12,false
HITTUNE,"mgh4, flat",2022-23,16,20,1,20,true,false,332,false,-18,true,14,false
HITTUNE,"mgh4, flat",2022-23,16,32,2,5,false,false,133|124,false,6,false,7,false
HITTUNE,"mgh4, flat",2022-23,16,34,1,-16,true,false,610,false,-22,true,5,false
HITTUNE,"mgh4, flat",2022-23,16,37,2,11,false,false,116|66,false,11,false,2,false
HITTUNE,"mgh4, flat",2022-23,16,21,2,4,true,false,283|225,true,131,false,14,false
HITTUNE,"mgh4, flat",2022-23,16,23,1,17,true,false,407,false,17,true,5,false
HITTUNE,"mgh4, flat",2022-23,16,24,1,33,false,false,285,false,79,false,15,false
HITTUNE,"mgh4, flat",2023-24,16,30,1,15,true,false,263,false,25,true,9,false
HITTUNE,"mgh4, flat",2023-24,16,31,1,42,true,false,362,false,59,true,8,false
HITTUNE,"mgh4, flat",2023-24,16,33,1,26,true,false,355,false,38,true,6,false
HITTUNE,"mgh4, flat",2023-24,16,24,1,24,true,false,85,false,37,true,12,false
HITTUNE,"mgh4, flat",2023-24,16,26,1,-10,true,false,430,false,-9,true,3,false
HITTUNE,"mgh4, flat",2023-24,16,32,1,-12,true,false,14,false,30,true,7,false
HITTUNE,"mgh4, flat",2023-24,16,32,1,-33,true,false,293,false,-9,true,3,true
HITTUNE,"mgh4, flat",2023-24,16,34,1,10,true,false,373,false,5,true,5,false
HITTUNE,"mgh4, flat",2023-24,16,35,1,29,true,false,211,false,29,true,4,false
HITTUNE,"mgh4, flat",2023-24,16,21,2,14,true,false,290|353,false,56,false,18,false
HITTUNE,"mgh4, flat",2023-24,16,27,1,-13,true,false,134,false,-47,true,12,false
HITTUNE,"mgh4, flat",2023-24,16,29,2,15,false,false,355|265,false,24,false,8,false
HITTUNE,"mgh4, flat",2023-24,16,36,1,16,true,false,415,false,16,true,3,false
HITTUNE,"mgh4, flat",2023-24,16,37,1,5,true,false,341,false,5,true,2,false
HITTUNE,"mgh4, flat",2023-24,16,17,2,35,false,false,19|343,false,159,true,15,false
HITTUNE,"mgh4, flat",2023-24,16,18,1,-3,true,false,516,false,1,true,3,false
HITTUNE,"mgh4, flat",2023-24,16,19,1,6,true,false,20,false,62,true,20,false
HITTUNE,"mgh4, flat",2023-24,16,22,1,17,true,false,342,false,11,true,4,false
HITTUNE,"mgh4, flat",2023-24,16,25,1,19,true,false,526,false,17,true,9,false
HITTUNE,"mgh4, flat",2024-25,16,25,2,23,false,false,447|78,false,29,true,11,false
HITTUNE,"mgh4, flat",2024-25,16,26,1,-6,true,false,3,false,-6,true,5,false
HITTUNE,"mgh4, flat",2024-25,16,32,1,13,true,false,110,false,20,true,7,false
HITTUNE,"mgh4, flat",2024-25,16,33,1,1,true,false,755,false,1,true,6,false
HITTUNE,"mgh4, flat",2024-25,16,19,2,64,false,false,401|398,false,81,false,9,false
HITTUNE,"mgh4, flat",2024-25,16,28,2,-31,true,false,541|207,false,-22,true,5,false
HITTUNE,"mgh4, flat",2024-25,16,29,2,16,true,false,585|18,true,30,true,10,false
HITTUNE,"mgh4, flat",2024-25,16,30,2,-9,true,false,401|366,true,-7,true,9,false
HITTUNE,"mgh4, flat",2024-25,16,31,1,25,false,false,350,false,41,false,8,false
HITTUNE,"mgh4, flat",2024-25,16,36,2,-16,true,false,182|168,false,-20,true,3,false
HITTUNE,"mgh4, flat",2024-25,16,20,2,2,false,false,235|232,false,55,false,19,false
HITTUNE,"mgh4, flat",2024-25,16,21,2,2,true,false,311|129,false,15,true,8,false
HITTUNE,"mgh4, flat",2024-25,16,23,2,0,true,false,339|720,false,-36,true,16,false
HITTUNE,"mgh4, flat",2025-26,16,19,2,1,true,false,16|343,false,-6,false,6,false
HITTUNE,"mgh4, flat",2025-26,16,24,1,-5,true,false,382,false,0,true,4,false
HITTUNE,"mgh4, flat",2025-26,16,29,2,9,true,false,235|249,true,-11,true,10,true
HITTUNE,"mgh4, flat",2025-26,16,32,2,37,false,false,430|267,true,43,false,7,false
HITTUNE,"mgh4, flat",2025-26,16,35,1,-5,true,false,417,false,-5,true,4,false
HITTUNE,"mgh4, flat",2025-26,16,20,2,-10,true,false,8|547,false,4,true,19,false
HITTUNE,"mgh4, flat",2025-26,16,20,1,1,true,false,450,false,2,true,4,false
HITTUNE,"mgh4, flat",2025-26,16,25,2,24,false,false,624|21,false,81,true,14,false
HITTUNE,"mgh4, flat",2025-26,16,27,2,38,true,false,449|791,false,144,false,12,false
HITTUNE,"mgh4, flat",2025-26,16,28,2,33,true,false,373|329,false,51,true,11,false
HITTUNE,"mgh4, flat",2025-26,16,33,1,29,false,false,260,false,29,false,6,false
HITTUNE,"mgh4, flat",2025-26,16,36,1,-5,true,false,723,false,-12,true,3,false
HITTUNE,"mgh4, flat",2025-26,16,30,1,-15,true,false,661,false,-1,true,2,false
HITTUNE,"mgh4, flat",2025-26,16,34,1,-9,true,false,21,false,-9,true,5,false
HITTUNE,"mgh4, flat",2025-26,16,21,1,1,true,false,684,false,-32,true,18,false
HITTUNE,"mgh4, flat",2025-26,16,31,1,3,true,false,517,false,10,true,8,false
HITTUNE,"mgh4, flat",2020-21,21,26,1,15,false,false,557,false,18,false,8,false
HITTUNE,"mgh4, flat",2020-21,21,36,1,10,true,false,558,false,10,true,3,false
HITTUNE,"mgh4, flat",2020-21,21,30,1,1,true,false,102,false,1,true,5,false
HITTUNE,"mgh4, flat",2020-21,21,32,2,6,true,false,259|68,true,15,true,7,false
HITTUNE,"mgh4, flat",2020-21,21,37,1,8,false,false,233,false,8,false,2,false
HITTUNE,"mgh4, flat",2020-21,21,35,1,16,true,false,155,false,16,true,4,false
HITTUNE,"mgh4, flat",2020-21,21,22,1,-20,true,false,162,false,-6,true,2,false
HITTUNE,"mgh4, flat",2020-21,21,22,1,-8,true,false,81,false,-5,false,1,false
HITTUNE,"mgh4, flat",2020-21,21,23,1,2,true,false,273,false,3,true,4,false
HITTUNE,"mgh4, flat",2020-21,21,24,2,41,true,false,271|572,true,32,true,12,false
HITTUNE,"mgh4, flat",2020-21,21,28,1,17,false,false,383,false,14,false,11,false
HITTUNE,"mgh4, flat",2020-21,21,29,1,14,true,false,570,false,12,true,10,false
HITTUNE,"mgh4, flat",2020-21,21,33,1,7,true,false,12,false,10,true,6,false
HITTUNE,"mgh4, flat",2020-21,21,34,1,10,true,false,524,false,10,true,5,false
HITTUNE,"mgh4, flat",2020-21,21,25,1,-7,true,false,277,false,-7,true,5,false
HITTUNE,"mgh4, flat",2020-21,21,27,1,-2,true,false,556,false,-2,true,5,false
HITTUNE,"mgh4, flat",2020-21,21,31,1,3,true,false,164,false,-1,false,1,false
HITTUNE,"mgh4, flat",2021-22,21,25,1,15,true,false,233,false,-9,false,1,false
HITTUNE,"mgh4, flat",2021-22,21,32,2,37,true,false,359|67,true,1,false,7,false
HITTUNE,"mgh4, flat",2021-22,21,35,1,-2,true,false,681,false,-2,true,4,false
HITTUNE,"mgh4, flat",2021-22,21,36,1,-2,true,false,259,false,-2,true,3,false
HITTUNE,"mgh4, flat",2021-22,21,38,1,6,true,false,359,false,6,false,1,false
HITTUNE,"mgh4, flat",2021-22,21,22,2,39,false,false,475|584,false,53,false,17,false
HITTUNE,"mgh4, flat",2021-22,21,24,1,-4,true,false,277,false,1,false,1,false
HITTUNE,"mgh4, flat",2021-22,21,26,2,41,true,false,357|22,true,148,true,13,false
HITTUNE,"mgh4, flat",2021-22,21,28,1,4,true,false,23,false,-2,true,11,false
HITTUNE,"mgh4, flat",2021-22,21,30,1,14,true,false,341,false,0,true,4,false
HITTUNE,"mgh4, flat",2021-22,21,33,2,-17,true,false,233|505,true,-1,true,6,false
HITTUNE,"mgh4, flat",2021-22,21,34,2,-14,true,false,138|315,true,-10,true,5,false
HITTUNE,"mgh4, flat",2021-22,21,23,1,12,true,false,676,false,-10,true,16,false
HITTUNE,"mgh4, flat",2021-22,21,27,1,11,true,false,681,false,11,true,5,false
HITTUNE,"mgh4, flat",2021-22,21,31,1,7,true,false,270,false,-13,true,6,false
HITTUNE,"mgh4, flat",2021-22,21,37,1,4,true,false,200,false,4,true,2,false
HITTUNE,"mgh4, flat",2021-22,21,29,1,-10,true,false,265,false,-15,true,6,false
HITTUNE,"mgh4, flat",2022-23,21,24,2,-2,true,false,80|724,false,1,true,13,false
HITTUNE,"mgh4, flat",2022-23,21,26,2,-10,true,false,107|295,false,1,false,9,false
HITTUNE,"mgh4, flat",2022-23,21,28,1,6,true,false,705,false,-1,true,2,false
HITTUNE,"mgh4, flat",2022-23,21,30,2,-6,true,false,124|295,false,7,true,9,false
HITTUNE,"mgh4, flat",2022-23,21,35,1,18,true,false,116,false,18,false,4,false
HITTUNE,"mgh4, flat",2022-23,21,22,2,23,false,false,307|394,false,-9,true,17,false
HITTUNE,"mgh4, flat",2022-23,21,27,1,16,true,false,92,false,15,true,3,false
HITTUNE,"mgh4, flat",2022-23,21,32,2,13,false,false,285|40,false,36,false,7,false
HITTUNE,"mgh4, flat",2022-23,21,34,2,13,false,false,312|66,false,-9,false,5,false
HITTUNE,"mgh4, flat",2022-23,21,37,2,4,false,false,318|13,false,4,false,2,true
HITTUNE,"mgh4, flat",2023-24,21,35,1,10,true,false,516,false,10,true,4,false
HITTUNE,"mgh4, flat",2023-24,21,25,1,-2,true,false,664,false,-2,true,5,false
HITTUNE,"mgh4, flat",2023-24,21,25,1,24,false,false,85,false,28,true,12,false
HITTUNE,"mgh4, flat",2023-24,21,26,1,17,false,false,49,false,6,false,13,false
HITTUNE,"mgh4, flat",2023-24,21,30,1,8,false,false,313,false,14,true,9,false
HITTUNE,"mgh4, flat",2023-24,21,30,1,10,true,false,303,false,14,true,6,false
HITTUNE,"mgh4, flat",2023-24,21,30,1,-3,true,false,263,false,5,true,9,false
HITTUNE,"mgh4, flat",2023-24,21,30,1,25,true,false,14,true,92,true,9,false
HITTUNE,"mgh4, flat",2023-24,21,32,2,47,false,false,29|362,false,65,false,7,true
HITTUNE,"mgh4, flat",2023-24,21,33,1,10,true,false,373,false,-10,true,6,false
HITTUNE,"mgh4, flat",2023-24,21,36,1,1,true,false,134,false,1,true,3,false
HITTUNE,"mgh4, flat",2023-24,21,37,1,2,true,false,211,false,2,true,2,false
HITTUNE,"mgh4, flat",2023-24,21,22,1,39,true,false,353,false,36,true,11,false
HITTUNE,"mgh4, flat",2023-24,21,22,1,15,true,false,430,false,16,true,8,false
HITTUNE,"mgh4, flat",2023-24,21,24,1,19,true,false,526,false,16,true,11,false
HITTUNE,"mgh4, flat",2023-24,21,27,1,13,true,false,321,false,-1,true,12,false
HITTUNE,"mgh4, flat",2023-24,21,34,1,20,true,false,415,false,20,true,5,false
HITTUNE,"mgh4, flat",2024-25,21,28,1,-12,true,false,207,false,-2,false,2,false
HITTUNE,"mgh4, flat",2024-25,21,29,1,0,true,false,18,false,-11,true,10,false
HITTUNE,"mgh4, flat",2024-25,21,30,2,2,true,false,401|585,true,18,true,9,false
HITTUNE,"mgh4, flat",2024-25,21,32,1,14,false,false,650,false,-1,false,1,false
HITTUNE,"mgh4, flat",2024-25,21,26,2,3,true,false,110|3,false,38,true,13,false
HITTUNE,"mgh4, flat",2024-25,21,31,2,-17,true,false,182|129,true,-38,true,8,false
HITTUNE,"mgh4, flat",2024-25,21,33,1,-2,true,false,573,false,-2,true,6,false
HITTUNE,"mgh4, flat",2024-25,21,34,1,14,true,false,168,false,14,true,5,false
HITTUNE,"mgh4, flat",2024-25,21,23,2,32,false,false,310|236,false,20,false,4,false
HITTUNE,"mgh4, flat",2024-25,21,25,1,-22,true,false,78,false,-22,true,6,false
HITTUNE,"mgh4, flat",2024-25,21,27,2,13,true,false,350|152,false,10,true,12,false
HITTUNE,"mgh4, flat",2025-26,21,25,2,23,true,false,21|449,false,152,true,14,false
HITTUNE,"mgh4, flat",2025-26,21,27,2,3,true,false,382|136,false,4,false,3,false
HITTUNE,"mgh4, flat",2025-26,21,28,2,13,true,false,373|329,false,12,false,11,false
HITTUNE,"mgh4, flat",2025-26,21,30,1,-24,true,false,661,false,-8,true,2,false
HITTUNE,"mgh4, flat",2025-26,21,31,1,-26,true,false,531,false,-36,true,8,false
HITTUNE,"mgh4, flat",2025-26,21,32,2,47,false,false,430|354,true,56,false,7,false
HITTUNE,"mgh4, flat",2025-26,21,33,1,29,false,false,260,false,29,false,6,false
HITTUNE,"mgh4, flat",2025-26,21,35,1,-12,true,false,783,false,-12,true,4,false
HITTUNE,"mgh4, flat",2025-26,21,29,2,13,true,false,235|249,false,-13,true,10,true
HITTUNE,"mgh4, flat",2025-26,21,29,1,-1,true,false,82,false,9,true,10,false
HITTUNE,"mgh4, flat",2025-26,21,34,1,-9,true,false,21,false,-9,true,5,false
HITTUNE,"mgh4, flat",2020-21,26,35,1,-5,true,false,300,false,-5,true,4,false
HITTUNE,"mgh4, flat",2020-21,26,28,2,22,true,false,388|557,false,-6,true,11,true
HITTUNE,"mgh4, flat",2020-21,26,28,1,-10,true,false,435,false,-10,true,5,false
HITTUNE,"mgh4, flat",2020-21,26,29,1,12,true,false,62,false,13,true,10,false
HITTUNE,"mgh4, flat",2020-21,26,32,1,5,true,false,12,false,11,true,7,false
HITTUNE,"mgh4, flat",2020-21,26,33,2,14,true,false,259|224,true,27,true,6,false
HITTUNE,"mgh4, flat",2020-21,26,36,2,-1,true,false,254|68,true,37,false,3,false
HITTUNE,"mgh4, flat",2020-21,26,37,1,8,false,false,233,false,8,false,2,false
HITTUNE,"mgh4, flat",2020-21,26,30,1,0,true,false,102,false,0,true,5,false
HITTUNE,"mgh4, flat",2020-21,26,31,1,-13,true,false,306,false,-13,true,5,false
HITTUNE,"mgh4, flat",2020-21,26,34,1,11,true,false,370,false,11,true,5,false
HITTUNE,"mgh4, flat",2021-22,26,27,2,32,true,false,359|341,false,99,true,12,false
HITTUNE,"mgh4, flat",2021-22,26,29,1,25,true,false,256,false,29,true,10,false
HITTUNE,"mgh4, flat",2021-22,26,31,2,-13,true,false,270|123,false,-15,true,3,false
HITTUNE,"mgh4, flat",2021-22,26,32,1,-13,true,false,23,false,-5,true,7,false
HITTUNE,"mgh4, flat",2021-22,26,33,1,14,true,false,200,false,14,true,6,false
HITTUNE,"mgh4, flat",2021-22,26,28,1,13,true,false,22,false,21,true,11,false
HITTUNE,"mgh4, flat",2021-22,26,34,2,9,true,false,138|315,true,13,true,5,false
HITTUNE,"mgh4, flat",2021-22,26,36,2,3,true,false,259|234,false,3,true,3,false
HITTUNE,"mgh4, flat",2021-22,26,37,1,11,true,false,477,false,11,false,2,false
HITTUNE,"mgh4, flat",2022-23,26,36,1,11,false,false,116,false,11,false,3,false
