sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2021-22,2020-21,6,33,5,false,1838,1598,39,8,55.696969696969695,48.42424242424242,,,,,,,1612,48.84848484848485,1367,41.42424242424242,0,0,0,0,1635.9059900589095,49.57290878966393,1827.434730720457,55.376810021832036,2,55,f9ab0649ed9b,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2022-23,2021-22,6,33,5,false,1843,1577,34,3,55.84848484848485,47.78787878787879,,,,,,,1513,45.84848484848485,1384,41.93939393939394,0,0,0,0,1550.3142215146786,46.97921883377814,1795.1896189373242,54.39968542234316,2,55,1319d3d56d73,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2023-24,2022-23,6,33,5,false,2068,1628,35,3,62.666666666666664,49.333333333333336,,,,,,,1616,48.96969696969697,1403,42.515151515151516,0,0,0,0,1575.0181991648753,47.72782421711744,1973.8377566001295,59.81326535151908,2,55,e4d98525659c,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2024-25,2023-24,6,33,5,false,1979,1773,32,3,59.96969696969697,53.72727272727273,,,,,,,1659,50.27272727272727,1503,45.54545454545455,0,0,0,0,1733.2377081442844,52.52235479225104,1963.7560952350557,59.507760461668354,2,55,5f44285da178,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2025-26,2024-25,6,33,5,false,1829,1710,30,1,55.42424242424242,51.81818181818182,,,,,,,1632,49.45454545454545,1491,45.18181818181818,0,0,0,0,1635.7565139598278,49.56837921090387,1791.4586107812806,54.286624569129714,2,55,cb383ffd62c2,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2020-21,2019-20,11,28,5,false,1629,1377,28,3,58.17857142857143,49.17857142857143,,,,,,,1348,48.142857142857146,1201,42.892857142857146,0,0,0,0,1396.5752700872245,49.87768821740087,1586.639230351621,56.66568679827218,2,55,908fac7c59d6,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2021-22,2020-21,11,28,5,false,1658,1568,35,8,59.214285714285715,56,,,,,,,1593,56.892857142857146,1405,50.17857142857143,0,0,0,0,1513.1545796587134,54.041234987811194,1603.2187936615362,57.25781405934058,2,55,d53cd9689019,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2022-23,2021-22,11,28,5,false,1649,1483,31,4,58.892857142857146,52.964285714285715,,,,,,,1462,52.214285714285715,1291,46.107142857142854,0,0,0,0,1390.690754885831,49.66752696020825,1620.777553090321,57.8849126103686,2,55,a80114edd00f,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2023-24,2022-23,11,28,5,false,1632,1425,35,8,58.285714285714285,50.892857142857146,,,,,,,1423,50.82142857142857,1265,45.17857142857143,0,0,0,0,1373.415397640638,49.05054991573707,1605.9462592342754,57.35522354408126,2,55,025d70cb5565,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2024-25,2023-24,11,28,5,false,1798,1686,32,6,64.21428571428571,60.214285714285715,,,,,,,1686,60.214285714285715,1417,50.607142857142854,0,0,0,0,1620.8088111850468,57.88602897089453,1708.6102397432544,61.0217942765448,2,55,f9d9b9585356,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2025-26,2024-25,11,28,5,false,1529,1502,28,4,54.607142857142854,53.642857142857146,,,,,,,1478,52.785714285714285,1321,47.17857142857143,0,0,0,0,1469.4815189730691,52.48148282046675,1525.745345604398,54.490905200157066,2,55,b5c18c2f39b5,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2020-21,2019-20,16,23,5,false,1364,1208,27,6,59.30434782608695,52.52173913043478,,,,,,,1174,51.04347826086956,1061,46.130434782608695,0,0,0,0,1182.3169231003617,51.405083613059205,1312.281317827038,57.05570947074079,2,55,3e8f6b639381,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2021-22,2020-21,16,23,5,false,1366,1115,30,9,59.391304347826086,48.47826086956522,,,,,,,1133,49.26086956521739,1008,43.82608695652174,0,0,0,0,1148.0037488798587,49.913206473037334,1371.6774900084522,59.63815173949792,2,55,fceb8bb8f354,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2022-23,2021-22,16,23,5,false,1336,1112,25,5,58.08695652173913,48.34782608695652,,,,,,,1064,46.26086956521739,957,41.608695652173914,0,0,0,0,1071.3663588525153,46.581146037065885,1326.73700861849,57.68421776602131,2,55,d11be323b45d,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2023-24,2022-23,16,23,5,false,1372,1067,28,7,59.65217391304348,46.391304347826086,,,,,,,1085,47.17391304347826,934,40.608695652173914,0,0,0,0,1057.2330091275883,45.96665257076471,1328.2436130987041,57.74972230863931,2,55,36f167db5055,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2024-25,2023-24,16,23,5,false,1411,1325,22,1,61.34782608695652,57.608695652173914,,,,,,,1325,57.608695652173914,1132,49.21739130434783,0,0,0,0,1315.2275972564069,57.183808576365514,1401.4591418949638,60.93300616934625,2,55,86066a328788,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2025-26,2024-25,16,23,5,false,1322,1223,22,2,57.47826086956522,53.17391304347826,,,,,,,1228,53.391304347826086,1066,46.34782608695652,0,0,0,0,1161.8686915479275,50.516030067301195,1245.131708837263,54.13616125379404,2,55,f00ea266affa,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2020-21,2019-20,21,18,5,false,953,898,21,4,52.94444444444444,49.888888888888886,,,,,,,905,50.27777777777778,783,43.5,0,0,0,0,869.4159956334371,48.30088864630206,947.8801152140946,52.66000640078303,2,55,e434566eeb78,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2021-22,2020-21,21,18,5,false,1048,956,22,5,58.22222222222222,53.111111111111114,,,,,,,971,53.94444444444444,864,48,0,0,0,0,968.5404988669545,53.80780549260859,1015.5891056160053,56.42161697866696,2,55,a131d6c7c832,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2022-23,2021-22,21,18,5,false,1097,1083,19,2,60.94444444444444,60.166666666666664,,,,,,,1086,60.333333333333336,947,52.611111111111114,0,0,0,0,1072.6621302599162,59.59234056999534,1100.2276425038667,61.12375791688149,2,55,0d354a17df62,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2023-24,2022-23,21,18,5,false,1109,928,20,3,61.611111111111114,51.55555555555556,,,,,,,930,51.666666666666664,821,45.611111111111114,0,0,0,0,937.239613093957,52.06886739410872,1091.0831873755294,60.615732631973856,2,55,b5a937f7ad81,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2024-25,2023-24,21,18,5,false,1066,1041,18,2,59.22222222222222,57.833333333333336,,,,,,,1041,57.833333333333336,906,50.333333333333336,0,0,0,0,1053.578591332269,58.53214396290384,1060.4501799093614,58.91389888385341,2,55,75d7eeec8999,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2025-26,2024-25,21,18,5,false,978,851,18,3,54.333333333333336,47.27777777777778,,,,,,,851,47.27777777777778,765,42.5,0,0,0,0,815.8523117340511,45.325128429669505,942.4330550065199,52.357391944806665,2,55,cad5ff86e6fb,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2020-21,2019-20,26,13,5,false,686,679,14,3,52.76923076923077,52.23076923076923,,,,,,,682,52.46153846153846,615,47.30769230769231,0,0,0,0,668.1323732471362,51.3947979420874,678.5080372910122,52.19292594546248,2,55,a152bdbd7e32,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2021-22,2020-21,26,13,5,false,802,693,15,4,61.69230769230769,53.30769230769231,,,,,,,702,54,633,48.69230769230769,0,0,0,0,660.9880851952179,50.84523732270907,785.5075675957833,60.42365904582948,2,55,e893ac06c271,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2022-23,2021-22,26,13,5,false,826,791,14,2,63.53846153846154,60.84615384615385,,,,,,,800,61.53846153846154,688,52.92307692307692,0,0,0,0,775.7640517110912,59.67415782393009,821.4284644014984,63.18680495396142,2,55,1345e4a6eec9,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2023-24,2022-23,26,13,5,false,801,693,15,3,61.61538461538461,53.30769230769231,,,,,,,694,53.38461538461539,625,48.07692307692308,0,0,0,0,655.5163930387713,50.42433792605933,770.1539759080443,59.242613531388024,2,55,486a19f44299,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2024-25,2023-24,26,13,5,false,645,682,11,0,49.61538461538461,52.46153846153846,,,,,,,682,52.46153846153846,609,46.84615384615385,0,0,0,0,697.4516890145691,53.65012992419762,690.0864293173458,53.08357148594968,2,55,77a7f543f53a,-,none
XPPILOT#1,1786766030-1142414,half-life 2,2,false,2025-26,2024-25,26,13,5,false,692,686,13,3,53.23076923076923,52.76923076923077,,,,,,,691,53.15384615384615,589,45.30769230769231,0,0,0,0,636.7457821903878,48.98044478387598,684.1348589622505,52.62575838171158,2,55,737276e3dd55,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2020-21,2019-20,1,38,5,false,2092,1711,39,3,55.05263157894737,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,1650.7292175058294,43.44024256594288,2003.6284775276954,52.72706519809725,8,55,2aadee614ec1,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2021-22,2020-21,1,38,5,false,2220,1961,40,4,58.421052631578945,51.60526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,1864.542521086552,49.0669084496461,2180.7954361627094,57.389353583229195,8,55,2ee4dc9e44a7,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2022-23,2021-22,1,38,5,false,1996,1843,33,1,52.526315789473685,48.5,,,,,,,1846,48.578947368421055,1583,41.6578947368421,0,0,0,0,1818.4272066886053,47.853347544436986,2048.3839151997176,53.90483987367678,8,55,fe5b3efc1102,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2023-24,2022-23,1,38,5,false,2326,1804,36,1,61.21052631578947,47.473684210526315,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,1770.206517927762,46.584382050730575,2252.9061529505893,59.287004025015506,8,55,7df5f95f1759,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2024-25,2023-24,1,38,5,false,2323,1851,36,3,61.13157894736842,48.71052631578947,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,1861.9156767244085,48.997780966431804,2204.856218879177,58.02253207576782,8,55,5062709cbae7,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2025-26,2024-25,1,38,5,false,2152,1509,33,0,56.63157894736842,39.71052631578947,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,1565.185020827169,41.189079495451814,2094.510798020067,55.11870521105439,8,55,cdb305de770a,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2020-21,2019-20,6,33,5,false,1920,1624,34,4,58.18181818181818,49.21212121212121,,,,,,,1617,49,1431,43.36363636363637,0,0,0,0,1614.2000129613582,48.91515190791995,1844.9585742566298,55.907835583534236,8,55,4b8efe4c64ac,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2021-22,2020-21,6,33,5,false,1908,1512,32,2,57.81818181818182,45.81818181818182,,,,,,,1529,46.333333333333336,1284,38.90909090909091,0,0,0,0,1543.5379116211168,46.773876109730814,1938.7045583474385,58.748622980225406,8,55,eb89dd66c059,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2022-23,2021-22,6,33,5,false,1787,1484,28,1,54.15151515151515,44.96969696969697,,,,,,,1444,43.75757575757576,1316,39.878787878787875,0,0,0,0,1486.6772715028603,45.05082640917759,1781.5893257918572,53.98755532702597,8,55,b3eb9d4884db,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2023-24,2022-23,6,33,5,false,2031,1660,30,0,61.54545454545455,50.303030303030305,,,,,,,1640,49.696969696969695,1422,43.09090909090909,0,0,0,0,1587.529261607126,48.10694732142806,1951.0975674725535,59.1241687112895,8,55,e4d98525659c,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2024-25,2023-24,6,33,5,false,1914,1762,32,3,58,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,0,0,0,0,1732.7698198180206,52.50817635812184,1909.0336828869213,57.84950554202792,8,55,5f44285da178,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2025-26,2024-25,6,33,5,false,1911,1682,24,0,57.90909090909091,50.96969696969697,,,,,,,1602,48.54545454545455,1457,44.15151515151515,0,0,0,0,1621.1259908045504,49.125030024380315,1829.6196097696866,55.44301847786929,8,55,cb383ffd62c2,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2020-21,2019-20,11,28,5,false,1627,1397,28,2,58.107142857142854,49.892857142857146,,,,,,,1395,49.82142857142857,1220,43.57142857142857,0,0,0,0,1419.9768346203198,50.71345837929714,1574.2804870613693,56.22430310933462,8,55,cc21c9e5bca5,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2021-22,2020-21,11,28,5,false,1632,1514,26,0,58.285714285714285,54.07142857142857,,,,,,,1501,53.607142857142854,1348,48.142857142857146,0,0,0,0,1469.3042143907876,52.4751505139567,1654.5553991630559,59.091264255823425,8,55,f93fce84a8e8,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2022-23,2021-22,11,28,5,false,1714,1498,26,0,61.214285714285715,53.5,,,,,,,1415,50.535714285714285,1329,47.464285714285715,0,0,0,0,1432.2906114213863,51.15323612219237,1647.737066250276,58.84775236608129,8,55,941b3f3ae3d9,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2023-24,2022-23,11,28,5,false,1689,1419,25,0,60.32142857142857,50.67857142857143,,,,,,,1398,49.92857142857143,1240,44.285714285714285,0,0,0,0,1351.2012945953404,48.25718909269073,1636.3567567185191,58.441312739947115,8,55,8c1803de1686,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2024-25,2023-24,11,28,5,false,1775,1704,27,3,63.392857142857146,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,1612.5162738423217,57.58986692294006,1670.8775756818081,59.67419913149315,8,55,d7639030dcde,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2025-26,2024-25,11,28,5,false,1507,1498,21,0,53.82142857142857,53.5,,,,,,,1468,52.42857142857143,1311,46.82142857142857,0,0,0,0,1469.528064798665,52.48314517138089,1502.6803792476462,53.667156401701654,8,55,b5c18c2f39b5,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2020-21,2019-20,16,23,5,false,1308,1172,20,0,56.869565217391305,50.95652173913044,,,,,,,1161,50.47826086956522,1020,44.34782608695652,0,0,0,0,1143.1056833785678,49.700247103416,1294.5243042133136,56.283665400578855,8,55,3bb09475d45e,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2021-22,2020-21,16,23,5,false,1325,1303,22,1,57.608695652173914,56.65217391304348,,,,,,,1289,56.04347826086956,1164,50.608695652173914,0,0,0,0,1231.6973837816925,53.55206016442141,1348.2479993923687,58.61947823445081,8,55,a76308cba34f,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2022-23,2021-22,16,23,5,false,1408,1277,19,1,61.21739130434783,55.52173913043478,,,,,,,1231,53.52173913043478,1124,48.869565217391305,0,0,0,0,1257.2218582003445,54.66181992175411,1381.4331744503363,60.06231193262332,8,55,9d79ef599ab7,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2023-24,2022-23,16,23,5,false,1382,1082,21,1,60.08695652173913,47.04347826086956,,,,,,,1061,46.130434782608695,934,40.608695652173914,0,0,0,0,1066.785395059964,46.3819736982593,1343.927414597238,58.43162672161905,8,55,36f167db5055,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2024-25,2023-24,16,23,5,false,1472,1347,22,2,64,58.56521739130435,,,,,,,1347,58.56521739130435,1154,50.17391304347826,0,0,0,0,1299.2251088684025,56.48804821166967,1409.8144504899417,61.296280456084425,8,55,6c1812328774,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2025-26,2024-25,16,23,5,false,1305,1285,18,0,56.73913043478261,55.869565217391305,,,,,,,1284,55.82608695652174,1122,48.78260869565217,0,0,0,0,1197.4011340107022,52.060918870030534,1249.7087100945955,54.33516130846068,8,55,10fe01f707dc,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2020-21,2019-20,21,18,5,false,997,966,14,1,55.388888888888886,53.666666666666664,,,,,,,973,54.05555555555556,844,46.888888888888886,0,0,0,0,919.9479805716408,51.10822114286893,971.2410199085004,53.957834439361136,8,55,628713e35aa2,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2021-22,2020-21,21,18,5,false,1085,1040,15,2,60.27777777777778,57.77777777777778,,,,,,,1026,57,919,51.05555555555556,0,0,0,0,1008.185412172259,56.01030067623661,1102.2071374143684,61.2337298563538,8,55,1130f4eef0c0,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2022-23,2021-22,21,18,5,false,1154,1127,14,0,64.11111111111111,62.611111111111114,,,,,,,1127,62.611111111111114,982,54.55555555555556,0,0,0,0,1089.566043613031,60.53144686739061,1152.2413697208985,64.01340942893881,8,55,3d232fa5df30,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2023-24,2022-23,21,18,5,false,1142,983,16,0,63.44444444444444,54.611111111111114,,,,,,,967,53.72222222222222,858,47.666666666666664,0,0,0,0,976.9753718140286,54.27640954522381,1081.5539901915442,60.08633278841913,8,55,d2e2a51dfd93,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2024-25,2023-24,21,18,5,false,1075,995,16,1,59.72222222222222,55.27777777777778,,,,,,,995,55.27777777777778,860,47.77777777777778,0,0,0,0,989.7847076719789,54.988039315109944,1076.7672168361855,59.82040093534364,8,55,558942fea629,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2025-26,2024-25,21,18,5,false,1038,925,14,0,57.666666666666664,51.388888888888886,,,,,,,910,50.55555555555556,824,45.77777777777778,0,0,0,0,883.0423119576056,49.05790621986698,985.8472163164347,54.76928979535748,8,55,64eb3dc596ce,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2020-21,2019-20,26,13,5,false,704,641,12,1,54.15384615384615,49.30769230769231,,,,,,,649,49.92307692307692,582,44.76923076923077,0,0,0,0,631.7860536082845,48.59892720063727,713.6207217142393,54.893901670326095,8,55,d47cf2db42a3,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2021-22,2020-21,26,13,5,false,718,661,13,3,55.23076923076923,50.84615384615385,,,,,,,665,51.15384615384615,581,44.69230769230769,0,0,0,0,659.3617287858768,50.720132983528984,754.2008057282497,58.01544659448075,8,55,f8ea4eb22195,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2022-23,2021-22,26,13,5,false,861,808,11,0,66.23076923076923,62.15384615384615,,,,,,,808,62.15384615384615,696,53.53846153846154,0,0,0,0,784.115606971696,60.316585151668924,845.2008267880489,65.0154482144653,8,55,485d7e3d0d70,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2023-24,2022-23,26,13,5,false,765,688,10,0,58.84615384615385,52.92307692307692,,,,,,,666,51.23076923076923,595,45.76923076923077,0,0,0,0,668.9073445346652,51.45441111805117,747.900160922707,57.530781609438996,8,55,ec83ea702fb3,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2024-25,2023-24,26,13,5,false,728,721,9,0,56,55.46153846153846,,,,,,,721,55.46153846153846,648,49.84615384615385,0,0,0,0,760.7926607331771,58.522512364090545,754.0358740216193,58.00275954012456,8,55,777e83d13617,-,none
XPPILOT#1,1786766030-1142414,half-life 8,3,false,2025-26,2024-25,26,13,5,false,825,817,8,0,63.46153846153846,62.84615384615385,,,,,,,816,62.76923076923077,714,54.92307692307692,0,0,0,0,700.5937508038344,53.89182698491034,730.489783504559,56.191521808043,8,55,ebbec9a8490e,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2020-21,2019-20,1,38,5,false,2148,1711,39,3,56.526315789473685,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,0,0,0,0,1650.7292175058294,43.44024256594288,2042.4277395411536,53.748098408977725,20,55,2aadee614ec1,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2021-22,2020-21,1,38,5,false,2186,1961,41,6,57.526315789473685,51.60526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,0,0,0,0,1864.5425210865515,49.06690844964609,2146.9247877949992,56.49802073144735,20,55,2ee4dc9e44a7,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2022-23,2021-22,1,38,5,false,2124,1843,36,3,55.89473684210526,48.5,,,,,,,1846,48.578947368421055,1583,41.6578947368421,0,0,0,0,1818.4272066886053,47.853347544436986,2134.97557505613,56.183567764634994,20,55,fe5b3efc1102,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2023-24,2022-23,1,38,5,false,2360,1809,36,1,62.10526315789474,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,1772.3467336480849,46.64070351705487,2253.557626041446,59.30414805372226,20,55,7df5f95f1759,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2024-25,2023-24,1,38,5,false,2380,1851,34,1,62.63157894736842,48.71052631578947,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,1861.9156767244085,48.997780966431804,2281.787773958967,60.047046683130716,20,55,5062709cbae7,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2025-26,2024-25,1,38,5,false,2191,1526,26,0,57.6578947368421,40.1578947368421,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,1559.3892673565501,41.036559667277636,2065.940946972393,54.366867025589286,20,55,cdb305de770a,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2020-21,2019-20,6,33,5,false,1846,1617,34,4,55.93939393939394,49,,,,,,,1610,48.78787878787879,1424,43.15151515151515,0,0,0,0,1611.0042401043431,48.81831030619222,1813.7058182737017,54.96078237193035,20,55,4b8efe4c64ac,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2021-22,2020-21,6,33,5,false,1916,1505,34,4,58.06060606060606,45.60606060606061,,,,,,,1524,46.18181818181818,1279,38.75757575757576,0,0,0,0,1539.2311747289507,46.643368931180326,1898.9584135014632,57.54419434852919,20,55,eb89dd66c059,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2022-23,2021-22,6,33,5,false,1824,1484,29,1,55.27272727272727,44.96969696969697,,,,,,,1444,43.75757575757576,1316,39.878787878787875,0,0,0,0,1481.4543892994468,44.89255725149839,1806.0131509595014,54.727671241197015,20,55,1c50f054f885,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2023-24,2022-23,6,33,5,false,2004,1661,31,0,60.72727272727273,50.333333333333336,,,,,,,1640,49.696969696969695,1422,43.09090909090909,0,0,0,0,1589.3557269410712,48.162294755790036,1904.7497987708657,57.71969087184441,20,55,e4d98525659c,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2024-25,2023-24,6,33,5,false,1998,1767,28,0,60.54545454545455,53.54545454545455,,,,,,,1664,50.42424242424242,1508,45.696969696969695,0,0,0,0,1732.957666180769,52.51386867214451,1959.9406580523141,59.392141153100425,20,55,5f44285da178,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2025-26,2024-25,6,33,5,false,1948,1689,26,0,59.03030303030303,51.18181818181818,,,,,,,1602,48.54545454545455,1457,44.15151515151515,0,0,0,0,1632.0653555164367,49.456525924740504,1856.2088966955755,56.24875444532047,20,55,cb383ffd62c2,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2020-21,2019-20,11,28,5,false,1645,1391,24,0,58.75,49.67857142857143,,,,,,,1366,48.785714285714285,1202,42.92857142857143,0,0,0,0,1385.987321116452,49.49954718273043,1610.7554887844146,57.52698174230052,20,55,85936f262ba1,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2021-22,2020-21,11,28,5,false,1536,1514,27,3,54.857142857142854,54.07142857142857,,,,,,,1501,53.607142857142854,1348,48.142857142857146,0,0,0,0,1469.3042143907876,52.4751505139567,1579.0166866151826,56.39345309339938,20,55,f93fce84a8e8,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2022-23,2021-22,11,28,5,false,1645,1498,22,0,58.75,53.5,,,,,,,1415,50.535714285714285,1329,47.464285714285715,0,0,0,0,1432.2906114213863,51.15323612219237,1578.6936047667823,56.38191445595651,20,55,941b3f3ae3d9,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2023-24,2022-23,11,28,5,false,1665,1492,26,1,59.464285714285715,53.285714285714285,,,,,,,1457,52.035714285714285,1299,46.392857142857146,0,0,0,0,1467.0569810984368,52.39489218208703,1621.7484048374142,57.91958588705051,20,55,fcbc8e6fce47,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2024-25,2023-24,11,28,5,false,1837,1704,24,1,65.60714285714286,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,1612.5162738423214,57.589866922940054,1730.9244411818786,61.81873004220995,20,55,d7639030dcde,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2025-26,2024-25,11,28,5,false,1581,1507,21,0,56.464285714285715,53.82142857142857,,,,,,,1470,52.5,1313,46.892857142857146,0,0,0,0,1484.3916156943087,53.01398627479674,1541.6399510070023,55.05856967882151,20,55,b5c18c2f39b5,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2020-21,2019-20,16,23,5,false,1343,1172,20,0,58.391304347826086,50.95652173913044,,,,,,,1161,50.47826086956522,1020,44.34782608695652,0,0,0,0,1143.1056833785678,49.700247103416,1314.7557624195845,57.1632940182428,20,55,3bb09475d45e,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2021-22,2020-21,16,23,5,false,1323,1196,22,1,57.52173913043478,52,,,,,,,1195,51.95652173913044,1070,46.52173913043478,0,0,0,0,1172.9674777076298,50.99858598728825,1359.5276834859767,59.109899281998985,20,55,15acd0428680,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2022-23,2021-22,16,23,5,false,1356,1293,18,0,58.95652173913044,56.21739130434783,,,,,,,1247,54.21739130434783,1140,49.56521739130435,0,0,0,0,1211.9119505720591,52.691823937915615,1301.14276601912,56.57142460952696,20,55,5a522386b45b,-,none
XPPILOT#1,1786766030-1142414,half-life 20,4,false,2023-24,2022-23,16,23,5,false,1298,1077,22,2,56.43478260869565,46.82608695652174,,,,,,,1063,46.21739130434783,936,40.69565217391305,0,0,0,0,1053.8867285223962,45.8211621096694,1283.9216271324017,55.822679440539204,20,55,db4989f0f118,-,none
